time,id,RSSI,tag_id,phase,17:11:41.08,activity,
17:15:26.93,e2001d8712461320db93,-52,3,"174
",00:03:45.85,2,
17:15:26.93,e2001d8712461320db93,-52,3,"174
",00:03:45.85,2,
17:15:26.97,e2001d8712461320db93,-52,3,"174
",00:03:45.89,2,
17:15:26.98,e2001d8712461320db93,-52,3,"171
",00:03:45.90,2,
17:15:26.99,e2001d8712171320c120,-59,1,"177
",00:03:45.91,2,
17:15:26.99,e2001d8712171320c120,-59,1,"177
",00:03:45.91,2,
17:15:27.00,e2001d8712461320db93,-52,3,"171
",00:03:45.92,2,
17:15:27.00,e2001d8712461320db93,-52,3,"171
",00:03:45.92,2,
17:15:27.10,e2001d8712461320db93,-52,3,"174
",00:03:46.02,2,
17:15:27.10,e2001d8712461320db93,-52,3,"174
",00:03:46.02,2,
17:15:27.13,e2001d8712461320db93,-52,3,"174
",00:03:46.05,2,
17:15:27.13,e2001d8712461320db93,-52,3,"174
",00:03:46.05,2,
17:15:27.17,e2001d8712461320db93,-52,3,"174
",00:03:46.09,2,
17:15:27.17,e2001d8712461320db93,-52,3,"174
",00:03:46.09,2,
17:15:27.20,e2001d8712461320db93,-52,3,"174
",00:03:46.12,2,
17:15:27.23,e2001d8712171320c120,-58,1,"171
",00:03:46.15,2,
17:15:27.25,e2001d8712461320db93,-53,3,"168
",00:03:46.17,2,
17:15:27.27,e2001d8712461320db93,-53,3,"174
",00:03:46.19,2,
17:15:27.28,e2001d8712171320c120,-58,1,"0
",00:03:46.20,2,
17:15:27.30,e2001d8712171320c120,-58,1,"171
",00:03:46.22,2,
17:15:27.32,e2001d8712461320db93,-53,3,"174
",00:03:46.24,2,
17:15:27.32,e2001d8712461320db93,-52,3,"168
",00:03:46.24,2,
17:15:27.32,e2001d8712461320db93,-52,3,"168
",00:03:46.24,2,
17:15:27.33,e2001d8712461320db93,-53,3,"171
",00:03:46.25,2,
17:15:27.35,e2001d8712171320c120,-58,1,"174
",00:03:46.27,2,
17:15:27.35,e2001d8712171320c120,-58,1,"174
",00:03:46.27,2,
17:15:27.38,e2001d8712171320c120,-58,1,"174
",00:03:46.30,2,
17:15:27.40,e2001d8712461320db93,-53,3,"171
",00:03:46.32,2,
17:15:27.42,e2001d8712461320db93,-53,3,"168
",00:03:46.34,2,
17:15:27.43,e2001d8712171320c120,-59,1,"174
",00:03:46.35,2,
17:15:27.45,e2001d8712461320db93,-53,3,"171
",00:03:46.37,2,
17:15:27.47,e2001d8712171320c120,-58,1,"168
",00:03:46.39,2,
17:15:27.50,e2001d8712461320db93,-53,3,"168
",00:03:46.42,2,
17:15:27.52,e2001d8712171320c120,-59,1,"174
",00:03:46.44,2,
17:15:27.53,e2001d8712171320c120,-61,1,"171
",00:03:46.45,2,
17:15:27.55,e2001d8712461320db93,-53,3,"171
",00:03:46.47,2,
17:15:27.57,e2001d8712461320db93,-53,3,"174
",00:03:46.49,2,
17:15:27.58,e2001d8712171320c120,-58,1,"168
",00:03:46.50,2,
17:15:27.60,e2001d8712461320db93,-52,3,"171
",00:03:46.52,2,
17:15:27.62,e2001d8712171320c120,-58,1,"177
",00:03:46.54,2,
17:15:27.63,e2001d8712171320c120,-59,1,"171
",00:03:46.55,2,
17:15:27.65,e2001d8712461320db93,-53,3,"174
",00:03:46.57,2,
17:15:27.66,e2001d8712461320db93,-52,3,"174
",00:03:46.58,2,
17:15:27.66,e2001d8712461320db93,-52,3,"174
",00:03:46.58,2,
17:15:27.67,e2001d8712461320db93,-53,3,"168
",00:03:46.59,2,
17:15:27.68,e2001d8712171320c120,-59,1,"171
",00:03:46.60,2,
17:15:27.70,e2001d8712461320db93,-53,3,"171
",00:03:46.62,2,
17:15:27.72,e2001d8712171320c120,-58,1,"168
",00:03:46.64,2,
17:15:27.73,e2001d8712171320c120,-58,1,"171
",00:03:46.65,2,
17:15:27.75,e2001d8712461320db93,-55,3,"174
",00:03:46.67,2,
17:15:27.77,e2001d8712461320db93,-53,3,"171
",00:03:46.69,2,
17:15:27.78,e2001d8712171320c120,-58,1,"174
",00:03:46.70,2,
17:15:27.82,e2001d8712461320db93,-53,3,"168
",00:03:46.74,2,
17:15:27.83,e2001d8712171320c120,-59,1,"174
",00:03:46.75,2,
17:15:27.85,e2001d8712461320db93,-53,3,"174
",00:03:46.77,2,
17:15:27.87,e2001d8712171320c120,-59,1,"171
",00:03:46.79,2,
17:15:27.88,e2001d8712461320db93,-53,3,"174
",00:03:46.80,2,
17:15:27.90,e2001d8712171320c120,-58,1,"171
",00:03:46.82,2,
17:15:27.93,e2001d8712461320db93,-55,3,"174
",00:03:46.85,2,
17:15:27.95,e2001d8712171320c120,-58,1,"177
",00:03:46.87,2,
17:15:27.97,e2001d8712171320c120,-59,1,"168
",00:03:46.89,2,
17:15:27.98,e2001d8712171320c120,-58,1,"174
",00:03:46.90,2,
17:15:28.00,e2001d8712461320db93,-55,3,"171
",00:03:46.92,2,
17:15:28.00,e2001d8712461320db93,-55,3,"171
",00:03:46.92,2,
17:15:28.12,e2001d8712171320c120,-57,1,"174
",00:03:47.04,2,
17:15:28.13,e2001d8712461320db93,-55,3,"168
",00:03:47.05,2,
17:15:28.15,e2001d8712461320db93,-55,3,"174
",00:03:47.07,2,
17:15:28.17,e2001d8712171320c120,-57,1,"171
",00:03:47.09,2,
17:15:28.17,e2001d8712171320c120,-57,1,"171
",00:03:47.09,2,
17:15:28.20,e2001d8712171320c120,-57,1,"168
",00:03:47.12,2,
17:15:28.22,e2001d8712461320db93,-56,3,"171
",00:03:47.14,2,
17:15:28.27,e2001d8712461320db93,-55,3,"168
",00:03:47.19,2,
17:15:28.28,e2001d8712461320db93,-55,3,"171
",00:03:47.20,2,
17:15:28.30,e2001d8712171320c120,-58,1,"171
",00:03:47.22,2,
17:15:28.30,e2001d8712171320c120,-58,1,"171
",00:03:47.22,2,
17:15:28.33,e2001d8712171320c120,-57,1,"171
",00:03:47.25,2,
17:15:28.34,e2001d8712461320db93,-55,3,"174
",00:03:47.26,2,
17:15:28.35,e2001d8712461320db93,-55,3,"168
",00:03:47.27,2,
17:15:28.37,e2001d8712461320db93,-55,3,"174
",00:03:47.29,2,
17:15:28.38,e2001d8712171320c120,-58,1,"171
",00:03:47.30,2,
17:15:28.40,e2001d8712461320db93,-55,3,"174
",00:03:47.32,2,
17:15:28.42,e2001d8712171320c120,-58,1,"174
",00:03:47.34,2,
17:15:28.43,e2001d8712461320db93,-55,3,"171
",00:03:47.35,2,
17:15:28.45,e2001d8712171320c120,-58,1,"171
",00:03:47.37,2,
17:15:28.47,e2001d8712461320db93,-55,3,"171
",00:03:47.39,2,
17:15:28.48,e2001d8712171320c120,-58,1,"174
",00:03:47.40,2,
17:15:28.48,e2001d8712171320c120,-58,1,"174
",00:03:47.40,2,
17:15:28.49,e2001d8712171320c120,-57,1,"174
",00:03:47.41,2,
17:15:28.52,e2001d8712461320db93,-55,3,"174
",00:03:47.44,2,
17:15:28.53,e2001d8712171320c120,-58,1,"174
",00:03:47.45,2,
17:15:28.55,e2001d8712461320db93,-55,3,"171
",00:03:47.47,2,
17:15:28.57,e2001d8712171320c120,-59,1,"174
",00:03:47.49,2,
17:15:28.58,e2001d8712461320db93,-52,3,"174
",00:03:47.50,2,
17:15:28.60,e2001d8712461320db93,-52,3,"171
",00:03:47.52,2,
17:15:28.60,e2001d8712461320db93,-52,3,"171
",00:03:47.52,2,
17:15:28.63,e2001d8712461320db93,-52,3,"174
",00:03:47.55,2,
17:15:28.66,e2001d8712171320c120,-58,1,"171
",00:03:47.58,2,
17:15:28.67,e2001d8712461320db93,-52,3,"171
",00:03:47.59,2,
17:15:28.67,e2001d8712461320db93,-52,3,"171
",00:03:47.59,2,
17:15:28.70,e2001d8712461320db93,-52,3,"171
",00:03:47.62,2,
17:15:28.70,e2001d8712461320db93,-52,3,"171
",00:03:47.62,2,
17:15:28.73,e2001d8712461320db93,-52,3,"171
",00:03:47.65,2,
17:15:28.73,e2001d8712461320db93,-52,3,"171
",00:03:47.65,2,
17:15:28.77,e2001d8712461320db93,-52,3,"168
",00:03:47.69,2,
17:15:28.80,e2001d8712461320db93,-52,3,"171
",00:03:47.72,2,
17:15:28.80,e2001d8712461320db93,-52,3,"171
",00:03:47.72,2,
17:15:28.83,e2001d8712461320db93,-55,3,"171
",00:03:47.75,2,
17:15:28.83,e2001d8712461320db93,-55,3,"171
",00:03:47.75,2,
17:15:28.83,e2001d8712461320db93,-52,3,"168
",00:03:47.75,2,
17:15:28.87,e2001d8712461320db93,-52,3,"171
",00:03:47.79,2,
17:15:28.88,e2001d8712461320db93,-53,3,"171
",00:03:47.80,2,
17:15:28.88,e2001d8712461320db93,-53,3,"171
",00:03:47.80,2,
17:15:28.92,e2001d8712461320db93,-52,3,"171
",00:03:47.84,2,
17:15:28.92,e2001d8712461320db93,-52,3,"171
",00:03:47.84,2,
17:15:28.92,e2001d8712461320db93,-52,3,"171
",00:03:47.84,2,
17:15:28.97,e2001d8712461320db93,-55,3,"171
",00:03:47.89,2,
17:15:28.98,e2001d8712171320c120,-58,1,"168
",00:03:47.90,2,
17:15:29.00,e2001d8712461320db93,-55,3,"174
",00:03:47.92,2,
17:15:29.10,e2001d8712171320c120,-58,1,"171
",00:03:48.02,2,
17:15:29.12,e2001d8712461320db93,-55,3,"171
",00:03:48.04,2,
17:15:29.13,e2001d8712171320c120,-58,1,"177
",00:03:48.05,2,
17:15:29.15,e2001d8712461320db93,-55,3,"171
",00:03:48.07,2,
17:15:29.15,e2001d8712461320db93,-55,3,"171
",00:03:48.07,2,
17:15:29.15,e2001d8712461320db93,-55,3,"171
",00:03:48.07,2,
17:15:29.17,e2001d8712171320c120,-58,1,"177
",00:03:48.09,2,
17:15:29.20,e2001d8712461320db93,-55,3,"174
",00:03:48.12,2,
17:15:29.22,e2001d8712171320c120,-58,1,"174
",00:03:48.14,2,
17:15:29.27,e2001d8712461320db93,-52,3,"174
",00:03:48.19,2,
17:15:29.27,e2001d8712461320db93,-52,3,"174
",00:03:48.19,2,
17:15:29.30,e2001d8712461320db93,-52,3,"168
",00:03:48.22,2,
17:15:29.30,e2001d8712461320db93,-52,3,"168
",00:03:48.22,2,
17:15:29.33,e2001d8712461320db93,-52,3,"177
",00:03:48.25,2,
17:15:29.33,e2001d8712461320db93,-52,3,"177
",00:03:48.25,2,
17:15:29.34,e2001d8712171320c120,-58,1,"171
",00:03:48.26,2,
17:15:29.37,e2001d8712461320db93,-52,3,"174
",00:03:48.29,2,
17:15:29.40,e2001d8712461320db93,-52,3,"174
",00:03:48.32,2,
17:15:29.43,e2001d8712461320db93,-53,3,"174
",00:03:48.35,2,
17:15:29.47,e2001d8712461320db93,-52,3,"168
",00:03:48.39,2,
17:15:29.50,e2001d8712461320db93,-53,3,"171
",00:03:48.42,2,
17:15:29.50,e2001d8712461320db93,-52,3,"171
",00:03:48.42,2,
17:15:29.53,e2001d8712461320db93,-53,3,"174
",00:03:48.45,2,
17:15:29.53,e2001d8712461320db93,-53,3,"174
",00:03:48.45,2,
17:15:29.58,e2001d8712461320db93,-52,3,"174
",00:03:48.50,2,
17:15:29.60,e2001d8712171320c120,-57,1,"171
",00:03:48.52,2,
17:15:29.63,e2001d8712461320db93,-55,3,"168
",00:03:48.55,2,
17:15:29.63,e2001d8712461320db93,-55,3,"168
",00:03:48.55,2,
17:15:29.66,e2001d8712171320c120,-58,1,"174
",00:03:48.58,2,
17:15:29.67,e2001d8712171320c120,-57,1,"171
",00:03:48.59,2,
17:15:29.68,e2001d8712461320db93,-55,3,"174
",00:03:48.60,2,
17:15:29.70,e2001d8712171320c120,-57,1,"174
",00:03:48.62,2,
17:15:29.72,e2001d8712461320db93,-55,3,"174
",00:03:48.64,2,
17:15:29.73,e2001d8712461320db93,-55,3,"171
",00:03:48.65,2,
17:15:29.75,e2001d8712171320c120,-57,1,"174
",00:03:48.67,2,
17:15:29.77,e2001d8712171320c120,-57,1,"171
",00:03:48.69,2,
17:15:29.79,e2001d8712461320db93,-55,3,"174
",00:03:48.70,2,
17:15:29.79,e2001d8712461320db93,-55,3,"174
",00:03:48.70,2,
17:15:29.82,e2001d8712461320db93,-55,3,"171
",00:03:48.74,2,
17:15:29.83,e2001d8712171320c120,-57,1,"171
",00:03:48.75,2,
17:15:29.84,e2001d8712461320db93,-53,3,"168
",00:03:48.76,2,
17:15:29.87,e2001d8712461320db93,-55,3,"171
",00:03:48.79,2,
17:15:29.88,e2001d8712171320c120,-58,1,"168
",00:03:48.80,2,
17:15:29.90,e2001d8712461320db93,-55,3,"174
",00:03:48.82,2,
17:15:29.92,e2001d8712171320c120,-57,1,"168
",00:03:48.84,2,
17:15:29.92,e2001d8712171320c120,-57,1,"168
",00:03:48.84,2,
17:15:29.95,e2001d8712461320db93,-55,3,"171
",00:03:48.87,2,
17:15:29.97,e2001d8712171320c120,-58,1,"168
",00:03:48.89,2,
17:15:30.12,e2001d8712461320db93,-52,3,"171
",00:03:49.04,2,
17:15:30.15,e2001d8712461320db93,-52,3,"174
",00:03:49.07,2,
17:15:30.15,e2001d8712461320db93,-52,3,"174
",00:03:49.07,2,
17:15:30.16,e2001d8712461320db93,-52,3,"171
",00:03:49.08,2,
17:15:30.16,e2001d8712461320db93,-52,3,"171
",00:03:49.08,2,
17:15:30.18,e2001d8712461320db93,-52,3,"171
",00:03:49.10,2,
17:15:30.22,e2001d8712171320c120,-58,1,"168
",00:03:49.14,2,
17:15:30.25,e2001d8712171320c120,-58,1,"177
",00:03:49.17,2,
17:15:30.25,e2001d8712171320c120,-58,1,"177
",00:03:49.17,2,
17:15:30.28,e2001d8712461320db93,-55,3,"171
",00:03:49.20,2,
17:15:30.30,e2001d8712171320c120,-57,1,"171
",00:03:49.22,2,
17:15:30.33,e2001d8712171320c120,-58,1,"171
",00:03:49.25,2,
17:15:30.35,e2001d8712461320db93,-55,3,"168
",00:03:49.27,2,
17:15:30.37,e2001d8712171320c120,-58,1,"174
",00:03:49.29,2,
17:15:30.38,e2001d8712461320db93,-55,3,"174
",00:03:49.30,2,
17:15:30.40,e2001d8712461320db93,-55,3,"171
",00:03:49.32,2,
17:15:30.42,e2001d8712171320c120,-58,1,"174
",00:03:49.34,2,
17:15:30.43,e2001d8712171320c120,-58,1,"171
",00:03:49.35,2,
17:15:30.45,e2001d8712461320db93,-55,3,"174
",00:03:49.37,2,
17:15:30.48,e2001d8712461320db93,-55,3,"171
",00:03:49.40,2,
17:15:30.49,e2001d8712461320db93,-52,3,"174
",00:03:49.41,2,
17:15:30.49,e2001d8712461320db93,-52,3,"174
",00:03:49.41,2,
17:15:30.50,e2001d8712171320c120,-58,1,"174
",00:03:49.42,2,
17:15:30.52,e2001d8712171320c120,-57,1,"171
",00:03:49.44,2,
17:15:30.53,e2001d8712461320db93,-55,3,"171
",00:03:49.45,2,
17:15:30.53,e2001d8712461320db93,-55,3,"171
",00:03:49.45,2,
17:15:30.57,e2001d8712171320c120,-58,1,"177
",00:03:49.49,2,
17:15:30.58,e2001d8712461320db93,-55,3,"174
",00:03:49.50,2,
17:15:30.62,e2001d8712171320c120,-58,1,"174
",00:03:49.54,2,
17:15:30.62,e2001d8712171320c120,-58,1,"174
",00:03:49.54,2,
17:15:30.65,e2001d8712171320c120,-58,1,"174
",00:03:49.57,2,
17:15:30.67,e2001d8712461320db93,-55,3,"174
",00:03:49.59,2,
17:15:30.67,e2001d8712461320db93,-55,3,"174
",00:03:49.59,2,
17:15:30.70,e2001d8712461320db93,-53,3,"171
",00:03:49.62,2,
17:15:30.72,e2001d8712171320c120,-59,1,"174
",00:03:49.64,2,
17:15:30.73,e2001d8712461320db93,-53,3,"174
",00:03:49.65,2,
17:15:30.75,e2001d8712171320c120,-58,1,"171
",00:03:49.67,2,
17:15:30.77,e2001d8712171320c120,-58,1,"171
",00:03:49.69,2,
17:15:30.78,e2001d8712461320db93,-53,3,"174
",00:03:49.70,2,
17:15:30.82,e2001d8712461320db93,-53,3,"171
",00:03:49.74,2,
17:15:30.83,e2001d8712461320db93,-52,3,"171
",00:03:49.75,2,
17:15:30.83,e2001d8712461320db93,-52,3,"171
",00:03:49.75,2,
17:15:30.83,e2001d8712171320c120,-58,1,"174
",00:03:49.75,2,
17:15:30.85,e2001d8712171320c120,-58,1,"168
",00:03:49.77,2,
17:15:30.87,e2001d8712461320db93,-53,3,"177
",00:03:49.79,2,
17:15:30.88,e2001d8712461320db93,-53,3,"174
",00:03:49.80,2,
17:15:30.90,e2001d8712171320c120,-58,1,"171
",00:03:49.82,2,
17:15:30.93,e2001d8712461320db93,-53,3,"171
",00:03:49.85,2,
17:15:30.95,e2001d8712171320c120,-58,1,"174
",00:03:49.87,2,
17:15:30.97,e2001d8712461320db93,-52,3,"174
",00:03:49.89,2,
17:15:30.98,e2001d8712461320db93,-53,3,"174
",00:03:49.90,2,
17:15:31.12,e2001d8712461320db93,-52,3,"171
",00:03:50.04,2,
17:15:31.12,e2001d8712461320db93,-52,3,"171
",00:03:50.04,2,
17:15:31.15,e2001d8712461320db93,-52,3,"171
",00:03:50.07,2,
17:15:31.15,e2001d8712461320db93,-52,3,"171
",00:03:50.07,2,
17:15:31.17,e2001d8712461320db93,-52,3,"174
",00:03:50.09,2,
17:15:31.18,e2001d8712461320db93,-52,3,"171
",00:03:50.10,2,
17:15:31.22,e2001d8712461320db93,-52,3,"174
",00:03:50.14,2,
17:15:31.23,e2001d8712461320db93,-52,3,"171
",00:03:50.15,2,
17:15:31.25,e2001d8712461320db93,-52,3,"174
",00:03:50.17,2,
17:15:31.25,e2001d8712461320db93,-52,3,"174
",00:03:50.17,2,
17:15:31.28,e2001d8712461320db93,-52,3,"174
",00:03:50.20,2,
17:15:31.28,e2001d8712461320db93,-52,3,"174
",00:03:50.20,2,
17:15:31.32,e2001d8712461320db93,-52,3,"171
",00:03:50.24,2,
17:15:31.32,e2001d8712461320db93,-52,3,"171
",00:03:50.24,2,
17:15:31.35,e2001d8712461320db93,-52,3,"171
",00:03:50.27,2,
17:15:31.35,e2001d8712461320db93,-52,3,"171
",00:03:50.27,2,
17:15:31.38,e2001d8712461320db93,-52,3,"171
",00:03:50.30,2,
17:15:31.38,e2001d8712461320db93,-52,3,"171
",00:03:50.30,2,
17:15:31.42,e2001d8712461320db93,-52,3,"171
",00:03:50.34,2,
17:15:31.42,e2001d8712461320db93,-52,3,"171
",00:03:50.34,2,
17:15:31.45,e2001d8712461320db93,-52,3,"171
",00:03:50.37,2,
17:15:31.45,e2001d8712461320db93,-52,3,"171
",00:03:50.37,2,
17:15:31.48,e2001d8712461320db93,-52,3,"174
",00:03:50.40,2,
17:15:31.48,e2001d8712461320db93,-52,3,"174
",00:03:50.40,2,
17:15:31.50,e2001d8712461320db93,-52,3,"171
",00:03:50.42,2,
17:15:31.52,e2001d8712461320db93,-52,3,"168
",00:03:50.44,2,
17:15:31.52,e2001d8712461320db93,-52,3,"168
",00:03:50.44,2,
17:15:31.55,e2001d8712461320db93,-52,3,"174
",00:03:50.47,2,
17:15:31.57,e2001d8712461320db93,-52,3,"171
",00:03:50.49,2,
17:15:31.60,e2001d8712461320db93,-52,3,"168
",00:03:50.52,2,
17:15:31.62,e2001d8712461320db93,-52,3,"171
",00:03:50.54,2,
17:15:31.62,e2001d8712461320db93,-52,3,"171
",00:03:50.54,2,
17:15:31.67,e2001d8712461320db93,-52,3,"174
",00:03:50.59,2,
17:15:31.67,e2001d8712461320db93,-53,3,"171
",00:03:50.59,2,
17:15:31.67,e2001d8712461320db93,-53,3,"171
",00:03:50.59,2,
17:15:31.70,e2001d8712461320db93,-52,3,"174
",00:03:50.62,2,
17:15:31.73,e2001d8712461320db93,-52,3,"174
",00:03:50.65,2,
17:15:31.75,e2001d8712461320db93,-52,3,"174
",00:03:50.67,2,
17:15:31.75,e2001d8712461320db93,-52,3,"174
",00:03:50.67,2,
17:15:31.78,e2001d8712461320db93,-52,3,"174
",00:03:50.70,2,
17:15:31.78,e2001d8712461320db93,-52,3,"174
",00:03:50.70,2,
17:15:31.82,e2001d8712461320db93,-52,3,"171
",00:03:50.74,2,
17:15:31.82,e2001d8712461320db93,-52,3,"171
",00:03:50.74,2,
17:15:31.85,e2001d8712461320db93,-52,3,"171
",00:03:50.77,2,
17:15:31.85,e2001d8712461320db93,-52,3,"171
",00:03:50.77,2,
17:15:31.88,e2001d8712461320db93,-52,3,"174
",00:03:50.80,2,
17:15:31.88,e2001d8712461320db93,-52,3,"174
",00:03:50.80,2,
17:15:31.88,e2001d8712461320db93,-52,3,"174
",00:03:50.80,2,
17:15:31.95,e2001d8712461320db93,-52,3,"168
",00:03:50.87,2,
17:15:31.97,e2001d8712171320c120,-58,1,"174
",00:03:50.89,2,
17:15:32.00,e2001d8712171320c120,-58,1,"174
",00:03:50.92,2,
17:15:32.10,e2001d8712461320db93,-55,3,"174
",00:03:51.02,2,
17:15:32.12,e2001d8712171320c120,-58,1,"174
",00:03:51.04,2,
17:15:32.13,e2001d8712461320db93,-55,3,"171
",00:03:51.05,2,
17:15:32.15,e2001d8712171320c120,-57,1,"174
",00:03:51.07,2,
17:15:32.15,e2001d8712171320c120,-57,1,"174
",00:03:51.07,2,
17:15:32.17,e2001d8712461320db93,-55,3,"174
",00:03:51.09,2,
17:15:32.18,e2001d8712171320c120,-57,1,"174
",00:03:51.10,2,
17:15:32.20,e2001d8712461320db93,-55,3,"174
",00:03:51.12,2,
17:15:32.25,e2001d8712461320db93,-52,3,"168
",00:03:51.17,2,
17:15:32.28,e2001d8712461320db93,-52,3,"174
",00:03:51.20,2,
17:15:32.32,e2001d8712461320db93,-52,3,"168
",00:03:51.24,2,
17:15:32.32,e2001d8712461320db93,-52,3,"168
",00:03:51.24,2,
17:15:32.33,e2001d8712171320c120,-58,1,"168
",00:03:51.25,2,
17:15:32.35,e2001d8712461320db93,-52,3,"171
",00:03:51.27,2,
17:15:32.35,e2001d8712461320db93,-52,3,"171
",00:03:51.27,2,
17:15:32.38,e2001d8712461320db93,-52,3,"171
",00:03:51.30,2,
17:15:32.42,e2001d8712461320db93,-53,3,"174
",00:03:51.34,2,
17:15:32.42,e2001d8712461320db93,-53,3,"174
",00:03:51.34,2,
17:15:32.45,e2001d8712461320db93,-52,3,"171
",00:03:51.37,2,
17:15:32.45,e2001d8712461320db93,-52,3,"171
",00:03:51.37,2,
17:15:32.48,e2001d8712461320db93,-52,3,"174
",00:03:51.40,2,
17:15:32.49,e2001d8712461320db93,-55,3,"171
",00:03:51.41,2,
17:15:32.52,e2001d8712461320db93,-53,3,"174
",00:03:51.44,2,
17:15:32.53,e2001d8712461320db93,-52,3,"168
",00:03:51.45,2,
17:15:32.53,e2001d8712461320db93,-52,3,"168
",00:03:51.45,2,
17:15:32.57,e2001d8712461320db93,-53,3,"171
",00:03:51.49,2,
17:15:32.58,e2001d8712171320c120,-59,1,"174
",00:03:51.50,2,
17:15:32.62,e2001d8712461320db93,-52,3,"171
",00:03:51.54,2,
17:15:32.63,e2001d8712171320c120,-61,1,"171
",00:03:51.55,2,
17:15:32.65,e2001d8712461320db93,-53,3,"174
",00:03:51.57,2,
17:15:32.66,e2001d8712171320c120,-58,1,"171
",00:03:51.58,2,
17:15:32.67,e2001d8712171320c120,-59,1,"174
",00:03:51.59,2,
17:15:32.68,e2001d8712461320db93,-53,3,"171
",00:03:51.60,2,
17:15:32.70,e2001d8712171320c120,-58,1,"174
",00:03:51.62,2,
17:15:32.72,e2001d8712171320c120,-59,1,"171
",00:03:51.64,2,
17:15:32.73,e2001d8712461320db93,-53,3,"174
",00:03:51.65,2,
17:15:32.75,e2001d8712171320c120,-59,1,"174
",00:03:51.67,2,
17:15:32.77,e2001d8712461320db93,-53,3,"171
",00:03:51.69,2,
17:15:32.80,e2001d8712461320db93,-52,3,"174
",00:03:51.72,2,
17:15:32.82,e2001d8712171320c120,-58,1,"177
",00:03:51.74,2,
17:15:32.83,e2001d8712171320c120,-59,1,"171
",00:03:51.75,2,
17:15:32.85,e2001d8712461320db93,-53,3,"174
",00:03:51.77,2,
17:15:32.87,e2001d8712171320c120,-59,1,"174
",00:03:51.79,2,
17:15:32.88,e2001d8712461320db93,-53,3,"168
",00:03:51.80,2,
17:15:32.90,e2001d8712461320db93,-53,3,"171
",00:03:51.82,2,
17:15:32.92,e2001d8712171320c120,-59,1,"168
",00:03:51.84,2,
17:15:32.93,e2001d8712461320db93,-53,3,"174
",00:03:51.85,2,
17:15:32.95,e2001d8712171320c120,-58,1,"171
",00:03:51.87,2,
17:15:32.97,e2001d8712171320c120,-58,1,"171
",00:03:51.89,2,
17:15:32.98,e2001d8712461320db93,-53,3,"174
",00:03:51.90,2,
17:15:33.00,e2001d8712171320c120,-58,1,"174
",00:03:51.92,2,
17:15:33.12,e2001d8712461320db93,-53,3,"174
",00:03:52.04,2,
17:15:33.13,e2001d8712171320c120,-58,1,"174
",00:03:52.05,2,
17:15:33.15,e2001d8712461320db93,-53,3,"171
",00:03:52.07,2,
17:15:33.17,e2001d8712171320c120,-58,1,"174
",00:03:52.09,2,
17:15:33.17,e2001d8712461320db93,-53,3,"174
",00:03:52.09,2,
17:15:33.20,e2001d8712461320db93,-53,3,"174
",00:03:52.12,2,
17:15:33.22,e2001d8712461320db93,-52,3,"168
",00:03:52.14,2,
17:15:33.23,e2001d8712461320db93,-52,3,"174
",00:03:52.15,2,
17:15:33.23,e2001d8712461320db93,-52,3,"174
",00:03:52.15,2,
17:15:33.27,e2001d8712461320db93,-52,3,"171
",00:03:52.19,2,
17:15:33.27,e2001d8712461320db93,-52,3,"171
",00:03:52.19,2,
17:15:33.30,e2001d8712461320db93,-52,3,"168
",00:03:52.22,2,
17:15:33.30,e2001d8712461320db93,-52,3,"168
",00:03:52.22,2,
17:15:33.33,e2001d8712461320db93,-52,3,"174
",00:03:52.25,2,
17:15:33.33,e2001d8712461320db93,-52,3,"174
",00:03:52.25,2,
17:15:33.34,e2001d8712171320c120,-58,1,"174
",00:03:52.26,2,
17:15:33.37,e2001d8712461320db93,-52,3,"168
",00:03:52.29,2,
17:15:33.37,e2001d8712461320db93,-52,3,"168
",00:03:52.29,2,
17:15:33.40,e2001d8712461320db93,-52,3,"171
",00:03:52.32,2,
17:15:33.40,e2001d8712461320db93,-52,3,"171
",00:03:52.32,2,
17:15:33.43,e2001d8712461320db93,-52,3,"171
",00:03:52.35,2,
17:15:33.43,e2001d8712461320db93,-52,3,"171
",00:03:52.35,2,
17:15:33.47,e2001d8712461320db93,-52,3,"174
",00:03:52.39,2,
17:15:33.47,e2001d8712461320db93,-52,3,"174
",00:03:52.39,2,
17:15:33.50,e2001d8712461320db93,-52,3,"171
",00:03:52.42,2,
17:15:33.50,e2001d8712461320db93,-52,3,"171
",00:03:52.42,2,
17:15:33.51,e2001d8712461320db93,-53,3,"174
",00:03:52.43,2,
17:15:33.53,e2001d8712461320db93,-52,3,"168
",00:03:52.45,2,
17:15:33.53,e2001d8712461320db93,-52,3,"168
",00:03:52.45,2,
17:15:33.57,e2001d8712461320db93,-55,3,"174
",00:03:52.49,2,
17:15:33.58,e2001d8712171320c120,-57,1,"174
",00:03:52.50,2,
17:15:33.60,e2001d8712171320c120,-58,1,"171
",00:03:52.52,2,
17:15:33.62,e2001d8712461320db93,-55,3,"174
",00:03:52.54,2,
17:15:33.63,e2001d8712171320c120,-58,1,"174
",00:03:52.55,2,
17:15:33.65,e2001d8712461320db93,-55,3,"171
",00:03:52.57,2,
17:15:33.67,e2001d8712461320db93,-53,3,"171
",00:03:52.59,2,
17:15:33.68,e2001d8712171320c120,-58,1,"174
",00:03:52.60,2,
17:15:33.70,e2001d8712461320db93,-55,3,"171
",00:03:52.62,2,
17:15:33.72,e2001d8712461320db93,-55,3,"174
",00:03:52.64,2,
