time,activity,mean,variance,tag_id
22:22.7,3,-55,0,4
22:22.8,3,-54,1,4
22:22.9,3,-51,1,4
22:23.0,3,-51,0,4
22:23.1,3,-52,0,4
22:23.3,3,-52,0,4
22:23.3,3,-52,0,4
22:23.4,3,-52,0,4
22:23.5,3,-52,0,4
22:23.6,3,-53,1,4
22:23.7,3,-54,1,4
22:23.8,3,-55,1,4
22:23.9,3,-55,1,4
22:24.0,3,-54,1,4
22:24.2,3,-54,1,4
22:24.3,3,-54,2,4
22:24.3,3,-53,2,4
22:24.4,3,-53,2,4
22:24.5,3,-51,0,4
22:24.6,3,-52,4,4
22:24.7,3,-52,0,4
22:24.8,3,-51,0,4
22:24.9,3,-50,0,4
22:25.0,3,-51,1,4
22:25.2,3,-55,0,4
22:25.2,3,-55,0,4
22:25.3,3,-52,1,4
22:25.4,3,-51,0,4
22:25.5,3,-49,0,4
22:25.6,3,-51,1,4
22:25.7,3,-51,0,4
22:25.8,3,-52,0,4
22:25.9,3,-52,0,4
22:26.0,3,-52,0,4
22:26.2,3,-52,0,4
22:26.3,3,-54,3,4
22:26.3,3,-54,1,4
22:26.4,3,-53,2,4
22:26.5,3,-57,0,4
22:26.6,3,-56,1,4
22:26.7,3,-55,0,4
22:26.8,3,-54,3,4
22:26.9,3,-57,0,4
22:27.0,3,-54,2,4
22:27.2,3,-53,3,4
22:27.2,3,-51,0,4
22:27.4,3,-51,0,4
22:27.5,3,-51,0,4
22:27.6,3,-51,0,4
22:27.7,3,-51,1,4
22:27.7,3,-50,1,4
22:27.8,3,-53,4,4
22:27.9,3,-55,0,4
22:28.0,3,-55,0,4
22:28.2,3,-55,0,4
22:28.3,3,-55,0,4
22:28.3,3,-54,3,4
22:28.4,3,-51,0,4
22:28.5,3,-51,0,4
22:28.6,3,-52,4,4
22:28.7,3,-52,0,4
22:28.8,3,-52,0,4
22:28.9,3,-52,0,4
22:29.0,3,-52,0,4
22:29.1,3,-53,0,4
22:29.2,3,-53,3,4
22:29.3,3,-53,2,4
22:29.4,3,-53,1,4
22:29.5,3,-56,1,4
22:29.6,3,-56,1,4
22:29.6,3,-53,2,4
22:29.7,3,-55,0,4
22:29.8,3,-55,1,4
22:29.9,3,-54,6,4
22:30.0,3,-52,0,4
22:30.2,3,-52,0,4
22:30.2,3,-52,0,4
22:30.3,3,-53,2,4
22:30.4,3,-52,0,4
22:30.6,3,-50,2,4
22:30.7,3,-51,2,4
22:30.8,3,-53,2,4
22:34.7,4,-53,0,4
22:34.8,4,-52,0,4
22:34.8,4,-51,0,4
22:34.9,4,-52,1,4
22:35.0,4,-52,0,4
22:35.2,4,-55,0,4
22:35.3,4,-52,0,4
22:35.4,4,-57,0,4
22:35.5,4,-54,4,4
22:35.5,4,-55,0,4
22:35.6,4,-55,0,4
22:35.7,4,-56,0,4
22:35.8,4,-55,9,4
22:35.9,4,-52,0,4
22:35.9,4,-54,3,4
22:36.2,4,-53,3,4
22:36.2,4,-52,0,4
22:36.3,4,-52,0,4
22:36.4,4,-51,0,4
22:36.5,4,-52,1,4
22:36.6,4,-55,0,4
22:36.7,4,-53,2,4
22:36.8,4,-52,0,4
22:36.9,4,-51,0,4
22:37.0,4,-52,0,4
22:37.2,4,-52,0,4
22:37.2,4,-55,0,4
22:37.3,4,-51,2,4
22:37.4,4,-50,1,4
22:37.5,4,-51,0,4
22:37.6,4,-52,0,4
22:37.7,4,-53,0,4
22:37.8,4,-52,0,4
22:37.9,4,-51,0,4
22:38.0,4,-52,0,4
22:38.1,4,-54,1,4
22:38.3,4,-53,1,4
22:38.3,4,-53,2,4
22:38.4,4,-57,0,4
22:38.5,4,-55,1,4
22:38.6,4,-53,0,4
22:38.7,4,-53,1,4
22:38.8,4,-56,1,4
22:38.9,4,-55,5,4
22:39.0,4,-53,3,4
22:39.1,4,-52,0,4
22:39.2,4,-51,0,4
22:39.3,4,-53,2,4
22:39.4,4,-52,0,4
22:39.5,4,-51,0,4
22:39.6,4,-53,3,4
22:39.7,4,-54,1,4
22:39.8,4,-52,0,4
22:39.9,4,-52,0,4
22:40.0,4,-52,0,4
22:40.2,4,-52,0,4
22:40.2,4,-52,0,4
22:40.3,4,-54,1,4
22:40.4,4,-53,2,4
22:40.5,4,-51,0,4
22:40.6,4,-51,0,4
22:40.8,4,-52,0,4
22:40.8,4,-52,0,4
22:40.9,4,-51,0,4
22:41.1,4,-52,0,4
22:41.2,4,-52,0,4
22:41.3,4,-53,4,4
22:41.4,4,-55,0,4
22:41.5,4,-53,0,4
22:41.5,4,-56,1,4
22:41.6,4,-57,0,4
22:41.7,4,-53,1,4
22:41.8,4,-53,2,4
22:43.1,4,-51,0,4
22:43.2,4,-52,0,4
22:43.3,4,-52,0,4
22:43.4,4,-54,1,4
22:43.5,4,-53,2,4
22:43.6,4,-52,0,4
22:43.7,4,-52,0,4
22:43.8,4,-53,0,4
22:44.0,4,-55,0,4
22:44.1,4,-55,0,4
22:44.2,4,-55,0,4
22:44.3,4,-56,1,4
22:44.5,4,-57,1,4
22:44.8,4,-56,1,4
22:44.9,4,-55,0,4
22:45.0,4,-56,0,4
22:45.2,4,-56,0,4
22:45.2,4,-55,0,4
22:45.3,4,-55,0,4
22:45.4,4,-55,0,4
22:45.5,4,-56,0,4
22:45.6,4,-56,1,4
22:45.7,4,-56,0,4
22:45.8,4,-55,0,4
22:45.9,4,-55,0,4
22:45.9,4,-55,0,4
22:46.1,4,-55,0,4
22:46.2,4,-55,0,4
22:46.3,4,-55,0,4
22:46.4,4,-55,0,4
22:46.5,4,-55,0,4
22:46.6,4,-55,0,4
22:46.7,4,-55,0,4
22:46.8,4,-55,0,4
22:46.9,4,-55,0,4
22:47.0,4,-55,0,4
22:47.1,4,-55,0,4
22:47.2,4,-55,0,4
22:47.3,4,-55,0,4
22:47.4,4,-55,0,4
22:47.5,4,-55,0,4
22:47.6,4,-55,0,4
22:47.7,4,-55,0,4
22:47.8,4,-55,0,4
22:47.9,4,-55,0,4
22:48.0,4,-55,0,4
22:48.1,4,-55,0,4
22:48.2,4,-55,0,4
22:48.3,4,-55,0,4
22:48.4,4,-55,0,4
22:48.5,4,-55,0,4
22:48.6,4,-55,0,4
22:48.7,4,-55,0,4
22:48.8,4,-55,0,4
22:48.8,4,-55,0,4
22:48.9,4,-55,0,4
22:49.0,4,-55,0,4
22:49.2,4,-55,0,4
22:49.3,4,-55,0,4
22:49.3,4,-55,0,4
22:49.5,4,-55,0,4
22:49.6,4,-55,0,4
22:49.7,4,-55,0,4
22:49.7,4,-55,0,4
22:49.8,4,-55,0,4
22:49.9,4,-55,0,4
22:50.0,4,-55,0,4
22:50.2,4,-55,0,4
22:50.2,4,-55,0,4
22:50.3,4,-55,0,4
22:50.4,4,-55,0,4
22:50.5,4,-55,0,4
22:50.6,4,-55,0,4
22:50.7,4,-55,0,4
22:50.8,4,-55,0,4
22:50.9,4,-55,0,4
22:51.0,4,-55,0,4
22:51.1,4,-55,0,4
22:51.2,4,-55,0,4
22:51.3,4,-55,0,4
22:51.4,4,-55,0,4
22:51.5,4,-55,0,4
22:51.6,4,-55,0,4
22:51.7,4,-55,0,4
22:51.8,4,-55,0,4
22:51.8,4,-55,0,4
22:51.9,4,-55,0,4
22:52.1,4,-55,0,4
22:52.2,4,-55,0,4
22:52.3,4,-55,0,4
22:52.4,4,-55,0,4
22:52.5,4,-55,0,4
22:52.6,4,-55,0,4
22:52.7,4,-55,0,4
22:52.8,4,-55,0,4
22:53.0,4,-55,0,4
22:53.2,4,-55,0,4
22:53.2,4,-55,0,4
22:53.4,4,-55,0,4
22:53.4,4,-55,0,4
22:53.5,4,-54,1,4
22:53.6,4,-55,0,4
22:53.7,4,-55,0,4
22:53.8,4,-54,1,4
22:53.9,4,-55,0,4
22:54.0,4,-55,0,4
22:54.2,4,-55,0,4
22:54.3,4,-55,0,4
22:54.3,4,-55,0,4
22:54.4,4,-55,0,4
22:54.5,4,-55,0,4
22:54.6,4,-55,0,4
22:54.7,4,-55,0,4
22:54.8,4,-55,0,4
22:54.9,4,-55,0,4
22:55.1,4,-55,0,4
22:55.2,4,-55,0,4
22:55.3,4,-55,0,4
22:55.4,4,-55,0,4
22:55.5,4,-55,0,4
22:55.5,4,-55,0,4
22:55.6,4,-55,0,4
22:55.7,4,-55,0,4
22:55.8,4,-55,0,4
22:55.9,4,-55,0,4
22:56.0,4,-55,0,4
22:56.2,4,-55,0,4
22:56.2,4,-55,0,4
22:56.3,4,-55,0,4
22:56.4,4,-55,0,4
22:56.5,4,-55,0,4
22:56.6,4,-55,0,4
22:56.6,4,-55,0,4
22:56.8,4,-55,0,4
22:56.8,4,-55,0,4
22:56.9,4,-55,0,4
22:57.1,4,-55,0,4
22:57.2,4,-55,0,4
22:57.3,4,-55,0,4
22:57.4,4,-55,0,4
22:57.5,4,-55,0,4
22:57.6,4,-55,0,4
22:57.7,4,-55,0,4
22:57.8,4,-55,0,4
22:57.9,4,-55,0,4
22:58.0,4,-55,0,4
22:58.2,4,-55,0,4
22:58.3,4,-55,0,4
22:58.4,4,-55,0,4
22:58.4,4,-55,0,4
22:58.5,4,-55,0,4
22:58.6,4,-55,0,4
22:58.7,4,-55,0,4
22:58.8,4,-55,0,4
22:58.9,4,-55,0,4
22:59.0,4,-55,0,4
22:59.2,4,-55,0,4
22:59.3,4,-55,0,4
22:59.4,4,-55,0,4
22:59.5,4,-55,0,4
22:59.5,4,-55,0,4
22:59.7,4,-55,0,4
22:59.7,4,-55,0,4
22:59.8,4,-55,0,4
22:59.9,4,-55,0,4
23:00.0,4,-55,0,4
23:00.2,4,-55,0,4
23:00.3,4,-55,0,4
23:00.4,4,-55,0,4
23:00.5,4,-55,0,4
23:00.5,4,-55,0,4
23:00.6,4,-55,0,4
23:00.7,4,-55,0,4
23:00.8,4,-55,0,4
23:00.9,4,-55,0,4
23:06.5,2,-55,0,4
23:06.5,2,-55,0,4
23:06.6,2,-55,0,4
23:06.7,2,-55,0,4
23:06.8,2,-55,0,4
23:06.9,2,-55,0,4
23:07.0,2,-55,0,4
23:07.1,2,-55,0,4
23:07.2,2,-55,0,4
23:07.3,2,-55,0,4
23:07.4,2,-55,0,4
23:07.5,2,-55,0,4
23:07.6,2,-55,0,4
23:07.7,2,-55,0,4
23:07.8,2,-55,0,4
23:07.9,2,-55,0,4
23:08.0,2,-55,0,4
23:08.2,2,-55,0,4
23:08.2,2,-55,0,4
23:08.3,2,-55,0,4
23:08.4,2,-55,0,4
23:08.5,2,-55,0,4
23:08.6,2,-55,0,4
23:08.7,2,-55,0,4
23:08.8,2,-55,0,4
23:08.9,2,-55,0,4
23:08.9,2,-55,0,4
23:09.2,2,-55,0,4
23:09.3,2,-55,0,4
23:09.3,2,-55,0,4
23:09.4,2,-55,0,4
23:09.5,2,-55,0,4
23:09.6,2,-55,0,4
23:09.7,2,-55,0,4
23:09.8,2,-55,0,4
23:09.9,2,-55,0,4
23:10.0,2,-55,0,4
23:10.2,2,-55,0,4
23:10.3,2,-55,0,4
23:10.4,2,-55,0,4
23:10.5,2,-55,0,4
23:10.5,2,-55,0,4
23:10.6,2,-55,0,4
23:10.7,2,-55,0,4
23:10.8,2,-55,0,4
23:10.9,2,-55,0,4
23:11.0,2,-55,0,4
23:11.1,2,-55,0,4
23:11.2,2,-55,0,4
23:11.3,2,-55,0,4
23:11.3,2,-55,0,4
23:11.5,2,-55,0,4
23:11.5,2,-55,0,4
23:11.6,2,-55,0,4
23:11.7,2,-55,0,4
23:11.8,2,-55,0,4
23:11.9,2,-55,0,4
23:12.0,2,-55,0,4
23:12.2,2,-55,0,4
23:12.3,2,-55,0,4
23:12.3,2,-55,0,4
23:12.4,2,-55,0,4
23:12.5,2,-55,0,4
23:12.6,2,-55,0,4
23:12.7,2,-55,0,4
23:12.8,2,-55,0,4
23:12.9,2,-55,0,4
23:13.0,2,-55,0,4
23:13.2,2,-55,0,4
23:13.2,2,-55,0,4
23:13.3,2,-55,0,4
23:13.4,2,-55,0,4
23:13.5,2,-55,0,4
23:13.6,2,-55,0,4
23:13.7,2,-55,0,4
23:13.8,2,-55,0,4
23:13.9,2,-55,0,4
23:13.9,2,-54,2,4
23:14.1,2,-55,1,4
23:14.2,2,-57,12,4
23:15.1,2,-61,0,4
23:15.4,2,-57,2,4
23:15.9,2,-55,0,4
23:16.0,2,-56,1,4
23:16.5,2,-56,1,4
23:16.6,2,-56,0,4
23:16.7,2,-55,0,4
23:16.9,2,-57,1,4
23:19.3,2,-59,4,4
23:21.5,2,-58,0,4
23:21.6,2,-59,1,4
23:21.7,2,-58,0,4
23:21.9,2,-56,0,4
23:22.0,2,-57,0,4
23:25.0,2,-57,0,4
23:25.2,2,-59,2,4
23:27.6,2,-58,0,4
23:27.7,2,-59,0,4
23:27.8,2,-58,0,4
23:28.0,2,-59,0,4
23:28.2,2,-58,0,4
23:28.3,2,-57,0,4
23:28.4,2,-57,0,4
23:28.8,2,-58,0,4
23:31.2,2,-58,0,4
23:31.3,2,-58,0,4
23:31.4,2,-58,0,4
23:31.5,2,-57,0,4
23:31.6,2,-55,0,4
23:31.7,2,-56,0,4
23:31.8,2,-57,1,4
23:32.0,2,-57,0,4
23:32.3,2,-59,3,4
23:34.2,2,-58,0,4
23:34.3,2,-58,0,4
23:34.4,2,-57,0,4
23:34.6,2,-57,0,4
23:34.7,2,-57,0,4
23:34.9,2,-56,0,4
23:35.0,2,-55,0,4
23:35.2,2,-57,0,4
23:38.2,1,-57,0,4
23:38.3,1,-56,1,4
23:38.4,1,-55,1,4
23:38.5,1,-57,0,4
23:41.8,1,-56,2,4
23:42.0,1,-56,3,4
23:59.2,5,-54,1,4
23:59.3,5,-54,1,4
23:59.4,5,-51,0,4
23:59.5,5,-51,0,4
23:59.6,5,-51,0,4
23:59.7,5,-51,0,4
23:59.7,5,-51,0,4
23:59.8,5,-52,0,4
23:59.9,5,-52,0,4
24:00.0,5,-53,0,4
24:00.2,5,-52,0,4
24:00.3,5,-52,0,4
24:00.3,5,-53,0,4
24:00.4,5,-53,1,4
24:00.5,5,-53,0,4
24:00.6,5,-55,0,4
24:00.7,5,-52,0,4
24:00.8,5,-53,0,4
24:00.9,5,-53,2,4
24:01.1,5,-52,0,4
24:01.2,5,-52,0,4
24:01.3,5,-52,0,4
24:01.4,5,-53,0,4
24:01.6,5,-52,0,4
24:01.7,5,-53,0,4
24:01.8,5,-53,2,4
24:01.9,5,-56,2,4
24:02.3,5,-57,1,4
24:02.5,5,-55,0,4
24:02.7,5,-52,0,4
24:02.8,5,-52,0,4
24:03.0,5,-52,0,4
24:03.1,5,-53,2,4
24:03.3,5,-53,0,4
24:03.3,5,-54,3,4
24:03.5,5,-53,1,4
24:03.6,5,-53,1,4
24:03.7,5,-52,0,4
24:03.8,5,-53,0,4
24:03.9,5,-55,0,4
24:04.2,5,-56,1,4
24:04.2,5,-57,0,4
24:04.4,5,-56,2,4
24:04.5,5,-56,0,4
24:04.7,5,-56,0,4
24:04.8,5,-56,0,4
24:04.8,5,-56,0,4
24:04.9,5,-57,0,4
24:05.1,5,-56,0,4
24:05.3,5,-57,0,4
24:05.4,5,-57,0,4
24:05.5,5,-56,0,4
24:05.6,5,-56,0,4
24:05.7,5,-57,0,4
24:05.8,5,-57,0,4
24:05.9,5,-57,0,4
24:08.7,5,-58,0,4
24:09.8,5,-57,0,4
24:51.2,6,-57,1,4
24:51.3,6,-58,0,4
24:51.7,6,-58,1,4
24:52.4,6,-56,0,4
24:52.5,6,-57,0,4
24:52.7,6,-58,1,4
24:53.3,6,-56,0,4
24:53.4,6,-56,0,4
24:53.5,6,-55,0,4
24:53.6,6,-55,0,4
24:53.7,6,-57,0,4
24:53.8,6,-58,0,4
24:54.4,6,-56,0,4
24:54.5,6,-55,0,4
24:54.6,6,-55,0,4
24:54.7,6,-56,0,4
24:54.9,6,-56,0,4
24:55.0,6,-58,0,4
24:55.2,6,-58,0,4
24:55.3,6,-58,0,4
24:55.8,6,-58,0,4
24:55.8,6,-58,0,4
24:56.0,6,-57,0,4
24:56.2,6,-58,0,4
24:56.4,6,-56,1,4
24:56.6,6,-55,0,4
24:56.7,6,-55,1,4
24:56.7,6,-55,0,4
24:56.9,6,-55,0,4
24:57.0,6,-56,0,4
24:57.2,6,-57,0,4
24:57.3,6,-57,0,4
24:57.4,6,-57,0,4
24:57.5,6,-57,0,4
24:57.6,6,-58,0,4
24:57.7,6,-58,0,4
24:57.8,6,-57,0,4
24:58.0,6,-57,0,4
24:58.2,6,-57,0,4
24:58.3,6,-57,0,4
24:58.7,6,-57,0,4
25:12.7,5,-56,0,4
25:12.9,5,-57,0,4
25:13.2,5,-58,0,4
25:13.3,5,-58,0,4
25:13.5,5,-57,0,4
25:14.2,5,-58,0,4
25:14.3,5,-58,0,4
25:14.4,5,-57,0,4
25:14.5,5,-57,0,4
25:14.6,5,-56,0,4
25:14.7,5,-57,0,4
25:14.8,5,-58,0,4
25:15.2,5,-57,0,4
25:15.2,5,-57,1,4
25:15.3,5,-58,0,4
25:44.5,6,-55,0,4
25:44.6,6,-58,1,4
25:44.8,6,-58,0,4
25:45.1,6,-58,0,4
25:45.3,6,-57,0,4
