,time,activity,mean,variance
931,21:02.0,4,-55,0
932,21:02.1,4,-55,0
933,21:02.2,4,-55,0
934,21:02.3,4,-55,0
935,21:02.4,4,-55,0
936,21:02.5,4,-55,0
937,21:02.6,4,-55,0
938,21:02.6,4,-55,0
939,21:02.7,4,-55,0
940,21:02.8,4,-55,0
941,21:02.9,4,-55,0
942,21:03.0,4,-55,0
943,21:03.2,4,-55,0
944,21:03.3,4,-55,0
945,21:03.4,4,-55,0
946,21:03.5,4,-55,0
947,21:03.6,4,-55,0
948,21:03.7,4,-55,0
949,21:03.9,4,-55,0
950,21:04.0,4,-55,0
951,21:04.1,4,-55,0
952,21:04.2,4,-55,0
953,21:04.3,4,-55,0
954,21:04.4,4,-55,0
955,21:04.5,4,-55,0
956,21:04.6,4,-55,0
957,21:04.7,4,-55,0
958,21:04.8,4,-55,0
959,21:04.8,4,-55,0
960,21:04.9,4,-55,0
961,21:05.1,4,-55,0
962,21:05.2,4,-54,1
963,21:05.3,4,-53,1
964,21:05.4,4,-53,0
965,21:05.5,4,-53,1
966,21:05.5,4,-53,1
967,21:05.6,4,-53,0
968,21:05.7,4,-53,0
969,21:05.8,4,-53,1
970,21:05.9,4,-53,0
971,21:06.0,4,-53,1
972,21:06.2,4,-54,1
973,21:06.3,4,-55,0
974,21:06.4,4,-54,1
975,21:06.5,4,-55,0
976,21:06.6,4,-55,0
977,21:06.7,4,-55,0
978,21:06.8,4,-55,0
979,21:06.9,4,-55,0
980,21:07.0,4,-54,1
981,21:07.1,4,-55,0
982,21:07.2,4,-54,1
983,21:07.3,4,-55,0
984,21:07.4,4,-55,0
985,21:07.5,4,-55,0
986,21:07.6,4,-55,0
987,21:07.6,4,-54,3
988,21:07.8,4,-53,0
989,21:07.8,4,-53,1
990,21:07.9,4,-53,1
991,21:08.0,4,-53,1
992,21:08.2,4,-53,1
993,21:08.3,4,-53,0
994,21:08.4,4,-53,1
995,21:08.5,4,-53,0
996,21:08.6,4,-53,0
997,21:08.6,4,-53,0
998,21:08.7,4,-53,0
999,21:08.8,4,-53,0
1000,21:08.9,4,-53,1
1001,21:09.1,4,-53,0
1002,21:09.2,4,-53,0
1003,21:09.3,4,-53,0
1004,21:09.4,4,-53,0
1005,21:09.5,4,-53,1
1006,21:09.6,4,-52,0
1007,21:09.7,4,-55,0
1008,21:09.8,4,-54,1
1009,21:09.9,4,-54,1
1010,21:10.0,4,-53,0
1011,21:10.2,4,-55,0
1012,21:10.3,4,-53,1
1013,21:10.4,4,-54,1
1014,21:10.5,4,-55,0
1015,21:10.6,4,-54,1
1016,21:10.7,4,-54,1
1017,21:10.7,4,-55,0
1018,21:10.8,4,-55,0
1019,21:10.9,4,-55,0
1020,21:11.0,4,-53,1
1021,21:11.2,4,-53,1
1022,21:11.3,4,-52,0
1023,21:11.3,4,-52,0
1024,21:11.5,4,-53,1
1025,21:11.6,4,-53,1
1026,21:11.7,4,-53,1
1027,21:11.8,4,-53,1
1028,21:11.9,4,-53,0
1029,21:12.1,4,-53,0
1030,21:12.2,4,-53,1
1031,21:12.3,4,-55,0
1032,21:12.4,4,-55,0
1033,21:12.5,4,-54,1
1034,21:12.6,4,-54,3
1035,21:12.7,4,-55,0
1036,21:12.7,4,-55,0
1037,21:12.8,4,-54,1
1038,21:12.9,4,-55,0
1039,21:13.1,4,-55,0
1040,21:13.2,4,-55,0
1041,21:13.3,4,-55,0
1042,21:13.4,4,-55,0
1043,21:13.5,4,-55,0
1044,21:13.5,4,-55,0
1045,21:13.6,4,-55,0
1046,21:13.7,4,-55,0
1047,21:13.8,4,-55,0
1048,21:14.0,4,-54,1
1049,21:14.1,4,-53,0
1050,21:14.2,4,-52,0
1051,21:14.3,4,-52,0
1052,21:14.4,4,-52,0
1053,21:14.5,4,-53,2
1054,21:14.6,4,-52,0
1055,21:14.7,4,-54,1
1056,21:14.8,4,-53,0
1057,21:14.8,4,-53,0
1058,21:14.9,4,-53,0
1059,21:15.1,4,-53,1
1060,21:15.2,4,-54,1
1061,21:15.3,4,-53,1
1062,21:15.4,4,-53,1
1063,21:15.5,4,-54,1
1064,21:15.6,4,-55,0
1065,21:15.7,4,-54,1
1066,21:15.8,4,-55,0
1067,21:15.9,4,-55,0
1068,21:16.0,4,-54,1
1069,21:16.2,4,-53,0
1070,21:16.3,4,-53,0
1071,21:16.3,4,-53,0
1072,21:16.4,4,-55,0
1073,21:16.5,4,-55,0
1074,21:16.6,4,-54,1
1075,21:16.7,4,-55,0
1076,21:16.8,4,-55,0
1077,21:16.8,4,-54,1
1078,21:17.0,4,-55,0
1079,21:17.2,4,-54,1
1080,21:17.3,4,-54,1
1081,21:17.3,4,-53,1
1082,21:17.4,4,-53,1
1083,21:17.5,4,-54,1
1084,21:17.6,4,-53,0
1085,21:17.7,4,-53,0
1086,21:17.8,4,-53,0
1087,21:17.9,4,-53,0
1088,21:18.1,4,-53,0
1089,21:18.2,4,-53,0
1090,21:18.3,4,-54,1
1091,21:18.4,4,-55,0
1092,21:18.5,4,-53,2
1093,21:18.6,4,-55,0
1094,21:18.7,4,-55,0
1095,21:18.8,4,-54,1
1096,21:18.9,4,-55,0
1097,21:19.0,4,-53,1
1098,21:19.2,4,-53,1
1099,21:19.2,4,-52,0
1100,21:19.3,4,-53,0
1101,21:19.4,4,-54,1
1102,21:19.5,4,-53,0
1103,21:19.6,4,-53,0
1104,21:19.7,4,-55,0
1105,21:19.7,4,-55,0
1106,21:19.8,4,-54,1
1107,21:19.9,4,-54,1
1108,21:20.2,4,-53,1
1109,21:20.3,4,-53,1
1110,21:20.4,4,-54,1
1111,21:20.5,4,-55,0
1112,21:20.6,4,-55,0
1113,21:20.7,4,-55,0
1114,21:20.8,4,-55,0
1115,21:20.8,4,-54,1
1116,21:21.0,4,-52,0
1117,21:21.2,4,-53,0
1118,21:21.2,4,-53,0
1119,21:21.3,4,-54,1
1120,21:21.4,4,-55,0
1121,21:21.5,4,-53,1
1122,21:21.6,4,-54,1
1123,21:21.7,4,-55,0
1124,21:21.8,4,-54,1
1125,21:21.9,4,-55,0
1126,21:22.0,4,-55,0
1127,21:22.2,4,-53,1
1128,21:22.3,4,-55,0
1129,21:22.3,4,-54,1
1130,21:22.4,4,-55,0
1131,21:22.5,4,-55,0
1132,21:22.6,4,-55,0
1133,21:22.7,4,-54,1
1134,21:22.8,4,-55,0
1135,21:22.9,4,-54,1
1136,21:23.0,4,-55,0
1137,21:23.1,4,-53,0
1138,21:23.2,4,-53,0
1139,21:23.3,4,-53,1
1140,21:23.4,4,-53,0
1141,21:23.5,4,-53,1
1142,21:23.6,4,-53,1
1143,21:23.7,4,-53,0
1144,21:23.8,4,-53,0
1145,21:23.9,4,-53,1
1146,21:24.0,4,-53,1
1147,21:24.2,4,-53,1
1148,21:24.3,4,-54,1
1149,21:24.4,4,-53,0
1150,21:24.5,4,-53,0
1151,21:24.6,4,-54,1
1152,21:24.7,4,-55,0
1153,21:24.8,4,-54,1
1154,21:24.9,4,-54,1
1155,21:25.0,4,-55,0
1156,21:25.2,4,-55,0
1157,21:25.3,4,-55,0
1158,21:25.4,4,-54,1
1159,21:25.4,4,-54,1
1160,21:25.5,4,-54,1
1161,21:25.6,4,-53,1
1162,21:25.7,4,-53,0
1163,21:25.8,4,-53,2
1164,21:25.9,4,-53,0
1165,21:26.0,4,-53,0
1166,21:26.1,4,-52,0
1167,21:26.2,4,-52,0
1168,21:26.3,4,-53,2
1169,21:26.4,4,-54,1
1170,21:26.5,4,-53,1
1171,21:26.6,4,-53,0
1172,21:26.6,4,-52,0
1173,21:26.7,4,-53,0
1174,21:26.8,4,-53,0
1175,21:26.9,4,-53,0
1176,21:27.0,4,-55,0
1177,21:27.2,4,-54,1
1178,21:27.3,4,-54,1
1179,21:27.4,4,-55,0
1180,21:27.5,4,-54,1
1181,21:27.6,4,-53,1
1182,21:27.6,4,-52,0
1183,21:27.7,4,-52,0
1184,21:27.8,4,-53,0
1185,21:27.9,4,-53,1
1186,21:28.0,4,-55,0
1187,21:28.2,4,-55,0
1188,21:28.3,4,-55,0
1189,21:28.3,4,-54,1
1190,21:28.4,4,-55,0
1191,21:28.5,4,-55,0
1192,21:28.6,4,-55,0
1193,21:28.7,4,-55,0
1194,21:28.8,4,-53,1
1195,21:28.9,4,-53,1
1196,21:29.0,4,-54,1
1197,21:29.2,4,-55,0
1198,21:29.2,4,-53,0
1199,21:29.3,4,-54,1
1200,21:29.4,4,-54,1
1201,21:29.5,4,-54,1
1202,21:29.6,4,-54,1
1203,21:29.7,4,-53,0
1204,21:29.8,4,-53,1
1205,21:29.9,4,-55,0
1206,21:30.2,4,-55,0
1207,21:30.3,4,-55,0
1208,21:30.4,4,-55,0
1209,21:30.6,4,-52,0
1210,21:30.6,4,-52,0
1211,21:30.7,4,-52,0
1212,21:30.8,4,-52,0
1213,21:30.9,4,-52,0
1214,21:31.0,4,-52,0
1215,21:31.2,4,-52,0
1216,21:31.3,4,-53,3
1217,21:31.3,4,-54,3
1218,21:31.4,4,-55,0
1219,21:31.6,4,-53,1
1220,21:31.7,4,-52,0
1221,21:31.7,4,-53,0
1222,21:31.8,4,-52,0
1223,21:31.9,4,-53,1
1224,21:32.0,4,-53,1
1225,21:32.2,4,-53,0
1226,21:32.3,4,-53,1
1227,21:32.4,4,-53,0
1228,21:32.5,4,-53,0
1229,21:32.6,4,-52,0
1230,21:32.7,4,-53,0
1231,21:32.7,4,-53,1
1232,21:32.8,4,-53,0
1233,21:32.9,4,-53,0
1234,21:33.1,4,-55,0
1235,21:33.2,4,-55,0
1236,21:33.3,4,-54,1
1237,21:33.4,4,-54,1
1238,21:33.6,4,-54,1
1239,21:33.6,4,-53,0
1240,21:33.7,4,-53,1
1241,21:33.8,4,-53,1
1242,21:33.9,4,-54,1
1243,21:34.1,4,-53,0
1244,21:34.2,4,-53,0
1245,21:34.3,4,-53,1
1246,21:34.4,4,-53,1
1247,21:34.5,4,-55,0
1248,21:34.6,4,-52,0
1249,21:34.6,4,-52,0
1250,21:34.7,4,-52,0
1251,21:34.8,4,-53,0
1252,21:34.9,4,-54,1
1253,21:35.0,4,-54,1
1254,21:35.2,4,-56,2
1255,21:35.3,4,-56,1
1256,21:35.5,4,-57,0
1257,21:35.5,4,-55,0
1258,21:35.6,4,-55,0
1259,21:35.7,4,-55,0
1260,21:35.9,4,-55,0
1261,21:36.0,4,-53,1
1262,21:36.1,4,-55,0
1263,21:36.2,4,-54,1
1264,21:36.3,4,-55,0
1265,21:36.4,4,-55,0
1266,21:36.5,4,-55,0
1267,21:36.6,4,-55,0
1268,21:36.7,4,-55,0
1269,21:36.7,4,-55,0
1270,21:36.8,4,-54,1
1271,21:36.9,4,-55,0
1272,21:37.0,4,-55,0
1273,21:37.2,4,-55,0
1274,21:37.3,4,-55,0
1275,21:37.3,4,-55,0
1276,21:37.4,4,-55,0
1277,21:37.6,4,-55,0
1278,21:37.6,4,-55,0
1279,21:37.7,4,-55,0
1280,21:37.8,4,-55,0
1281,21:37.9,4,-55,0
1282,21:38.0,4,-55,0
1283,21:38.1,4,-55,0
1284,21:38.2,4,-55,0
1285,21:38.3,4,-55,0
1286,21:38.4,4,-55,0
1287,21:38.5,4,-55,0
1288,21:38.6,4,-55,0
1289,21:38.6,4,-55,0
1290,21:38.7,4,-55,0
1291,21:38.8,4,-55,0
1292,21:38.9,4,-55,0
1293,21:39.0,4,-55,0
1294,21:39.2,4,-55,0
1295,21:39.3,4,-55,0
1296,21:39.3,4,-55,0
1297,21:39.4,4,-55,0
1298,21:39.5,4,-55,0
1299,21:39.6,4,-54,1
1300,21:39.7,4,-54,1
1301,21:39.8,4,-54,1
1302,21:39.9,4,-55,0
1303,21:40.0,4,-55,0
1304,21:40.1,4,-55,0
1305,21:40.3,4,-55,0
1306,21:40.3,4,-54,1
1307,21:40.4,4,-55,0
1308,21:40.5,4,-55,0
1309,21:40.6,4,-55,0
1310,21:40.7,4,-54,1
1311,21:40.9,4,-53,2
1312,21:40.9,4,-52,0
1313,21:41.1,4,-52,0
1314,21:41.2,4,-53,2
1315,21:41.3,4,-54,3
1316,21:41.4,4,-54,1
1317,21:41.6,4,-54,1
1318,21:41.7,4,-54,1
1319,21:41.7,4,-55,0
1320,21:41.9,4,-55,0
1321,21:42.0,4,-53,1
1322,21:42.2,4,-54,1
1323,21:42.3,4,-53,0
1324,21:42.4,4,-53,0
1325,21:42.5,4,-53,0
1326,21:42.5,4,-52,0
1327,21:42.7,4,-54,1
1328,21:42.7,4,-53,0
1329,21:42.8,4,-53,1
1330,21:42.9,4,-54,1
1331,21:43.1,4,-55,0
1332,21:43.2,4,-55,0
1333,21:43.3,4,-54,1
1334,21:43.4,4,-54,1
1335,21:43.5,4,-55,0
1336,21:43.5,4,-54,1
1337,21:43.6,4,-53,1
1338,21:43.7,4,-54,1
1339,21:43.8,4,-55,0
1340,21:43.9,4,-54,1
1341,21:43.9,4,-53,1
1342,21:44.2,4,-54,1
1343,21:44.2,4,-53,1
1344,21:44.3,4,-55,0
1345,21:44.4,4,-54,1
1346,21:44.5,4,-54,1
1347,21:44.6,4,-55,0
1348,21:44.8,4,-55,0
1349,21:44.9,4,-55,0
1350,21:45.0,4,-54,1
1351,21:45.1,4,-55,0
1352,21:45.2,4,-54,1
1353,21:45.3,4,-54,1
1354,21:45.4,4,-55,0
1355,21:45.5,4,-55,0
1356,21:45.6,4,-55,0
1357,21:45.7,4,-55,0
1358,21:45.9,4,-55,0
1359,21:45.9,4,-54,1
1360,21:46.1,4,-54,1
1361,21:46.2,4,-53,1
1362,21:46.3,4,-53,0
1363,21:46.4,4,-54,1
1364,21:46.5,4,-53,1
1365,21:46.7,4,-54,1
1366,21:46.8,4,-53,1
1367,21:46.9,4,-54,1
1368,21:47.1,4,-54,1
1369,21:47.2,4,-53,0
1370,21:47.3,4,-53,0
1371,21:47.4,4,-53,0
1372,21:47.5,4,-53,0
1373,21:47.6,4,-52,0
1374,21:47.7,4,-54,1
1375,21:47.8,4,-53,0
1376,21:47.9,4,-55,0
1377,21:48.0,4,-54,1
1378,21:48.2,4,-53,1
1379,21:48.3,4,-53,1
1380,21:48.4,4,-53,0
1381,21:48.4,4,-53,0
1382,21:48.5,4,-54,1
1383,21:48.7,4,-55,0
1384,21:48.7,4,-54,1
1385,21:48.9,4,-55,0
1386,21:48.9,4,-53,1
1387,21:49.2,4,-53,1
1388,21:49.3,4,-53,1
1389,21:49.4,4,-53,1
1390,21:49.5,4,-53,0
1391,21:49.5,4,-53,1
1392,21:49.6,4,-54,1
1393,21:49.7,4,-54,1
1394,21:49.8,4,-53,0
1395,21:49.9,4,-54,1
1396,21:50.0,4,-53,1
1397,21:50.2,4,-54,1
1398,21:50.2,4,-55,0
1399,21:50.3,4,-55,0
1400,21:50.5,4,-55,0
1401,21:50.6,4,-55,0
1402,21:50.7,4,-55,0
1403,21:50.8,4,-54,1
1404,21:50.8,4,-55,0
1405,21:50.9,4,-54,1
1406,21:51.1,4,-55,0
1407,21:51.2,4,-52,0
1408,21:51.3,4,-53,1
1409,21:51.4,4,-53,0
1410,21:51.5,4,-53,1
1411,21:51.5,4,-53,1
1412,21:51.6,4,-54,1
1413,21:51.7,4,-54,1
1414,21:51.8,4,-54,1
1415,21:51.9,4,-55,0
1416,21:52.0,4,-54,1
1417,21:52.2,4,-52,0
1418,21:52.3,4,-52,0
1419,21:52.4,4,-52,0
1420,21:52.5,4,-53,1
1421,21:52.5,4,-53,0
1422,21:52.6,4,-53,0
1423,21:52.7,4,-53,0
1424,21:52.8,4,-53,0
1425,21:52.9,4,-53,1
1426,21:53.1,4,-54,1
1427,21:53.2,4,-55,0
1428,21:53.3,4,-55,0
1429,21:53.4,4,-55,0
1430,21:53.5,4,-54,1
1431,21:53.6,4,-54,1
1432,21:53.7,4,-53,1
1433,21:53.8,4,-55,0
1434,21:53.9,4,-53,1
1435,21:54.0,4,-53,1
1436,21:54.2,4,-52,0
1437,21:54.3,4,-52,0
1438,21:54.4,4,-52,0
1439,21:54.5,4,-53,0
1440,21:54.5,4,-53,0
1441,21:54.6,4,-53,1
1442,21:54.7,4,-53,0
1443,21:54.8,4,-55,0
1444,21:54.9,4,-54,1
1445,21:55.1,4,-53,0
1446,21:55.2,4,-53,1
1447,21:55.3,4,-53,0
1448,21:55.4,4,-53,1
1449,21:55.5,4,-53,0
1450,21:55.6,4,-53,0
1451,21:55.7,4,-53,0
1452,21:55.7,4,-53,1
1453,21:55.9,4,-55,0
1454,21:56.0,4,-54,1
1455,21:56.2,4,-53,2
1456,21:56.3,4,-52,0
1457,21:56.4,4,-53,0
1458,21:56.5,4,-54,1
1459,21:56.6,4,-54,1
1460,21:56.7,4,-53,0
1461,21:56.8,4,-53,0
1462,21:56.9,4,-53,0
1463,21:57.0,4,-54,1
1464,21:57.2,4,-54,1
1465,21:57.3,4,-54,1
1466,21:57.4,4,-53,1
1467,21:57.4,4,-53,0
1468,21:57.6,4,-53,0
1469,21:57.7,4,-53,0
1470,21:57.7,4,-53,2
1471,21:57.9,4,-54,1
1472,21:58.2,4,-55,0
1473,21:58.3,4,-55,0
1474,21:58.4,4,-54,1
1475,21:58.4,4,-55,0
1476,21:58.5,4,-55,0
1477,21:58.6,4,-55,0
1478,21:58.7,4,-55,0
1479,21:58.8,4,-53,1
1480,21:58.9,4,-53,1
1481,21:59.0,4,-53,0
1482,21:59.1,4,-52,0
1483,21:59.2,4,-52,0
1484,21:59.3,4,-52,0
1485,21:59.4,4,-54,1
1486,21:59.5,4,-53,1
1487,21:59.6,4,-55,0
1488,21:59.7,4,-55,0
1489,21:59.8,4,-53,1
1490,21:59.8,4,-53,1
1491,21:59.9,4,-53,1
1492,22:00.1,4,-55,0
1493,22:00.2,4,-55,0
1494,22:00.3,4,-55,0
1495,22:02.4,3,-55,0
1496,22:02.5,3,-55,0
1497,22:02.6,3,-55,0
1498,22:02.7,3,-54,1
1499,22:02.8,3,-55,0
1500,22:02.8,3,-55,0
1501,22:02.9,3,-55,0
1502,22:03.1,3,-55,0
1503,22:03.3,3,-54,1
1504,22:03.4,3,-55,0
1505,22:03.5,3,-54,1
1506,22:03.5,3,-55,0
1507,22:03.7,3,-55,0
1508,22:03.7,3,-53,0
1509,22:03.8,3,-53,0
1510,22:03.9,3,-53,0
1511,22:04.1,3,-53,1
1512,22:04.2,3,-53,1
1513,22:04.3,3,-53,1
1514,22:04.4,3,-55,0
1515,22:04.5,3,-54,1
1516,22:04.6,3,-55,0
1517,22:04.7,3,-54,1
1518,22:04.8,3,-53,0
1519,22:04.9,3,-53,0
1520,22:05.0,3,-53,0
1521,22:05.2,3,-53,1
1522,22:05.2,3,-53,0
1523,22:05.3,3,-54,1
1524,22:05.5,3,-55,0
1525,22:05.5,3,-55,0
1526,22:05.6,3,-55,0
1527,22:05.8,3,-53,0
1528,22:05.9,3,-52,0
1529,22:06.0,3,-53,1
1530,22:06.1,3,-54,1
1531,22:06.2,3,-53,1
1532,22:06.3,3,-54,1
1533,22:06.4,3,-53,0
1534,22:06.5,3,-53,0
1535,22:06.6,3,-53,0
1536,22:06.7,3,-54,1
1537,22:06.8,3,-54,1
1538,22:06.8,3,-55,0
1539,22:06.9,3,-55,0
1540,22:07.1,3,-54,1
1541,22:07.2,3,-55,0
1542,22:07.3,3,-55,0
1543,22:07.4,3,-54,1
1544,22:07.5,3,-54,1
1545,22:07.6,3,-54,1
1546,22:07.7,3,-53,3
1547,22:07.8,3,-52,0
1548,22:07.9,3,-53,0
1549,22:08.0,3,-53,2
1550,22:08.2,3,-54,1
1551,22:08.2,3,-54,1
1552,22:08.3,3,-54,1
1553,22:08.4,3,-55,0
1554,22:08.5,3,-55,0
1555,22:08.6,3,-54,1
1556,22:08.7,3,-53,2
1557,22:08.8,3,-53,2
1558,22:08.8,3,-53,1
1559,22:08.9,3,-55,0
1560,22:09.1,3,-55,0
1561,22:09.2,3,-55,0
1562,22:09.3,3,-55,0
1563,22:09.4,3,-55,0
1564,22:09.5,3,-55,0
1565,22:09.6,3,-55,0
1566,22:09.6,3,-55,0
1567,22:09.7,3,-55,0
1568,22:09.8,3,-55,0
1569,22:09.9,3,-55,0
1570,22:10.0,3,-55,0
1571,22:10.2,3,-55,0
1572,22:10.3,3,-55,0
1573,22:10.4,3,-55,0
1574,22:10.5,3,-55,0
1575,22:10.6,3,-56,3
1576,22:10.7,3,-55,1
1577,22:10.8,3,-55,0
1578,22:10.9,3,-54,1
1579,22:11.0,3,-53,3
1580,22:11.1,3,-52,0
1581,22:11.2,3,-55,0
1582,22:11.3,3,-52,0
1583,22:12.3,3,-56,2
1584,22:12.3,3,-55,1
1585,22:12.4,3,-56,0
1586,22:12.6,3,-56,1
1587,22:12.7,3,-52,0
1588,22:12.8,3,-53,2
1589,22:12.9,3,-52,0
1590,22:13.0,3,-52,1
1591,22:13.2,3,-51,0
1592,22:13.3,3,-50,0
1593,22:13.3,3,-50,1
1594,22:13.4,3,-51,1
1595,22:13.5,3,-52,0
1596,22:13.6,3,-53,2
1597,22:13.7,3,-52,0
1598,22:13.8,3,-51,0
1599,22:13.9,3,-51,0
1600,22:14.0,3,-51,0
1601,22:14.1,3,-51,0
1602,22:14.2,3,-51,0
1603,22:14.3,3,-52,3
1604,22:14.4,3,-52,0
1605,22:14.4,3,-52,0
1606,22:14.5,3,-52,0
1607,22:14.7,3,-52,0
1608,22:14.7,3,-54,1
1609,22:14.8,3,-54,1
1610,22:14.9,3,-53,0
1611,22:15.1,3,-57,3
1612,22:15.2,3,-57,0
1613,22:15.3,3,-56,0
1614,22:15.3,3,-57,0
1615,22:15.4,3,-57,0
1616,22:15.5,3,-57,0
1617,22:15.7,3,-54,7
1618,22:15.8,3,-53,2
1619,22:15.9,3,-52,0
1620,22:16.0,3,-53,8
1621,22:16.2,3,-52,1
1622,22:16.3,3,-51,0
1623,22:16.4,3,-50,1
1624,22:16.4,3,-50,1
1625,22:16.5,3,-52,0
1626,22:16.6,3,-55,0
1627,22:16.7,3,-55,0
1628,22:16.8,3,-53,3
1629,22:16.9,3,-51,0
1630,22:17.0,3,-51,0
1631,22:17.2,3,-51,0
1632,22:17.3,3,-51,0
1633,22:17.4,3,-52,0
1634,22:17.5,3,-51,0
1635,22:17.5,3,-51,0
1636,22:17.6,3,-53,0
1637,22:17.7,3,-54,1
1638,22:17.8,3,-54,3
1639,22:17.9,3,-54,2
1640,22:18.1,3,-55,0
1641,22:18.2,3,-55,0
1642,22:18.3,3,-55,0
1643,22:18.3,3,-56,0
1644,22:18.4,3,-56,0
1645,22:18.5,3,-57,0
1646,22:18.6,3,-53,1
1647,22:18.8,3,-54,1
1648,22:18.8,3,-54,5
1649,22:18.9,3,-52,1
1650,22:19.1,3,-52,0
1651,22:19.2,3,-52,0
1652,22:19.3,3,-51,0
1653,22:19.3,3,-51,0
1654,22:19.4,3,-51,0
1655,22:19.5,3,-51,0
1656,22:19.6,3,-52,0
1657,22:19.7,3,-54,1
1658,22:19.8,3,-53,1
1659,22:19.9,3,-51,0
1660,22:20.0,3,-51,0
1661,22:20.2,3,-51,0
1662,22:20.3,3,-51,0
1663,22:20.4,3,-51,0
1664,22:20.5,3,-51,0
1665,22:20.6,3,-51,0
1666,22:20.7,3,-52,0
1667,22:20.8,3,-54,3
1668,22:20.8,3,-52,1
1669,22:21.0,3,-56,3
1670,22:21.1,3,-55,1
1671,22:21.2,3,-55,0
1672,22:21.3,3,-55,0
1673,22:21.4,3,-55,1
1674,22:21.5,3,-55,0
1675,22:21.5,3,-52,0
1676,22:21.6,3,-55,0
1677,22:21.7,3,-52,0
1678,22:21.8,3,-52,4
1679,22:21.9,3,-51,0
1680,22:22.0,3,-52,0
1681,22:22.2,3,-51,0
1682,22:22.2,3,-50,0
1683,22:22.3,3,-54,3
1684,22:22.4,3,-55,0
1685,22:22.5,3,-53,2
1686,22:22.6,3,-55,0
1687,22:22.7,3,-55,0
1688,22:22.8,3,-54,1
1689,22:22.9,3,-51,1
1690,22:23.0,3,-51,0
1691,22:23.1,3,-52,0
1692,22:23.3,3,-52,0
1693,22:23.3,3,-52,0
1694,22:23.4,3,-52,0
1695,22:23.5,3,-52,0
1696,22:23.6,3,-53,1
1697,22:23.7,3,-54,1
1698,22:23.8,3,-55,1
1699,22:23.9,3,-55,1
1700,22:24.0,3,-54,1
1701,22:24.2,3,-54,1
1702,22:24.3,3,-54,2
1703,22:24.3,3,-53,2
1704,22:24.4,3,-53,2
1705,22:24.5,3,-51,0
1706,22:24.6,3,-52,4
1707,22:24.7,3,-52,0
1708,22:24.8,3,-51,0
1709,22:24.9,3,-50,0
1710,22:25.0,3,-51,1
1711,22:25.2,3,-55,0
1712,22:25.2,3,-55,0
1713,22:25.3,3,-52,1
1714,22:25.4,3,-51,0
1715,22:25.5,3,-49,0
1716,22:25.6,3,-51,1
1717,22:25.7,3,-51,0
1718,22:25.8,3,-52,0
1719,22:25.9,3,-52,0
1720,22:26.0,3,-52,0
1721,22:26.2,3,-52,0
1722,22:26.3,3,-54,3
1723,22:26.3,3,-54,1
1724,22:26.4,3,-53,2
1725,22:26.5,3,-57,0
1726,22:26.6,3,-56,1
1727,22:26.7,3,-55,0
1728,22:26.8,3,-54,3
1729,22:26.9,3,-57,0
1730,22:27.0,3,-54,2
1731,22:27.2,3,-53,3
1732,22:27.2,3,-51,0
1733,22:27.4,3,-51,0
1734,22:27.5,3,-51,0
1735,22:27.6,3,-51,0
1736,22:27.7,3,-51,1
1737,22:27.7,3,-50,1
1738,22:27.8,3,-53,4
1739,22:27.9,3,-55,0
1740,22:28.0,3,-55,0
1741,22:28.2,3,-55,0
1742,22:28.3,3,-55,0
1743,22:28.3,3,-54,3
1744,22:28.4,3,-51,0
1745,22:28.5,3,-51,0
1746,22:28.6,3,-52,4
1747,22:28.7,3,-52,0
1748,22:28.8,3,-52,0
1749,22:28.9,3,-52,0
1750,22:29.0,3,-52,0
1751,22:29.1,3,-53,0
1752,22:29.2,3,-53,3
1753,22:29.3,3,-53,2
1754,22:29.4,3,-53,1
1755,22:29.5,3,-56,1
1756,22:29.6,3,-56,1
1757,22:29.6,3,-53,2
1758,22:29.7,3,-55,0
1759,22:29.8,3,-55,1
1760,22:29.9,3,-54,6
1761,22:30.0,3,-52,0
1762,22:30.2,3,-52,0
1763,22:30.2,3,-52,0
1764,22:30.3,3,-53,2
1765,22:30.4,3,-52,0
1766,22:30.6,3,-50,2
1767,22:30.7,3,-51,2
1768,22:30.8,3,-53,2
1769,22:34.7,4,-53,0
1770,22:34.8,4,-52,0
1771,22:34.8,4,-51,0
1772,22:34.9,4,-52,1
1773,22:35.0,4,-52,0
1774,22:35.2,4,-55,0
1775,22:35.3,4,-52,0
1776,22:35.4,4,-57,0
1777,22:35.5,4,-54,4
1778,22:35.5,4,-55,0
1779,22:35.6,4,-55,0
1780,22:35.7,4,-56,0
1781,22:35.8,4,-55,9
1782,22:35.9,4,-52,0
1783,22:35.9,4,-54,3
1784,22:36.2,4,-53,3
1785,22:36.2,4,-52,0
1786,22:36.3,4,-52,0
1787,22:36.4,4,-51,0
1788,22:36.5,4,-52,1
1789,22:36.6,4,-55,0
1790,22:36.7,4,-53,2
1791,22:36.8,4,-52,0
1792,22:36.9,4,-51,0
1793,22:37.0,4,-52,0
1794,22:37.2,4,-52,0
1795,22:37.2,4,-55,0
1796,22:37.3,4,-51,2
1797,22:37.4,4,-50,1
1798,22:37.5,4,-51,0
1799,22:37.6,4,-52,0
1800,22:37.7,4,-53,0
1801,22:37.8,4,-52,0
1802,22:37.9,4,-51,0
1803,22:38.0,4,-52,0
1804,22:38.1,4,-54,1
1805,22:38.3,4,-53,1
1806,22:38.3,4,-53,2
1807,22:38.4,4,-57,0
1808,22:38.5,4,-55,1
