time,id,tag_id,RSSI,phase,21:17:22.63,activity,,
21:23:16.57,e2001d8712171320c120,1,-57,"168
",00:05:53.94,2,,
21:23:16.60,e2001d8712171320c120,1,-57,"171
",00:05:53.97,2,,
21:23:16.62,e2001d871271320b9f,4,-56,"174
",00:05:53.99,2,,
21:23:16.63,e2001d871271320b9f,4,-56,"174
",00:05:54.00,2,,
21:23:16.65,e2001d8712171320c120,1,-57,"171
",00:05:54.02,2,,
21:23:16.68,e2001d871271320b9f,4,-57,"174
",00:05:54.05,2,,
21:23:16.68,e2001d871271320b9f,4,-55,"171
",00:05:54.05,2,,
21:23:16.72,e2001d871271320b9f,4,-55,"171
",00:05:54.09,2,,
21:23:16.73,e2001d8712171320c120,1,-57,"171
",00:05:54.10,2,,
21:23:16.75,e2001d8712171320c120,1,-58,"174
",00:05:54.12,2,,
21:23:16.77,e2001d871271320b9f,4,-55,"174
",00:05:54.14,2,,
21:23:16.78,e2001d8712171320c120,1,-58,"174
",00:05:54.15,2,,
21:23:16.80,e2001d871271320b9f,4,-55,"174
",00:05:54.17,2,,
21:23:16.82,e2001d8712461320db93,3,-58,"171
",00:05:54.19,2,,
21:23:16.84,e2001d8712461320db93,3,-58,"174
",00:05:54.21,2,,
21:23:16.84,e2001d8712171320c120,1,-56,"171
",00:05:54.21,2,,
21:23:16.85,e2001d8712171320c120,1,-57,"171
",00:05:54.22,2,,
21:23:16.88,e2001d871271320b9f,4,-56,"171
",00:05:54.25,2,,
21:23:16.90,e2001d8712461320db93,3,-55,"174
",00:05:54.27,2,,
21:23:16.93,e2001d8712171320c120,1,-55,"171
",00:05:54.30,2,,
21:23:16.93,e2001d8712171320c120,1,-55,"171
",00:05:54.30,2,,
21:23:16.97,e2001d8712171320c120,1,-55,"174
",00:05:54.34,2,,
21:23:16.98,e2001d8712461320db93,3,-53,"174
",00:05:54.35,2,,
21:23:17.00,e2001d8712461320db93,3,-53,"174
",00:05:54.37,2,,
21:23:17.10,e2001d8712171320c120,1,-55,"171
",00:05:54.47,2,,
21:23:17.12,e2001d8712461320db93,3,-52,"171
",00:05:54.49,2,,
21:23:17.13,e2001d8712171320c120,1,-55,"171
",00:05:54.50,2,,
21:23:17.15,e2001d8712461320db93,3,-52,"171
",00:05:54.52,2,,
21:23:17.17,e2001d8712171320c120,1,-55,"171
",00:05:54.54,2,,
21:23:17.17,e2001d8712171320c120,1,-55,"174
",00:05:54.54,2,,
21:23:17.18,e2001d8712171320c120,1,-55,"171
",00:05:54.55,2,,
21:23:17.20,e2001d8712461320db93,3,-51,"174
",00:05:54.57,2,,
21:23:17.22,e2001d8712171320c120,1,-56,"171
",00:05:54.59,2,,
21:23:17.23,e2001d8712461320db93,3,-51,"171
",00:05:54.60,2,,
21:23:17.25,e2001d8712461320db93,3,-51,"171
",00:05:54.62,2,,
21:23:17.27,e2001d8712171320c120,1,-57,"171
",00:05:54.64,2,,
21:23:17.28,e2001d8712461320db93,3,-51,"174
",00:05:54.65,2,,
21:23:17.30,e2001d8712171320c120,1,-58,"174
",00:05:54.67,2,,
21:23:17.32,e2001d8712461320db93,3,-51,"174
",00:05:54.69,2,,
21:23:17.33,e2001d8712171320c120,1,-58,"174
",00:05:54.70,2,,
21:23:17.34,e2001d8712171320c120,1,-55,"174
",00:05:54.71,2,,
21:23:17.35,e2001d8712461320db93,3,-51,"171
",00:05:54.72,2,,
21:23:17.35,e2001d8712461320db93,3,-51,"171
",00:05:54.72,2,,
21:23:17.38,e2001d8712461320db93,3,-51,"174
",00:05:54.75,2,,
21:23:17.38,e2001d8712461320db93,3,-51,"174
",00:05:54.75,2,,
21:23:17.42,e2001d8712461320db93,3,-51,"171
",00:05:54.79,2,,
21:23:17.42,e2001d8712461320db93,3,-51,"171
",00:05:54.79,2,,
21:23:17.45,e2001d8712461320db93,3,-50,"174
",00:05:54.82,2,,
21:23:17.45,e2001d8712461320db93,3,-50,"174
",00:05:54.82,2,,
21:23:17.48,e2001d8712461320db93,3,-50,"174
",00:05:54.85,2,,
21:23:17.48,e2001d8712461320db93,3,-50,"174
",00:05:54.85,2,,
21:23:17.50,e2001d8712461320db93,3,-53,"171
",00:05:54.87,2,,
21:23:17.52,e2001d8712461320db93,3,-51,"174
",00:05:54.89,2,,
21:23:17.52,e2001d8712461320db93,3,-51,"174
",00:05:54.89,2,,
21:23:17.55,e2001d8712461320db93,3,-51,"174
",00:05:54.92,2,,
21:23:17.55,e2001d8712461320db93,3,-51,"174
",00:05:54.92,2,,
21:23:17.58,e2001d8712461320db93,3,-51,"174
",00:05:54.95,2,,
21:23:17.58,e2001d8712461320db93,3,-51,"174
",00:05:54.95,2,,
21:23:17.58,e2001d8712461320db93,3,-51,"174
",00:05:54.95,2,,
21:23:17.63,e2001d8712171320c120,1,-58,"174
",00:05:55.00,2,,
21:23:17.65,e2001d8712461320db93,3,-51,"171
",00:05:55.02,2,,
21:23:17.68,e2001d8712171320c120,1,-57,"174
",00:05:55.05,2,,
21:23:17.68,e2001d8712171320c120,1,-57,"174
",00:05:55.05,2,,
21:23:17.72,e2001d8712171320c120,1,-56,"171
",00:05:55.09,2,,
21:23:17.73,e2001d8712461320db93,3,-52,"174
",00:05:55.10,2,,
21:23:17.75,e2001d8712461320db93,3,-52,"171
",00:05:55.12,2,,
21:23:17.77,e2001d8712171320c120,1,-55,"174
",00:05:55.14,2,,
21:23:17.80,e2001d8712461320db93,3,-53,"174
",00:05:55.17,2,,
21:23:17.82,e2001d8712171320c120,1,-55,"174
",00:05:55.19,2,,
21:23:17.83,e2001d8712171320c120,1,-55,"168
",00:05:55.20,2,,
21:23:17.84,e2001d8712461320db93,3,-52,"174
",00:05:55.21,2,,
21:23:17.85,e2001d8712461320db93,3,-53,"174
",00:05:55.22,2,,
21:23:17.88,e2001d8712461320db93,3,-55,"171
",00:05:55.25,2,,
21:23:17.90,e2001d8712171320c120,1,-55,"174
",00:05:55.27,2,,
21:23:17.92,e2001d8712461320db93,3,-55,"174
",00:05:55.29,2,,
21:23:17.93,e2001d8712171320c120,1,-55,"171
",00:05:55.30,2,,
21:23:17.95,e2001d8712171320c120,1,-55,"168
",00:05:55.32,2,,
21:23:17.97,e2001d8712461320db93,3,-56,"171
",00:05:55.34,2,,
21:23:17.98,e2001d8712461320db93,3,-57,"174
",00:05:55.35,2,,
21:23:18.00,e2001d8712171320c120,1,-57,"168
",00:05:55.37,2,,
21:23:18.12,e2001d8712171320c120,1,-55,"174
",00:05:55.49,2,,
21:23:18.12,e2001d8712171320c120,1,-55,"174
",00:05:55.49,2,,
21:23:18.15,e2001d8712171320c120,1,-55,"171
",00:05:55.52,2,,
21:23:18.16,e2001d8712171320c120,1,-56,"174
",00:05:55.53,2,,
21:23:18.16,e2001d8712171320c120,1,-56,"174
",00:05:55.53,2,,
21:23:18.17,e2001d8712461320db93,3,-58,"171
",00:05:55.54,2,,
21:23:18.18,e2001d8712171320c120,1,-55,"168
",00:05:55.55,2,,
21:23:18.20,e2001d8712461320db93,3,-58,"171
",00:05:55.57,2,,
21:23:18.20,e2001d8712461320db93,3,-58,"171
",00:05:55.57,2,,
21:23:18.23,e2001d8712171320c120,1,-56,"168
",00:05:55.60,2,,
21:23:18.25,e2001d8712461320db93,3,-58,"174
",00:05:55.62,2,,
21:23:18.32,e2001d8712171320c120,1,-57,"171
",00:05:55.69,2,,
21:23:18.32,e2001d8712171320c120,1,-57,"171
",00:05:55.69,2,,
21:23:18.35,e2001d8712171320c120,1,-58,"174
",00:05:55.72,2,,
21:23:18.35,e2001d8712171320c120,1,-58,"174
",00:05:55.72,2,,
21:23:18.38,e2001d8712171320c120,1,-57,"171
",00:05:55.75,2,,
21:23:18.38,e2001d8712171320c120,1,-57,"171
",00:05:55.75,2,,
21:23:18.42,e2001d8712171320c120,1,-57,"174
",00:05:55.79,2,,
21:23:18.42,e2001d8712171320c120,1,-57,"174
",00:05:55.79,2,,
21:23:18.45,e2001d8712171320c120,1,-57,"168
",00:05:55.82,2,,
21:23:18.45,e2001d8712171320c120,1,-57,"168
",00:05:55.82,2,,
21:23:18.48,e2001d8712171320c120,1,-57,"174
",00:05:55.85,2,,
21:23:18.48,e2001d8712171320c120,1,-57,"174
",00:05:55.85,2,,
21:23:18.49,e2001d8712171320c120,1,-57,"168
",00:05:55.86,2,,
21:23:18.52,e2001d8712171320c120,1,-56,"174
",00:05:55.89,2,,
21:23:18.52,e2001d8712171320c120,1,-56,"174
",00:05:55.89,2,,
21:23:18.55,e2001d8712171320c120,1,-57,"174
",00:05:55.92,2,,
21:23:18.55,e2001d8712171320c120,1,-57,"174
",00:05:55.92,2,,
21:23:18.58,e2001d8712171320c120,1,-57,"174
",00:05:55.95,2,,
21:23:18.62,e2001d8712171320c120,1,-56,"171
",00:05:55.99,2,,
21:23:18.62,e2001d8712171320c120,1,-56,"171
",00:05:55.99,2,,
21:23:18.65,e2001d8712171320c120,1,-56,"174
",00:05:56.02,2,,
21:23:18.65,e2001d8712171320c120,1,-56,"174
",00:05:56.02,2,,
21:23:18.68,e2001d8712171320c120,1,-55,"171
",00:05:56.05,2,,
21:23:18.68,e2001d8712171320c120,1,-55,"171
",00:05:56.05,2,,
21:23:18.72,e2001d8712171320c120,1,-56,"174
",00:05:56.09,2,,
21:23:18.72,e2001d8712171320c120,1,-56,"174
",00:05:56.09,2,,
21:23:18.75,e2001d8712171320c120,1,-56,"174
",00:05:56.12,2,,
21:23:18.78,e2001d8712171320c120,1,-57,"174
",00:05:56.15,2,,
21:23:18.82,e2001d8712171320c120,1,-55,"174
",00:05:56.19,2,,
21:23:18.82,e2001d8712171320c120,1,-55,"174
",00:05:56.19,2,,
21:23:18.82,e2001d8712171320c120,1,-55,"171
",00:05:56.19,2,,
21:23:18.85,e2001d8712171320c120,1,-56,"168
",00:05:56.22,2,,
21:23:18.88,e2001d8712171320c120,1,-57,"174
",00:05:56.25,2,,
21:23:18.90,e2001d8712171320c120,1,-57,"174
",00:05:56.27,2,,
21:23:18.92,e2001d8712171320c120,1,-57,"174
",00:05:56.29,2,,
21:23:18.92,e2001d8712171320c120,1,-57,"174
",00:05:56.29,2,,
21:23:18.95,e2001d8712171320c120,1,-58,"171
",00:05:56.32,2,,
21:23:18.95,e2001d8712171320c120,1,-58,"171
",00:05:56.32,2,,
21:23:18.98,e2001d8712171320c120,1,-58,"174
",00:05:56.35,2,,
21:23:18.98,e2001d8712171320c120,1,-58,"174
",00:05:56.35,2,,
21:23:19.15,e2001d871271320b9f,4,-58,"174
",00:05:56.52,2,,
21:23:19.16,e2001d8712171320c120,1,-58,"171
",00:05:56.53,2,,
21:23:19.17,e2001d8712171320c120,1,-57,"168
",00:05:56.54,2,,
21:23:19.18,e2001d871271320b9f,4,-58,"171
",00:05:56.55,2,,
21:23:19.20,e2001d8712171320c120,1,-57,"171
",00:05:56.57,2,,
21:23:19.20,e2001d8712171320c120,1,-57,"171
",00:05:56.57,2,,
21:23:19.23,e2001d8712171320c120,1,-56,"168
",00:05:56.60,2,,
21:23:19.25,e2001d871271320b9f,4,-57,"174
",00:05:56.62,2,,
21:23:19.30,e2001d8712171320c120,1,-55,"171
",00:05:56.67,2,,
21:23:19.30,e2001d8712171320c120,1,-55,"171
",00:05:56.67,2,,
21:23:19.33,e2001d871271320b9f,4,-61,"171
",00:05:56.70,2,,
21:23:19.33,e2001d871271320b9f,4,-61,"171
",00:05:56.70,2,,
21:23:19.33,e2001d8712171320c120,1,-55,"174
",00:05:56.70,2,,
21:23:19.35,e2001d8712461320db93,3,-58,"171
",00:05:56.72,2,,
21:23:19.35,e2001d8712461320db93,3,-58,"171
",00:05:56.72,2,,
21:23:19.38,e2001d8712461320db93,3,-58,"0
",00:05:56.75,2,,
21:23:19.40,e2001d8712171320c120,1,-55,"171
",00:05:56.77,2,,
21:23:19.42,e2001d8712461320db93,3,-58,"168
",00:05:56.79,2,,
21:23:19.43,e2001d8712171320c120,1,-55,"171
",00:05:56.80,2,,
21:23:19.45,e2001d8712171320c120,1,-55,"177
",00:05:56.82,2,,
21:23:19.47,e2001d8712461320db93,3,-58,"171
",00:05:56.84,2,,
21:23:19.48,e2001d8712171320c120,1,-55,"174
",00:05:56.85,2,,
21:23:19.48,e2001d8712171320c120,1,-55,"174
",00:05:56.85,2,,
21:23:19.51,e2001d8712171320c120,1,-55,"171
",00:05:56.88,2,,
21:23:19.51,e2001d8712171320c120,1,-55,"171
",00:05:56.88,2,,
21:23:19.55,e2001d8712171320c120,1,-55,"174
",00:05:56.92,2,,
21:23:19.55,e2001d8712171320c120,1,-55,"174
",00:05:56.92,2,,
21:23:19.58,e2001d8712171320c120,1,-55,"174
",00:05:56.95,2,,
21:23:19.58,e2001d8712171320c120,1,-55,"174
",00:05:56.95,2,,
21:23:19.62,e2001d8712171320c120,1,-56,"174
",00:05:56.99,2,,
21:23:19.63,e2001d8712461320db93,3,-58,"174
",00:05:57.00,2,,
21:23:19.65,e2001d8712461320db93,3,-58,"174
",00:05:57.02,2,,
21:23:19.66,e2001d871271320b9f,4,-59,"171
",00:05:57.03,2,,
21:23:19.67,e2001d8712171320c120,1,-57,"174
",00:05:57.04,2,,
21:23:19.68,e2001d8712171320c120,1,-57,"174
",00:05:57.05,2,,
21:23:19.70,e2001d8712461320db93,3,-58,"165
",00:05:57.07,2,,
21:23:19.72,e2001d8712461320db93,3,-58,"174
",00:05:57.09,2,,
21:23:19.73,e2001d8712171320c120,1,-57,"168
",00:05:57.10,2,,
21:23:19.77,e2001d8712171320c120,1,-57,"171
",00:05:57.14,2,,
21:23:19.78,e2001d8712461320db93,3,-57,"171
",00:05:57.15,2,,
21:23:19.80,e2001d8712461320db93,3,-56,"174
",00:05:57.17,2,,
21:23:19.82,e2001d8712171320c120,1,-57,"174
",00:05:57.19,2,,
21:23:19.82,e2001d8712171320c120,1,-57,"174
",00:05:57.19,2,,
21:23:19.83,e2001d8712171320c120,1,-58,"168
",00:05:57.20,2,,
21:23:19.83,e2001d8712171320c120,1,-58,"168
",00:05:57.20,2,,
21:23:19.83,e2001d8712171320c120,1,-58,"168
",00:05:57.20,2,,
21:23:19.85,e2001d8712171320c120,1,-57,"174
",00:05:57.22,2,,
21:23:19.87,e2001d8712461320db93,3,-55,"171
",00:05:57.24,2,,
21:23:19.91,e2001d8712171320c120,1,-56,"174
",00:05:57.29,2,,
21:23:19.93,e2001d8712461320db93,3,-55,"174
",00:05:57.30,2,,
21:23:19.95,e2001d8712171320c120,1,-56,"171
",00:05:57.32,2,,
21:23:19.97,e2001d8712461320db93,3,-55,"174
",00:05:57.34,2,,
21:23:19.98,e2001d8712171320c120,1,-55,"171
",00:05:57.35,2,,
21:23:20.00,e2001d8712171320c120,1,-55,"174
",00:05:57.37,2,,
21:23:20.10,e2001d8712461320db93,3,-55,"171
",00:05:57.47,2,,
21:23:20.12,e2001d8712461320db93,3,-53,"174
",00:05:57.49,2,,
21:23:20.13,e2001d8712171320c120,1,-57,"168
",00:05:57.50,2,,
21:23:20.15,e2001d8712171320c120,1,-57,"171
",00:05:57.52,2,,
21:23:20.16,e2001d8712461320db93,3,-55,"171
",00:05:57.53,2,,
21:23:20.16,e2001d8712461320db93,3,-55,"171
",00:05:57.53,2,,
21:23:20.17,e2001d8712461320db93,3,-53,"171
",00:05:57.54,2,,
21:23:20.18,e2001d8712171320c120,1,-57,"174
",00:05:57.55,2,,
21:23:20.20,e2001d8712461320db93,3,-52,"171
",00:05:57.57,2,,
21:23:20.22,e2001d8712461320db93,3,-52,"171
",00:05:57.59,2,,
21:23:20.23,e2001d8712461320db93,3,-50,"174
",00:05:57.60,2,,
21:23:20.25,e2001d8712171320c120,1,-56,"168
",00:05:57.62,2,,
21:23:20.25,e2001d8712171320c120,1,-56,"168
",00:05:57.62,2,,
21:23:20.28,e2001d8712461320db93,3,-50,"171
",00:05:57.65,2,,
21:23:20.30,e2001d8712171320c120,1,-55,"171
",00:05:57.67,2,,
21:23:20.33,e2001d8712461320db93,3,-49,"174
",00:05:57.70,2,,
21:23:20.35,e2001d8712171320c120,1,-55,"171
",00:05:57.72,2,,
21:23:20.37,e2001d8712461320db93,3,-49,"171
",00:05:57.74,2,,
21:23:20.38,e2001d8712171320c120,1,-55,"171
",00:05:57.75,2,,
21:23:20.38,e2001d8712171320c120,1,-55,"171
",00:05:57.75,2,,
21:23:20.42,e2001d8712461320db93,3,-49,"171
",00:05:57.78,2,,
21:23:20.43,e2001d8712171320c120,1,-55,"174
",00:05:57.80,2,,
21:23:20.45,e2001d8712171320c120,1,-55,"171
",00:05:57.82,2,,
21:23:20.47,e2001d8712461320db93,3,-49,"174
",00:05:57.84,2,,
21:23:20.48,e2001d8712461320db93,3,-49,"174
",00:05:57.85,2,,
21:23:20.50,e2001d8712171320c120,1,-55,"171
",00:05:57.87,2,,
21:23:20.50,e2001d8712171320c120,1,-55,"174
",00:05:57.87,2,,
21:23:20.52,e2001d8712171320c120,1,-56,"171
",00:05:57.89,2,,
21:23:20.53,e2001d8712461320db93,3,-49,"174
",00:05:57.90,2,,
21:23:20.53,e2001d8712461320db93,3,-49,"174
",00:05:57.90,2,,
21:23:20.57,e2001d8712171320c120,1,-56,"171
",00:05:57.94,2,,
21:23:20.58,e2001d8712461320db93,3,-49,"171
",00:05:57.95,2,,
21:23:20.62,e2001d8712461320db93,3,-50,"174
",00:05:57.99,2,,
21:23:20.63,e2001d8712461320db93,3,-51,"171
",00:05:58.00,2,,
21:23:20.66,e2001d8712461320db93,3,-55,"171
",00:05:58.03,2,,
21:23:20.67,e2001d8712171320c120,1,-58,"174
",00:05:58.04,2,,
21:23:20.68,e2001d8712461320db93,3,-52,"171
",00:05:58.05,2,,
21:23:20.70,e2001d8712171320c120,1,-58,"171
",00:05:58.07,2,,
21:23:20.72,e2001d8712461320db93,3,-52,"174
",00:05:58.09,2,,
21:23:20.73,e2001d8712171320c120,1,-57,"171
",00:05:58.10,2,,
21:23:20.75,e2001d8712171320c120,1,-55,"174
",00:05:58.12,2,,
21:23:20.77,e2001d8712461320db93,3,-53,"174
",00:05:58.14,2,,
21:23:20.78,e2001d8712461320db93,3,-53,"171
",00:05:58.15,2,,
21:23:20.80,e2001d8712171320c120,1,-55,"168
",00:05:58.17,2,,
21:23:20.83,e2001d8712171320c120,1,-56,"171
",00:05:58.20,2,,
21:23:20.83,e2001d8712461320db93,3,-55,"174
",00:05:58.20,2,,
21:23:20.85,e2001d8712171320c120,1,-53,"168
",00:05:58.22,2,,
21:23:20.88,e2001d8712171320c120,1,-55,"174
",00:05:58.25,2,,
21:23:20.90,e2001d8712461320db93,3,-55,"171
",00:05:58.27,2,,
21:23:20.92,e2001d8712171320c120,1,-55,"174
",00:05:58.29,2,,
21:23:20.93,e2001d8712461320db93,3,-55,"174
",00:05:58.30,2,,
21:23:20.95,e2001d8712171320c120,1,-55,"171
",00:05:58.32,2,,
21:23:20.97,e2001d8712461320db93,3,-57,"171
",00:05:58.34,2,,
21:23:20.98,e2001d8712171320c120,1,-55,"174
",00:05:58.35,2,,
21:23:21.00,e2001d8712171320c120,1,-55,"168
",00:05:58.37,2,,
21:23:21.10,e2001d8712171320c120,1,-55,"171
",00:05:58.47,2,,
21:23:21.12,e2001d8712461320db93,3,-58,"174
",00:05:58.49,2,,
21:23:21.13,e2001d8712461320db93,3,-58,"174
",00:05:58.50,2,,
21:23:21.15,e2001d8712171320c120,1,-56,"168
",00:05:58.52,2,,
21:23:21.17,e2001d8712171320c120,1,-56,"168
",00:05:58.54,2,,
21:23:21.17,e2001d8712171320c120,1,-56,"168
",00:05:58.54,2,,
21:23:21.17,e2001d8712171320c120,1,-55,"174
",00:05:58.54,2,,
21:23:21.17,e2001d8712171320c120,1,-55,"174
",00:05:58.54,2,,
21:23:21.20,e2001d8712171320c120,1,-55,"171
",00:05:58.57,2,,
21:23:21.22,e2001d8712171320c120,1,-56,"168
",00:05:58.59,2,,
21:23:21.22,e2001d8712171320c120,1,-56,"168
",00:05:58.59,2,,
21:23:21.25,e2001d8712171320c120,1,-57,"174
",00:05:58.62,2,,
21:23:21.25,e2001d8712171320c120,1,-57,"174
",00:05:58.62,2,,
21:23:21.28,e2001d8712171320c120,1,-57,"177
",00:05:58.65,2,,
21:23:21.28,e2001d8712171320c120,1,-57,"177
",00:05:58.65,2,,
21:23:21.32,e2001d8712171320c120,1,-56,"174
",00:05:58.69,2,,
21:23:21.35,e2001d8712171320c120,1,-55,"174
",00:05:58.72,2,,
21:23:21.35,e2001d8712171320c120,1,-55,"174
",00:05:58.72,2,,
21:23:21.38,e2001d8712171320c120,1,-57,"171
",00:05:58.75,2,,
21:23:21.38,e2001d8712171320c120,1,-57,"171
",00:05:58.75,2,,
21:23:21.42,e2001d8712171320c120,1,-55,"174
",00:05:58.79,2,,
21:23:21.45,e2001d8712171320c120,1,-57,"168
",00:05:58.82,2,,
21:23:21.48,e2001d8712171320c120,1,-55,"168
",00:05:58.85,2,,
21:23:21.50,e2001d8712171320c120,1,-55,"174
",00:05:58.87,2,,
21:23:21.50,e2001d8712171320c120,1,-55,"174
",00:05:58.87,2,,
21:23:21.50,e2001d8712171320c120,1,-55,"174
",00:05:58.87,2,,
21:23:21.50,e2001d871271320b9f,4,-59,"174
",00:05:58.87,2,,
21:23:21.50,e2001d871271320b9f,4,-59,"174
",00:05:58.87,2,,
21:23:21.55,e2001d8712171320c120,1,-57,"174
",00:05:58.92,2,,
21:23:21.57,e2001d871271320b9f,4,-58,"165
",00:05:58.94,2,,
21:23:21.58,e2001d871271320b9f,4,-59,"174
",00:05:58.95,2,,
21:23:21.60,e2001d8712171320c120,1,-57,"171
",00:05:58.97,2,,
21:23:21.62,e2001d871271320b9f,4,-59,"168
",00:05:58.99,2,,
21:23:21.63,e2001d871271320b9f,4,-61,"174
",00:05:59.00,2,,
21:23:21.65,e2001d8712171320c120,1,-57,"171
",00:05:59.02,2,,
21:23:21.67,e2001d8712171320c120,1,-57,"174
",00:05:59.04,2,,
21:23:21.68,e2001d871271320b9f,4,-59,"168
",00:05:59.05,2,,
21:23:21.68,e2001d871271320b9f,4,-59,"168
",00:05:59.05,2,,
21:23:21.72,e2001d8712171320c120,1,-57,"174
",00:05:59.09,2,,
21:23:21.73,e2001d871271320b9f,4,-59,"171
",00:05:59.10,2,,
21:23:21.73,e2001d871271320b9f,4,-59,"171
",00:05:59.10,2,,
21:23:21.73,e2001d871271320b9f,4,-59,"171
",00:05:59.10,2,,
21:23:21.78,e2001d8712171320c120,1,-57,"174
",00:05:59.15,2,,
21:23:21.80,e2001d871271320b9f,4,-58,"171
",00:05:59.17,2,,
21:23:21.82,e2001d8712171320c120,1,-57,"171
",00:05:59.19,2,,
21:23:21.82,e2001d8712171320c120,1,-57,"171
",00:05:59.19,2,,
21:23:21.85,e2001d871271320b9f,4,-58,"174
",00:05:59.22,2,,
21:23:21.88,e2001d8712171320c120,1,-58,"171
",00:05:59.25,2,,
21:23:21.92,e2001d871271320b9f,4,-57,"171
",00:05:59.29,2,,
21:23:21.93,e2001d871271320b9f,4,-57,"174
",00:05:59.30,2,,
21:23:21.95,e2001d8712171320c120,1,-58,"174
",00:05:59.32,2,,
21:23:21.97,e2001d871271320b9f,4,-56,"171
",00:05:59.34,2,,
21:23:21.98,e2001d8712171320c120,1,-58,"171
",00:05:59.35,2,,
21:23:22.00,e2001d871271320b9f,4,-57,"2
",00:05:59.37,2,,
21:23:22.10,e2001d871271320b9f,4,-58,"174
",00:05:59.47,2,,
21:23:22.10,e2001d871271320b9f,4,-58,"174
",00:05:59.47,2,,
21:23:22.13,e2001d8712461320db93,3,-58,"171
",00:05:59.50,2,,
21:23:22.15,e2001d8712171320c120,1,-55,"168
",00:05:59.52,2,,
21:23:22.17,e2001d8712171320c120,1,-57,"174
",00:05:59.54,2,,
21:23:22.18,e2001d8712461320db93,3,-57,"174
",00:05:59.55,2,,
21:23:22.22,e2001d8712171320c120,1,-55,"171
",00:05:59.59,2,,
21:23:22.22,e2001d8712171320c120,1,-55,"171
",00:05:59.59,2,,
21:23:22.25,e2001d8712171320c120,1,-55,"171
",00:05:59.62,2,,
21:23:22.27,e2001d8712461320db93,3,-58,"171
",00:05:59.64,2,,
21:23:22.27,e2001d8712461320db93,3,-58,"171
",00:05:59.64,2,,
21:23:22.30,e2001d8712461320db93,3,-58,"171
",00:05:59.67,2,,
21:23:22.32,e2001d8712171320c120,1,-55,"174
",00:05:59.69,2,,
21:23:22.33,e2001d8712171320c120,1,-57,"174
",00:05:59.70,2,,
21:23:22.33,e2001d8712171320c120,1,-55,"168
",00:05:59.70,2,,
21:23:22.35,e2001d8712461320db93,3,-58,"177
",00:05:59.72,2,,
21:23:22.37,e2001d8712171320c120,1,-55,"171
",00:05:59.74,2,,
21:23:22.38,e2001d8712461320db93,3,-58,"174
",00:05:59.75,2,,
21:23:22.40,e2001d8712171320c120,1,-55,"168
",00:05:59.77,2,,
21:23:22.40,e2001d8712171320c120,1,-55,"168
",00:05:59.77,2,,
21:23:22.43,e2001d8712171320c120,1,-55,"171
",00:05:59.80,2,,
21:23:22.43,e2001d8712171320c120,1,-55,"171
",00:05:59.80,2,,
21:23:22.47,e2001d8712171320c120,1,-55,"174
",00:05:59.84,2,,
21:23:22.47,e2001d8712171320c120,1,-55,"174
",00:05:59.84,2,,
21:23:22.50,e2001d8712171320c120,1,-56,"174
",00:05:59.87,2,,
21:23:22.50,e2001d8712171320c120,1,-56,"174
",00:05:59.87,2,,
21:23:22.51,e2001d871271320b9f,4,-58,"174
",00:05:59.88,2,,
21:23:22.51,e2001d871271320b9f,4,-58,"174
",00:05:59.88,2,,
21:23:22.53,e2001d8712171320c120,1,-55,"174
",00:05:59.90,2,,
21:23:22.53,e2001d8712171320c120,1,-55,"174
",00:05:59.90,2,,
21:23:22.57,e2001d8712171320c120,1,-56,"171
",00:05:59.94,2,,
21:23:22.57,e2001d8712171320c120,1,-56,"171
",00:05:59.94,2,,
21:23:22.60,e2001d8712461320db93,3,-58,"171
",00:05:59.97,2,,
21:23:22.62,e2001d8712171320c120,1,-56,"171
",00:05:59.99,2,,
21:23:22.63,e2001d8712171320c120,1,-57,"174
",00:06:00.00,2,,
21:23:22.65,e2001d8712461320db93,3,-58,"174
",00:06:00.02,2,,
21:23:22.67,e2001d8712171320c120,1,-57,"171
",00:06:00.04,2,,
21:23:22.68,e2001d8712461320db93,3,-58,"171
",00:06:00.05,2,,
21:23:22.70,e2001d8712461320db93,3,-57,"171
",00:06:00.07,2,,
21:23:22.72,e2001d8712171320c120,1,-57,"168
",00:06:00.09,2,,
21:23:22.73,e2001d8712171320c120,1,-57,"174
",00:06:00.10,2,,
21:23:22.75,e2001d8712461320db93,3,-57,"168
",00:06:00.12,2,,
21:23:22.78,e2001d8712461320db93,3,-55,"171
",00:06:00.15,2,,
21:23:22.80,e2001d8712171320c120,1,-57,"171
",00:06:00.17,2,,
21:23:22.82,e2001d8712171320c120,1,-57,"171
",00:06:00.19,2,,
21:23:22.83,e2001d8712461320db93,3,-55,"174
",00:06:00.20,2,,
21:23:22.84,e2001d8712171320c120,1,-56,"174
",00:06:00.21,2,,
21:23:22.87,e2001d8712171320c120,1,-56,"174
",00:06:00.24,2,,
21:23:22.88,e2001d8712461320db93,3,-55,"171
",00:06:00.25,2,,
21:23:22.90,e2001d8712171320c120,1,-55,"171
",00:06:00.27,2,,
21:23:22.92,e2001d8712461320db93,3,-55,"171
",00:06:00.29,2,,
21:23:22.93,e2001d8712171320c120,1,-55,"171
",00:06:00.30,2,,
21:23:22.95,e2001d8712461320db93,3,-53,"168
",00:06:00.32,2,,
21:23:22.97,e2001d8712461320db93,3,-53,"174
",00:06:00.34,2,,
21:23:22.98,e2001d8712171320c120,1,-55,"171
",00:06:00.35,2,,
