time,id,tag_id,RSSI,phase,17:22.6,activity,,
19:24.3,e2001d8712171320c120,1,-57,"171
",02:01.6,2,,
19:24.3,e2001d8712171320c120,1,-56,"171
",02:01.7,2,,
19:24.3,e2001d8712171320c120,1,-55,"174
",02:01.7,2,,
19:24.4,e2001d8712171320c120,1,-56,"171
",02:01.7,2,,
19:24.4,e2001d8712171320c120,1,-55,"171
",02:01.7,2,,
19:24.4,e2001d8712171320c120,1,-56,"171
",02:01.8,2,,
19:24.4,e2001d8712171320c120,1,-55,"174
",02:01.8,2,,
19:24.5,e2001d8712171320c120,1,-57,"174
",02:01.8,2,,
19:24.5,e2001d8712171320c120,1,-56,"174
",02:01.9,2,,
19:24.5,e2001d8712171320c120,1,-55,"171
",02:01.9,2,,
19:24.5,e2001d8712171320c120,1,-55,"174
",02:01.9,2,,
19:24.6,e2001d8712171320c120,1,-55,"171
",02:01.9,2,,
19:24.6,e2001d8712171320c120,1,-55,"174
",02:02.0,2,,
19:24.6,e2001d8712171320c120,1,-55,"174
",02:02.0,2,,
19:24.7,e2001d8712171320c120,1,-55,"171
",02:02.0,2,,
19:24.7,e2001d8712171320c120,1,-55,"171
",02:02.0,2,,
19:24.7,e2001d8712171320c120,1,-55,"171
",02:02.1,2,,
19:24.7,e2001d8712171320c120,1,-55,"174
",02:02.1,2,,
19:24.8,e2001d8712171320c120,1,-56,"174
",02:02.1,2,,
19:24.8,e2001d8712171320c120,1,-55,"171
",02:02.2,2,,
19:24.8,e2001d8712171320c120,1,-56,"174
",02:02.2,2,,
19:24.9,e2001d8712171320c120,1,-55,"171
",02:02.3,2,,
19:24.9,e2001d8712171320c120,1,-57,"174
",02:02.3,2,,
19:25.0,e2001d8712171320c120,1,-55,"171
",02:02.3,2,,
19:25.0,e2001d8712171320c120,1,-57,"174
",02:02.4,2,,
19:25.1,e2001d8712171320c120,1,-55,"174
",02:02.5,2,,
19:25.2,e2001d8712171320c120,1,-55,"174
",02:02.5,2,,
19:25.2,e2001d8712171320c120,1,-57,"171
",02:02.5,2,,
19:25.2,e2001d8712171320c120,1,-55,"171
",02:02.6,2,,
19:25.2,e2001d8712171320c120,1,-55,"171
",02:02.6,2,,
19:25.2,e2001d8712171320c120,1,-55,"171
",02:02.6,2,,
19:25.3,e2001d8712171320c120,1,-55,"174
",02:02.6,2,,
19:25.3,e2001d8712171320c120,1,-55,"168
",02:02.7,2,,
19:25.4,e2001d8712171320c120,1,-55,"174
",02:02.7,2,,
19:25.4,e2001d8712171320c120,1,-56,"174
",02:02.8,2,,
19:25.4,e2001d8712171320c120,1,-56,"168
",02:02.8,2,,
19:25.5,e2001d8712171320c120,1,-57,"174
",02:02.8,2,,
19:25.5,e2001d8712171320c120,1,-57,"171
",02:02.9,2,,
19:25.5,e2001d8712171320c120,1,-57,"174
",02:02.9,2,,
19:25.6,e2001d8712171320c120,1,-57,"174
",02:02.9,2,,
19:25.6,e2001d8712171320c120,1,-57,"171
",02:03.0,2,,
19:25.6,e2001d8712171320c120,1,-56,"174
",02:03.0,2,,
19:25.7,e2001d8712171320c120,1,-57,"174
",02:03.1,2,,
19:25.8,e2001d8712171320c120,1,-57,"171
",02:03.2,2,,
19:25.8,e2001d8712171320c120,1,-57,"171
",02:03.2,2,,
19:25.9,e2001d8712171320c120,1,-57,"171
",02:03.2,2,,
19:25.9,e2001d8712171320c120,1,-57,"174
",02:03.3,2,,
19:25.9,e2001d8712171320c120,1,-57,"171
",02:03.3,2,,
19:26.0,e2001d8712171320c120,1,-58,"168
",02:03.3,2,,
19:26.0,e2001d8712171320c120,1,-58,"171
",02:03.4,2,,
19:26.1,e2001d8712171320c120,1,-57,"174
",02:03.5,2,,
19:26.2,e2001d8712171320c120,1,-57,"177
",02:03.5,2,,
19:26.2,e2001d8712171320c120,1,-57,"174
",02:03.5,2,,
19:26.2,e2001d8712171320c120,1,-57,"171
",02:03.6,2,,
19:26.2,e2001d8712171320c120,1,-57,"171
",02:03.6,2,,
19:26.3,e2001d8712171320c120,1,-55,"174
",02:03.6,2,,
19:26.3,e2001d8712171320c120,1,-55,"171
",02:03.7,2,,
19:26.4,e2001d8712171320c120,1,-55,"174
",02:03.7,2,,
19:26.4,e2001d8712171320c120,1,-55,"168
",02:03.8,2,,
19:26.5,e2001d8712171320c120,1,-56,"171
",02:03.8,2,,
19:26.5,e2001d8712171320c120,1,-57,"174
",02:03.9,2,,
19:26.5,e2001d8712171320c120,1,-57,"171
",02:03.9,2,,
19:26.6,e2001d8712171320c120,1,-57,"174
",02:04.0,2,,
19:26.6,e2001d8712171320c120,1,-57,"168
",02:04.0,2,,
19:26.7,e2001d8712171320c120,1,-57,"168
",02:04.0,2,,
19:26.7,e2001d8712171320c120,1,-57,"174
",02:04.0,2,,
19:26.7,e2001d8712171320c120,1,-57,"174
",02:04.1,2,,
19:26.8,e2001d8712171320c120,1,-56,"171
",02:04.1,2,,
19:26.8,e2001d8712171320c120,1,-56,"171
",02:04.2,2,,
19:26.8,e2001d8712171320c120,1,-56,"174
",02:04.2,2,,
19:26.9,e2001d8712171320c120,1,-55,"171
",02:04.2,2,,
19:27.0,e2001d8712171320c120,1,-56,"171
",02:04.3,2,,
19:27.0,e2001d8712171320c120,1,-56,"174
",02:04.4,2,,
19:27.1,e2001d8712171320c120,1,-57,"174
",02:04.5,2,,
19:27.2,e2001d8712171320c120,1,-57,"174
",02:04.5,2,,
19:27.2,e2001d8712171320c120,1,-57,"174
",02:04.6,2,,
19:27.2,e2001d8712171320c120,1,-58,"174
",02:04.6,2,,
19:27.3,e2001d8712171320c120,1,-58,"171
",02:04.7,2,,
19:27.3,e2001d8712171320c120,1,-56,"171
",02:04.7,2,,
19:27.4,e2001d8712171320c120,1,-57,"174
",02:04.8,2,,
19:27.4,e2001d8712171320c120,1,-55,"171
",02:04.8,2,,
19:27.5,e2001d8712171320c120,1,-55,"171
",02:04.8,2,,
19:27.5,e2001d8712171320c120,1,-55,"171
",02:04.9,2,,
19:27.5,e2001d8712171320c120,1,-55,"174
",02:04.9,2,,
19:27.6,e2001d8712171320c120,1,-55,"177
",02:04.9,2,,
19:27.6,e2001d8712171320c120,1,-55,"168
",02:05.0,2,,
19:27.6,e2001d8712171320c120,1,-55,"171
",02:05.0,2,,
19:27.7,e2001d8712171320c120,1,-56,"174
",02:05.0,2,,
19:27.7,e2001d8712171320c120,1,-56,"174
",02:05.1,2,,
19:27.8,e2001d8712171320c120,1,-56,"168
",02:05.1,2,,
19:27.8,e2001d8712171320c120,1,-56,"171
",02:05.2,2,,
19:27.8,e2001d8712171320c120,1,-56,"174
",02:05.2,2,,
19:27.9,e2001d8712171320c120,1,-56,"171
",02:05.2,2,,
19:27.9,e2001d8712171320c120,1,-57,"174
",02:05.3,2,,
19:27.9,e2001d8712171320c120,1,-56,"174
",02:05.3,2,,
19:28.0,e2001d8712171320c120,1,-55,"171
",02:05.3,2,,
19:28.0,e2001d8712171320c120,1,-55,"174
",02:05.4,2,,
19:28.1,e2001d8712171320c120,1,-55,"174
",02:05.5,2,,
19:28.2,e2001d8712171320c120,1,-55,"174
",02:05.5,2,,
19:28.2,e2001d8712171320c120,1,-55,"171
",02:05.5,2,,
19:28.2,e2001d8712171320c120,1,-55,"171
",02:05.6,2,,
19:28.2,e2001d8712171320c120,1,-55,"174
",02:05.6,2,,
19:28.3,e2001d8712171320c120,1,-55,"174
",02:05.6,2,,
19:28.3,e2001d8712171320c120,1,-55,"168
",02:05.7,2,,
19:28.3,e2001d8712171320c120,1,-55,"171
",02:05.7,2,,
19:28.3,e2001d8712171320c120,1,-55,"171
",02:05.7,2,,
19:28.3,e2001d8712171320c120,1,-55,"174
",02:05.7,2,,
19:28.4,e2001d8712171320c120,1,-55,"171
",02:05.8,2,,
19:28.4,e2001d8712171320c120,1,-55,"174
",02:05.8,2,,
19:28.5,e2001d8712171320c120,1,-55,"171
",02:05.8,2,,
19:28.5,e2001d8712171320c120,1,-55,"171
",02:05.9,2,,
19:28.5,e2001d8712171320c120,1,-55,"171
",02:05.9,2,,
19:28.6,e2001d8712171320c120,1,-55,"174
",02:05.9,2,,
19:28.6,e2001d8712171320c120,1,-55,"174
",02:06.0,2,,
19:28.6,e2001d8712171320c120,1,-55,"171
",02:06.0,2,,
19:28.7,e2001d8712171320c120,1,-55,"174
",02:06.0,2,,
19:28.7,e2001d8712171320c120,1,-57,"171
",02:06.0,2,,
19:28.7,e2001d8712171320c120,1,-57,"174
",02:06.1,2,,
19:28.7,e2001d8712171320c120,1,-57,"171
",02:06.1,2,,
19:28.8,e2001d8712171320c120,1,-55,"174
",02:06.1,2,,
19:28.8,e2001d8712171320c120,1,-55,"171
",02:06.2,2,,
19:28.8,e2001d8712171320c120,1,-55,"171
",02:06.2,2,,
19:28.9,e2001d8712171320c120,1,-55,"174
",02:06.2,2,,
19:28.9,e2001d8712171320c120,1,-55,"171
",02:06.3,2,,
19:28.9,e2001d8712171320c120,1,-55,"171
",02:06.3,2,,
19:29.0,e2001d8712171320c120,1,-55,"168
",02:06.3,2,,
19:29.0,e2001d8712171320c120,1,-57,"174
",02:06.4,2,,
19:29.1,e2001d8712171320c120,1,-58,"174
",02:06.5,2,,
19:29.1,e2001d8712171320c120,1,-57,"171
",02:06.5,2,,
19:29.2,e2001d8712171320c120,1,-58,"174
",02:06.5,2,,
19:29.2,e2001d8712171320c120,1,-57,"171
",02:06.6,2,,
19:29.2,e2001d8712171320c120,1,-57,"171
",02:06.6,2,,
19:29.3,e2001d8712171320c120,1,-57,"171
",02:06.6,2,,
19:29.3,e2001d8712171320c120,1,-57,"174
",02:06.7,2,,
19:29.3,e2001d8712171320c120,1,-57,"168
",02:06.7,2,,
19:29.3,e2001d8712171320c120,1,-58,"174
",02:06.7,2,,
19:29.4,e2001d8712171320c120,1,-57,"171
",02:06.7,2,,
19:29.4,e2001d8712171320c120,1,-58,"174
",02:06.8,2,,
19:29.5,e2001d8712171320c120,1,-58,"174
",02:06.8,2,,
19:29.5,e2001d8712171320c120,1,-58,"171
",02:06.8,2,,
19:29.5,e2001d8712171320c120,1,-57,"168
",02:06.9,2,,
19:29.5,e2001d8712171320c120,1,-58,"177
",02:06.9,2,,
19:29.6,e2001d8712171320c120,1,-58,"171
",02:06.9,2,,
19:29.7,e2001d8712171320c120,1,-58,"174
",02:07.0,2,,
19:29.7,e2001d8712171320c120,1,-58,"174
",02:07.1,2,,
19:29.8,e2001d8712171320c120,1,-58,"174
",02:07.1,2,,
19:29.8,e2001d8712171320c120,1,-58,"171
",02:07.2,2,,
19:29.8,e2001d8712171320c120,1,-58,"174
",02:07.2,2,,
19:29.9,e2001d8712171320c120,1,-58,"174
",02:07.2,2,,
19:29.9,e2001d8712171320c120,1,-58,"2
",02:07.3,2,,
19:30.0,e2001d8712171320c120,1,-58,"174
",02:07.3,2,,
19:30.0,e2001d8712171320c120,1,-58,"174
",02:07.4,2,,
19:30.1,e2001d8712171320c120,1,-57,"174
",02:07.5,2,,
19:30.2,e2001d8712171320c120,1,-56,"174
",02:07.5,2,,
19:30.2,e2001d8712171320c120,1,-55,"171
",02:07.6,2,,
19:30.2,e2001d8712171320c120,1,-55,"171
",02:07.6,2,,
19:30.3,e2001d8712171320c120,1,-56,"174
",02:07.7,2,,
19:30.3,e2001d8712171320c120,1,-56,"174
",02:07.7,2,,
19:30.3,e2001d8712171320c120,1,-57,"174
",02:07.7,2,,
19:30.4,e2001d8712171320c120,1,-57,"174
",02:07.7,2,,
19:30.4,e2001d8712171320c120,1,-57,"168
",02:07.8,2,,
19:30.4,e2001d8712171320c120,1,-57,"168
",02:07.8,2,,
19:30.5,e2001d8712171320c120,1,-57,"174
",02:07.8,2,,
19:30.5,e2001d8712171320c120,1,-57,"174
",02:07.8,2,,
19:30.5,e2001d8712171320c120,1,-56,"0
",02:07.9,2,,
19:30.6,e2001d8712171320c120,1,-55,"171
",02:08.0,2,,
19:30.6,e2001d8712171320c120,1,-55,"171
",02:08.0,2,,
19:30.7,e2001d8712171320c120,1,-55,"174
",02:08.0,2,,
19:30.7,e2001d8712171320c120,1,-55,"174
",02:08.1,2,,
19:30.7,e2001d8712171320c120,1,-55,"174
",02:08.1,2,,
19:30.8,e2001d8712171320c120,1,-55,"171
",02:08.1,2,,
19:30.8,e2001d8712171320c120,1,-55,"171
",02:08.2,2,,
19:30.9,e2001d8712171320c120,1,-55,"171
",02:08.2,2,,
19:30.9,e2001d8712171320c120,1,-56,"171
",02:08.3,2,,
19:31.0,e2001d8712171320c120,1,-56,"171
",02:08.3,2,,
19:31.0,e2001d8712171320c120,1,-57,"174
",02:08.4,2,,
19:31.1,e2001d8712171320c120,1,-58,"165
",02:08.5,2,,
19:31.2,e2001d8712171320c120,1,-57,"171
",02:08.5,2,,
19:31.2,e2001d8712171320c120,1,-56,"171
",02:08.6,2,,
19:31.2,e2001d8712171320c120,1,-55,"174
",02:08.6,2,,
19:31.3,e2001d8712171320c120,1,-55,"168
",02:08.7,2,,
19:31.3,e2001d8712171320c120,1,-58,"174
",02:08.7,2,,
19:31.4,e2001d8712171320c120,1,-55,"168
",02:08.8,2,,
19:31.4,e2001d8712171320c120,1,-55,"168
",02:08.8,2,,
19:31.5,e2001d8712171320c120,1,-55,"168
",02:08.8,2,,
19:31.5,e2001d8712171320c120,1,-55,"171
",02:08.8,2,,
19:31.5,e2001d8712171320c120,1,-56,"171
",02:08.9,2,,
19:31.5,e2001d8712171320c120,1,-57,"174
",02:08.9,2,,
19:31.5,e2001d8712171320c120,1,-55,"171
",02:08.9,2,,
19:31.6,e2001d8712171320c120,1,-56,"171
",02:08.9,2,,
19:31.6,e2001d8712171320c120,1,-56,"171
",02:09.0,2,,
19:31.7,e2001d8712171320c120,1,-56,"171
",02:09.0,2,,
19:31.7,e2001d8712171320c120,1,-57,"174
",02:09.0,2,,
19:31.7,e2001d8712171320c120,1,-57,"171
",02:09.1,2,,
19:31.7,e2001d8712171320c120,1,-57,"174
",02:09.1,2,,
19:31.8,e2001d8712171320c120,1,-56,"174
",02:09.1,2,,
19:31.8,e2001d8712171320c120,1,-55,"174
",02:09.2,2,,
19:31.8,e2001d8712171320c120,1,-55,"174
",02:09.2,2,,
19:31.9,e2001d8712171320c120,1,-56,"171
",02:09.2,2,,
19:31.9,e2001d8712171320c120,1,-56,"174
",02:09.3,2,,
19:31.9,e2001d8712171320c120,1,-56,"174
",02:09.3,2,,
19:32.0,e2001d8712171320c120,1,-55,"174
",02:09.3,2,,
19:32.0,e2001d8712171320c120,1,-55,"171
",02:09.4,2,,
19:32.1,e2001d8712171320c120,1,-56,"174
",02:09.5,2,,
19:32.2,e2001d8712171320c120,1,-55,"174
",02:09.5,2,,
19:32.2,e2001d8712171320c120,1,-55,"174
",02:09.6,2,,
19:32.2,e2001d8712171320c120,1,-55,"171
",02:09.6,2,,
19:32.2,e2001d8712171320c120,1,-55,"171
",02:09.6,2,,
19:32.3,e2001d8712171320c120,1,-56,"171
",02:09.6,2,,
19:32.3,e2001d8712171320c120,1,-55,"171
",02:09.7,2,,
19:32.3,e2001d8712171320c120,1,-56,"168
",02:09.7,2,,
19:32.4,e2001d8712171320c120,1,-57,"171
",02:09.7,2,,
19:32.4,e2001d8712171320c120,1,-57,"174
",02:09.8,2,,
19:32.5,e2001d8712171320c120,1,-55,"171
",02:09.8,2,,
19:32.5,e2001d8712171320c120,1,-55,"171
",02:09.9,2,,
19:32.5,e2001d8712171320c120,1,-55,"171
",02:09.9,2,,
19:32.5,e2001d8712171320c120,1,-55,"174
",02:09.9,2,,
19:32.6,e2001d8712171320c120,1,-55,"174
",02:09.9,2,,
19:32.6,e2001d8712171320c120,1,-55,"171
",02:10.0,2,,
19:32.7,e2001d8712171320c120,1,-56,"171
",02:10.0,2,,
19:32.8,e2001d8712171320c120,1,-57,"168
",02:10.1,2,,
19:32.8,e2001d8712171320c120,1,-57,"174
",02:10.2,2,,
19:32.8,e2001d8712171320c120,1,-55,"171
",02:10.2,2,,
19:32.9,e2001d8712171320c120,1,-57,"174
",02:10.2,2,,
19:32.9,e2001d8712171320c120,1,-56,"174
",02:10.3,2,,
19:32.9,e2001d8712171320c120,1,-57,"168
",02:10.3,2,,
19:33.0,e2001d8712171320c120,1,-57,"174
",02:10.3,2,,
19:33.0,e2001d8712171320c120,1,-57,"177
",02:10.4,2,,
19:33.1,e2001d8712171320c120,1,-57,"174
",02:10.5,2,,
19:33.2,e2001d8712171320c120,1,-57,"174
",02:10.5,2,,
19:33.2,e2001d8712171320c120,1,-57,"168
",02:10.5,2,,
19:33.2,e2001d8712171320c120,1,-57,"174
",02:10.6,2,,
19:33.2,e2001d8712171320c120,1,-57,"171
",02:10.6,2,,
19:33.3,e2001d8712171320c120,1,-57,"174
",02:10.6,2,,
19:33.3,e2001d8712171320c120,1,-57,"168
",02:10.7,2,,
19:33.4,e2001d8712171320c120,1,-57,"174
",02:10.7,2,,
19:33.4,e2001d8712171320c120,1,-57,"168
",02:10.8,2,,
19:33.5,e2001d8712171320c120,1,-57,"174
",02:10.8,2,,
19:33.5,e2001d8712171320c120,1,-56,"174
",02:10.8,2,,
19:33.5,e2001d8712171320c120,1,-56,"174
",02:10.9,2,,
19:33.6,e2001d8712171320c120,1,-55,"174
",02:10.9,2,,
19:33.6,e2001d8712171320c120,1,-55,"171
",02:11.0,2,,
19:33.6,e2001d8712171320c120,1,-55,"174
",02:11.0,2,,
19:33.7,e2001d8712171320c120,1,-57,"171
",02:11.0,2,,
19:33.7,e2001d8712171320c120,1,-53,"174
",02:11.0,2,,
19:33.7,e2001d8712171320c120,1,-55,"174
",02:11.1,2,,
19:33.7,e2001d8712171320c120,1,-55,"168
",02:11.1,2,,
19:33.7,e2001d8712171320c120,1,-55,"174
",02:11.1,2,,
19:33.8,e2001d8712171320c120,1,-55,"174
",02:11.1,2,,
19:33.9,e2001d8712171320c120,1,-56,"174
",02:11.2,2,,
19:33.9,e2001d8712171320c120,1,-57,"171
",02:11.2,2,,
19:33.9,e2001d8712171320c120,1,-57,"168
",02:11.3,2,,
19:33.9,e2001d8712171320c120,1,-57,"171
",02:11.3,2,,
19:34.0,e2001d8712171320c120,1,-57,"174
",02:11.4,2,,
19:34.1,e2001d8712171320c120,1,-57,"168
",02:11.5,2,,
19:34.2,e2001d8712171320c120,1,-56,"171
",02:11.5,2,,
19:34.2,e2001d8712171320c120,1,-56,"174
",02:11.6,2,,
19:34.2,e2001d8712171320c120,1,-55,"174
",02:11.6,2,,
19:34.3,e2001d8712171320c120,1,-55,"171
",02:11.6,2,,
19:34.3,e2001d8712171320c120,1,-55,"171
",02:11.7,2,,
19:34.4,e2001d8712171320c120,1,-55,"174
",02:11.8,2,,
19:34.4,e2001d8712171320c120,1,-55,"174
",02:11.8,2,,
19:34.5,e2001d8712171320c120,1,-56,"171
",02:11.8,2,,
19:34.5,e2001d8712171320c120,1,-56,"174
",02:11.9,2,,
19:34.5,e2001d8712171320c120,1,-57,"174
",02:11.9,2,,
19:34.6,e2001d8712171320c120,1,-58,"174
",02:11.9,2,,
19:34.6,e2001d8712171320c120,1,-59,"171
",02:12.0,2,,
19:34.7,e2001d8712171320c120,1,-57,"171
",02:12.0,2,,
19:34.7,e2001d8712171320c120,1,-55,"171
",02:12.1,2,,
19:34.8,e2001d8712171320c120,1,-55,"171
",02:12.2,2,,
19:34.8,e2001d8712171320c120,1,-55,"174
",02:12.2,2,,
19:34.8,e2001d8712171320c120,1,-55,"171
",02:12.2,2,,
19:34.9,e2001d8712171320c120,1,-55,"174
",02:12.2,2,,
19:34.9,e2001d8712171320c120,1,-56,"174
",02:12.3,2,,
19:35.0,e2001d8712171320c120,1,-57,"171
",02:12.3,2,,
19:35.0,e2001d8712171320c120,1,-56,"171
",02:12.4,2,,
19:35.1,e2001d8712171320c120,1,-56,"174
",02:12.5,2,,
19:35.1,e2001d8712171320c120,1,-56,"171
",02:12.5,2,,
19:35.2,e2001d8712171320c120,1,-56,"168
",02:12.5,2,,
19:35.2,e2001d8712171320c120,1,-57,"168
",02:12.5,2,,
19:35.2,e2001d8712171320c120,1,-57,"174
",02:12.6,2,,
19:35.3,e2001d8712171320c120,1,-57,"174
",02:12.6,2,,
19:35.3,e2001d8712171320c120,1,-56,"174
",02:12.7,2,,
19:35.3,e2001d8712171320c120,1,-55,"174
",02:12.7,2,,
19:35.4,e2001d8712171320c120,1,-55,"168
",02:12.7,2,,
19:35.4,e2001d8712171320c120,1,-55,"174
",02:12.8,2,,
19:35.4,e2001d8712171320c120,1,-55,"174
",02:12.8,2,,
19:35.4,e2001d8712171320c120,1,-55,"171
",02:12.8,2,,
19:35.5,e2001d8712171320c120,1,-55,"174
",02:12.8,2,,
19:35.5,e2001d8712171320c120,1,-57,"171
",02:12.9,2,,
19:35.6,e2001d8712171320c120,1,-56,"174
",02:12.9,2,,
19:35.6,e2001d8712171320c120,1,-55,"174
",02:13.0,2,,
19:35.6,e2001d8712171320c120,1,-55,"171
",02:13.0,2,,
19:35.6,e2001d8712171320c120,1,-55,"171
",02:13.0,2,,
19:35.7,e2001d8712171320c120,1,-55,"171
",02:13.0,2,,
19:35.7,e2001d8712171320c120,1,-55,"168
",02:13.1,2,,
19:35.7,e2001d8712171320c120,1,-56,"171
",02:13.1,2,,
19:35.8,e2001d8712171320c120,1,-55,"171
",02:13.1,2,,
19:35.8,e2001d8712171320c120,1,-56,"174
",02:13.2,2,,
19:35.8,e2001d8712171320c120,1,-56,"174
",02:13.2,2,,
19:35.8,e2001d8712171320c120,1,-57,"174
",02:13.2,2,,
19:35.9,e2001d8712171320c120,1,-55,"174
",02:13.2,2,,
19:35.9,e2001d8712171320c120,1,-56,"174
",02:13.3,2,,
19:35.9,e2001d8712171320c120,1,-57,"171
",02:13.3,2,,
19:36.0,e2001d8712171320c120,1,-56,"171
",02:13.3,2,,
19:36.0,e2001d8712171320c120,1,-57,"171
",02:13.4,2,,
19:36.1,e2001d8712171320c120,1,-55,"171
",02:13.5,2,,
19:36.1,e2001d8712171320c120,1,-55,"165
",02:13.5,2,,
19:36.2,e2001d8712171320c120,1,-56,"171
",02:13.5,2,,
19:36.2,e2001d8712171320c120,1,-57,"171
",02:13.6,2,,
19:36.2,e2001d8712171320c120,1,-55,"171
",02:13.6,2,,
19:36.2,e2001d8712171320c120,1,-55,"174
",02:13.6,2,,
19:36.3,e2001d8712171320c120,1,-55,"171
",02:13.6,2,,
19:36.3,e2001d8712171320c120,1,-55,"174
",02:13.7,2,,
19:36.3,e2001d8712171320c120,1,-56,"168
",02:13.7,2,,
19:36.3,e2001d8712171320c120,1,-56,"174
",02:13.7,2,,
19:36.4,e2001d8712171320c120,1,-58,"171
",02:13.7,2,,
19:36.4,e2001d8712171320c120,1,-56,"171
",02:13.7,2,,
19:36.4,e2001d8712171320c120,1,-57,"171
",02:13.8,2,,
19:36.4,e2001d8712171320c120,1,-57,"171
",02:13.8,2,,
19:36.5,e2001d8712171320c120,1,-57,"174
",02:13.9,2,,
19:36.5,e2001d8712171320c120,1,-56,"174
",02:13.9,2,,
19:36.5,e2001d8712171320c120,1,-56,"2
",02:13.9,2,,
19:36.6,e2001d8712171320c120,1,-57,"174
",02:13.9,2,,
19:36.6,e2001d8712171320c120,1,-57,"168
",02:14.0,2,,
19:36.6,e2001d8712171320c120,1,-57,"168
",02:14.0,2,,
19:36.7,e2001d8712171320c120,1,-57,"168
",02:14.0,2,,
19:36.7,e2001d8712171320c120,1,-57,"174
",02:14.1,2,,
19:36.8,e2001d8712171320c120,1,-57,"171
",02:14.1,2,,
19:36.8,e2001d8712171320c120,1,-57,"174
",02:14.2,2,,
19:36.8,e2001d8712171320c120,1,-57,"171
",02:14.2,2,,
19:36.9,e2001d8712171320c120,1,-57,"168
",02:14.2,2,,
19:36.9,e2001d8712171320c120,1,-55,"168
",02:14.3,2,,
19:37.0,e2001d8712171320c120,1,-55,"174
",02:14.3,2,,
19:37.1,e2001d8712171320c120,1,-55,"174
",02:14.5,2,,
19:37.1,e2001d8712171320c120,1,-55,"174
",02:14.5,2,,
19:37.1,e2001d8712171320c120,1,-55,"171
",02:14.5,2,,
19:37.2,e2001d8712171320c120,1,-55,"174
",02:14.5,2,,
19:37.2,e2001d8712171320c120,1,-55,"168
",02:14.6,2,,
19:37.2,e2001d8712171320c120,1,-57,"168
",02:14.6,2,,
19:37.3,e2001d8712171320c120,1,-56,"174
",02:14.7,2,,
19:37.4,e2001d8712171320c120,1,-56,"174
",02:14.7,2,,
19:37.4,e2001d8712171320c120,1,-56,"171
",02:14.7,2,,
19:37.4,e2001d8712171320c120,1,-55,"171
",02:14.8,2,,
19:37.5,e2001d8712171320c120,1,-55,"174
",02:14.8,2,,
19:51.1,e2001d8712171320c120,1,-58,"171
",02:28.5,3,,
19:51.7,e2001d8712171320c120,1,-59,"171
",02:29.0,3,,
19:51.8,e2001d8712171320c120,1,-58,"171
",02:29.2,3,,
19:54.7,e2001d8712171320c120,1,-59,"177
",02:32.1,3,,
19:55.6,e2001d8712171320c120,1,-58,"168
",02:32.9,3,,
19:55.6,e2001d8712171320c120,1,-58,"168
",02:33.0,3,,
19:55.6,e2001d8712171320c120,1,-58,"168
",02:33.0,3,,
19:56.3,e2001d8712171320c120,1,-58,"174
",02:33.7,3,,
19:56.4,e2001d8712171320c120,1,-58,"163
",02:33.7,3,,
19:57.5,e2001d8712171320c120,1,-61,"174
",02:34.9,3,,
19:59.2,e2001d8712171320c120,1,-59,"168
",02:36.5,3,,
19:59.5,e2001d8712171320c120,1,-58,"174
",02:36.9,3,,
19:59.8,e2001d8712171320c120,1,-58,"171
",02:37.2,3,,
20:00.1,e2001d8712171320c120,1,-58,"171
",02:37.5,3,,
20:02.4,e2001d8712171320c120,1,-59,"174
",02:39.8,3,,
20:02.4,e2001d8712171320c120,1,-59,"174
",02:39.8,3,,
20:03.5,e2001d8712171320c120,1,-58,"174
",02:40.8,3,,
20:03.5,e2001d8712171320c120,1,-59,"171
",02:40.9,3,,
20:04.5,e2001d8712171320c120,1,-59,"168
",02:41.8,3,,
20:05.8,e2001d8712171320c120,1,-59,"171
",02:43.2,3,,
20:05.8,e2001d8712171320c120,1,-58,"174
",02:43.2,3,,
20:07.0,e2001d8712171320c120,1,-59,"174
",02:44.4,3,,
20:07.2,e2001d8712171320c120,1,-58,"174
",02:44.5,3,,
20:07.3,e2001d8712171320c120,1,-59,"171
",02:44.7,3,,
20:08.5,e2001d8712171320c120,1,-58,"171
",02:45.9,3,,
20:09.3,e2001d8712171320c120,1,-58,"168
",02:46.6,3,,
20:10.5,e2001d8712171320c120,1,-59,"174
",02:47.8,3,,
20:10.5,e2001d8712171320c120,1,-59,"171
",02:47.9,3,,
20:11.5,e2001d8712171320c120,1,-61,"174
",02:48.9,3,,
20:12.8,e2001d8712171320c120,1,-58,"174
",02:50.1,3,,
20:15.7,e2001d8712171320c120,1,-59,"174
",02:53.0,3,,
20:16.4,e2001d8712171320c120,1,-61,"177
",02:53.7,3,,
20:18.5,e2001d8712171320c120,1,-59,"174
",02:55.8,3,,
20:19.1,e2001d8712171320c120,1,-61,"168
",02:56.5,3,,
20:19.8,e2001d8712171320c120,1,-59,"174
",02:57.2,3,,
20:20.9,e2001d8712171320c120,1,-58,"174
",02:58.3,3,,
20:22.0,e2001d8712171320c120,1,-59,"177
",02:59.4,3,,
20:22.6,e2001d8712171320c120,1,-58,"174
",02:59.9,3,,
20:23.2,e2001d8712171320c120,1,-58,"171
",03:00.6,3,,
20:23.3,e2001d8712171320c120,1,-58,"171
",03:00.6,3,,
20:24.3,e2001d8712171320c120,1,-59,"171
",03:01.6,3,,
20:24.3,e2001d8712171320c120,1,-59,"174
",03:01.7,3,,
20:25.2,e2001d8712171320c120,1,-58,"174
",03:02.6,3,,
