time,id,tag_id,RSSI,phase,17:22.6,activity
25:41.0,e2001d8712401320d4a0,2,-53,"174
",08:18.3,6
25:41.1,e2001d8712401320d4a0,2,-52,"174
",08:18.5,6
25:41.2,e2001d8712401320d4a0,2,-53,"174
",08:18.5,6
25:41.2,e2001d8712401320d4a0,2,-53,"174
",08:18.5,6
25:41.2,e2001d8712401320d4a0,2,-53,"171
",08:18.6,6
25:41.3,e2001d8712401320d4a0,2,-52,"174
",08:18.6,6
25:41.3,e2001d8712401320d4a0,2,-55,"171
",08:18.7,6
25:41.4,e2001d8712401320d4a0,2,-53,"174
",08:18.7,6
25:41.4,e2001d8712401320d4a0,2,-53,"171
",08:18.8,6
25:41.4,e2001d8712401320d4a0,2,-55,"174
",08:18.8,6
25:41.4,e2001d8712401320d4a0,2,-53,"174
",08:18.8,6
25:41.5,e2001d8712401320d4a0,2,-55,"174
",08:18.9,6
25:41.5,e2001d8712401320d4a0,2,-55,"168
",08:18.9,6
25:41.6,e2001d8712401320d4a0,2,-53,"174
",08:18.9,6
25:41.6,e2001d8712401320d4a0,2,-53,"174
",08:18.9,6
25:41.6,e2001d8712401320d4a0,2,-53,"171
",08:19.0,6
25:41.7,e2001d8712401320d4a0,2,-55,"168
",08:19.0,6
25:41.7,e2001d8712401320d4a0,2,-58,"2
",08:19.1,6
25:41.8,e2001d8712401320d4a0,2,-57,"174
",08:19.1,6
25:41.8,e2001d8712401320d4a0,2,-58,"168
",08:19.2,6
25:41.9,e2001d8712401320d4a0,2,-57,"168
",08:19.2,6
25:41.9,e2001d8712401320d4a0,2,-57,"174
",08:19.3,6
25:42.0,e2001d8712401320d4a0,2,-53,"171
",08:19.3,6
25:42.0,e2001d8712401320d4a0,2,-53,"174
",08:19.3,6
25:42.1,e2001d8712401320d4a0,2,-53,"168
",08:19.5,6
25:42.2,e2001d8712401320d4a0,2,-53,"171
",08:19.5,6
25:42.2,e2001d8712401320d4a0,2,-53,"168
",08:19.5,6
25:42.2,e2001d8712401320d4a0,2,-53,"174
",08:19.6,6
25:42.3,e2001d8712401320d4a0,2,-53,"174
",08:19.6,6
25:42.3,e2001d8712401320d4a0,2,-56,"171
",08:19.7,6
25:42.4,e2001d8712401320d4a0,2,-56,"177
",08:19.7,6
25:42.4,e2001d8712401320d4a0,2,-55,"174
",08:19.8,6
25:42.4,e2001d8712401320d4a0,2,-56,"168
",08:19.8,6
25:42.5,e2001d8712401320d4a0,2,-57,"174
",08:19.8,6
25:42.5,e2001d8712401320d4a0,2,-56,"174
",08:19.9,6
25:42.5,e2001d8712401320d4a0,2,-56,"174
",08:19.9,6
25:42.6,e2001d8712401320d4a0,2,-56,"171
",08:20.0,6
25:42.6,e2001d8712401320d4a0,2,-56,"171
",08:20.0,6
25:42.7,e2001d8712401320d4a0,2,-57,"171
",08:20.0,6
25:42.7,e2001d8712401320d4a0,2,-57,"171
",08:20.0,6
25:42.7,e2001d8712401320d4a0,2,-57,"168
",08:20.1,6
25:42.8,e2001d8712401320d4a0,2,-57,"168
",08:20.1,6
25:42.8,e2001d8712401320d4a0,2,-57,"174
",08:20.2,6
25:42.8,e2001d8712401320d4a0,2,-56,"174
",08:20.2,6
25:42.9,e2001d8712401320d4a0,2,-56,"171
",08:20.3,6
25:42.9,e2001d8712401320d4a0,2,-52,"174
",08:20.3,6
25:43.0,e2001d8712401320d4a0,2,-52,"171
",08:20.3,6
25:43.0,e2001d8712401320d4a0,2,-53,"168
",08:20.4,6
25:43.1,e2001d8712401320d4a0,2,-52,"174
",08:20.5,6
25:43.2,e2001d8712401320d4a0,2,-52,"171
",08:20.5,6
25:43.2,e2001d8712401320d4a0,2,-52,"174
",08:20.5,6
25:43.2,e2001d8712401320d4a0,2,-52,"174
",08:20.6,6
25:43.2,e2001d8712401320d4a0,2,-53,"168
",08:20.6,6
25:43.3,e2001d8712401320d4a0,2,-55,"171
",08:20.7,6
25:43.3,e2001d8712401320d4a0,2,-56,"171
",08:20.7,6
25:43.3,e2001d8712401320d4a0,2,-52,"174
",08:20.7,6
25:43.7,e2001d8712401320d4a0,2,-52,"174
",08:21.0,6
25:44.1,e2001d8712401320d4a0,2,-58,"163
",08:21.5,6
25:44.2,e2001d8712401320d4a0,2,-57,"168
",08:21.5,6
25:44.2,e2001d8712401320d4a0,2,-57,"171
",08:21.6,6
25:44.3,e2001d8712401320d4a0,2,-57,"171
",08:21.6,6
25:44.3,e2001d8712401320d4a0,2,-57,"168
",08:21.7,6
25:44.4,e2001d8712401320d4a0,2,-58,"171
",08:21.7,6
25:44.4,e2001d8712401320d4a0,2,-58,"174
",08:21.8,6
