time,id,RSSI,phase,,18:05:03.36,
18:08:07.37,e2001d8712461320db93,-55,"168
",00:03:04.01,,
18:08:07.38,e2001d8712401320d4a0,-55,"171
",00:03:04.02,,
18:08:07.40,e2001d8712401320d4a0,-55,"171
",00:03:04.04,,
18:08:07.42,e2001d8712461320db93,-55,"168
",00:03:04.06,,
18:08:07.43,e2001d8712401320d4a0,-55,"171
",00:03:04.07,,
18:08:07.45,e2001d8712461320db93,-55,"174
",00:03:04.09,,
18:08:07.47,e2001d8712401320d4a0,-55,"171
",00:03:04.11,,
18:08:07.48,e2001d8712461320db93,-53,"171
",00:03:04.12,,
18:08:07.48,e2001d8712461320db93,-53,"171
",00:03:04.12,,
18:08:07.52,e2001d8712461320db93,-55,"171
",00:03:04.16,,
18:08:07.53,e2001d8712401320d4a0,-55,"171
",00:03:04.17,,
18:08:07.55,e2001d8712401320d4a0,-55,"171
",00:03:04.19,,
18:08:07.57,e2001d8712461320db93,-52,"168
",00:03:04.21,,
18:08:07.58,e2001d8712461320db93,-52,"174
",00:03:04.22,,
18:08:07.60,e2001d8712401320d4a0,-55,"168
",00:03:04.24,,
18:08:07.62,e2001d8712171320c120,-58,"171
",00:03:04.26,,
18:08:07.62,e2001d8712171320c120,-58,"171
",00:03:04.26,,
18:08:07.67,e2001d8712171320c120,-58,"174
",00:03:04.31,,
18:08:07.68,e2001d8712401320d4a0,-55,"171
",00:03:04.32,,
18:08:07.72,e2001d871271320b9f,-55,"174
",00:03:04.36,,
18:08:07.73,e2001d8712461320db93,-53,"171
",00:03:04.37,,
18:08:07.73,e2001d8712461320db93,-53,"171
",00:03:04.37,,
18:08:07.77,e2001d871271320b9f,-53,"174
",00:03:04.41,,
18:08:07.78,e2001d8712461320db93,-55,"168
",00:03:04.42,,
18:08:07.82,e2001d8712461320db93,-55,"174
",00:03:04.46,,
18:08:07.83,e2001d8712401320d4a0,-55,"174
",00:03:04.47,,
18:08:07.85,e2001d8712461320db93,-55,"171
",00:03:04.49,,
18:08:07.87,e2001d8712171320c120,-57,"174
",00:03:04.51,,
18:08:07.88,e2001d8712461320db93,-55,"174
",00:03:04.52,,
18:08:07.88,e2001d8712461320db93,-55,"174
",00:03:04.52,,
18:08:07.92,e2001d8712171320c120,-56,"174
",00:03:04.55,,
18:08:07.93,e2001d8712401320d4a0,-57,"171
",00:03:04.57,,
18:08:08.34,e2001d8712401320d4a0,-55,"174
",00:03:04.98,,
18:08:08.51,e2001d8712171320c120,-57,"174
",00:03:05.15,,
18:08:08.10,e2001d8712401320d4a0,-56,"168
",00:03:04.74,,
18:08:08.10,e2001d8712401320d4a0,-56,"168
",00:03:04.74,,
18:08:08.13,e2001d8712461320db93,-55,"174
",00:03:04.77,,
18:08:08.25,e2001d8712171320c120,-55,"171
",00:03:04.89,,
18:08:08.25,e2001d8712171320c120,-55,"171
",00:03:04.89,,
18:08:08.30,e2001d8712461320db93,-53,"171
",00:03:04.94,,
18:08:08.40,e2001d8712461320db93,-53,"174
",00:03:05.04,,
18:08:08.42,e2001d871271320b9f,-53,"174
",00:03:05.06,,
18:08:08.48,e2001d8712401320d4a0,-56,"171
",00:03:05.12,,
18:08:08.48,e2001d8712401320d4a0,-56,"171
",00:03:05.12,,
18:08:08.52,e2001d871271320b9f,-53,"174
",00:03:05.16,,
18:08:08.57,e2001d871271320b9f,-49,"171
",00:03:05.21,,
18:08:08.58,e2001d8712401320d4a0,-52,"174
",00:03:05.22,,
18:08:08.62,e2001d8712401320d4a0,-52,"0
",00:03:05.26,,
18:08:08.64,e2001d8712461320db93,-51,"174
",00:03:05.27,,
18:08:08.65,e2001d871271320b9f,-49,"171
",00:03:05.29,,
18:08:08.67,e2001d8712461320db93,-51,"168
",00:03:05.31,,
18:08:08.70,e2001d8712461320db93,-52,"174
",00:03:05.34,,
18:08:08.75,e2001d8712401320d4a0,-51,"174
",00:03:05.39,,
18:08:08.77,e2001d871271320b9f,-49,"171
",00:03:05.41,,
18:08:08.78,e2001d871271320b9f,-51,"174
",00:03:05.42,,
18:08:08.80,e2001d8712401320d4a0,-51,"174
",00:03:05.44,,
18:08:08.85,e2001d8712461320db93,-52,"171
",00:03:05.49,,
18:08:08.87,e2001d871271320b9f,-51,"174
",00:03:05.51,,
18:08:08.90,e2001d871271320b9f,-56,"171
",00:03:05.54,,
18:08:08.90,e2001d871271320b9f,-56,"171
",00:03:05.54,,
18:08:08.93,e2001d871271320b9f,-56,"171
",00:03:05.57,,
18:08:08.95,e2001d8712461320db93,-56,"168
",00:03:05.59,,
18:08:09.00,e2001d8712461320db93,-57,"174
",00:03:05.64,,
18:08:09.16,e2001d871271320b9f,-56,"171
",00:03:05.80,,
18:08:09.33,e2001d8712461320db93,-55,"174
",00:03:05.97,,
18:08:09.50,e2001d871271320b9f,-55,"174
",00:03:06.14,,
18:08:09.12,e2001d871271320b9f,-53,"174
",00:03:05.76,,
18:08:09.17,e2001d8712401320d4a0,-53,"174
",00:03:05.81,,
18:08:09.18,e2001d871271320b9f,-55,"171
",00:03:05.82,,
18:08:09.22,e2001d8712171320c120,-56,"171
",00:03:05.86,,
18:08:09.23,e2001d8712461320db93,-52,"174
",00:03:05.87,,
18:08:09.25,e2001d8712461320db93,-55,"174
",00:03:05.89,,
18:08:09.27,e2001d8712401320d4a0,-55,"174
",00:03:05.91,,
18:08:09.28,e2001d8712461320db93,-53,"163
",00:03:05.92,,
18:08:09.30,e2001d8712401320d4a0,-55,"168
",00:03:05.94,,
18:08:09.32,e2001d8712401320d4a0,-55,"168
",00:03:05.96,,
18:08:09.33,e2001d8712461320db93,-53,"171
",00:03:05.97,,
18:08:09.33,e2001d8712461320db93,-53,"171
",00:03:05.97,,
18:08:09.37,e2001d8712461320db93,-52,"171
",00:03:06.01,,
18:08:09.38,e2001d8712401320d4a0,-55,"174
",00:03:06.02,,
18:08:09.40,e2001d8712401320d4a0,-56,"171
",00:03:06.04,,
18:08:09.42,e2001d8712461320db93,-52,"174
",00:03:06.06,,
18:08:09.43,e2001d8712461320db93,-53,"171
",00:03:06.07,,
18:08:09.43,e2001d8712461320db93,-53,"171
",00:03:06.07,,
18:08:09.47,e2001d8712401320d4a0,-55,"171
",00:03:06.11,,
18:08:09.48,e2001d8712461320db93,-55,"174
",00:03:06.12,,
18:08:09.52,e2001d8712461320db93,-55,"174
",00:03:06.16,,
18:08:09.53,e2001d871271320b9f,-58,"171
",00:03:06.17,,
18:08:09.55,e2001d8712461320db93,-55,"171
",00:03:06.19,,
18:08:09.57,e2001d8712461320db93,-55,"171
",00:03:06.21,,
18:08:09.58,e2001d8712461320db93,-55,"171
",00:03:06.22,,
18:08:09.58,e2001d8712461320db93,-55,"171
",00:03:06.22,,
18:08:09.63,e2001d8712461320db93,-55,"171
",00:03:06.27,,
18:08:09.67,e2001d8712461320db93,-55,"174
",00:03:06.31,,
18:08:09.70,e2001d8712461320db93,-55,"171
",00:03:06.34,,
18:08:09.72,e2001d8712461320db93,-55,"168
",00:03:06.36,,
18:08:09.72,e2001d8712461320db93,-55,"168
",00:03:06.36,,
18:08:09.75,e2001d8712461320db93,-55,"171
",00:03:06.39,,
18:08:09.75,e2001d8712461320db93,-55,"171
",00:03:06.39,,
18:08:09.78,e2001d8712461320db93,-55,"171
",00:03:06.42,,
18:08:09.78,e2001d8712461320db93,-55,"171
",00:03:06.42,,
18:08:09.78,e2001d8712461320db93,-55,"171
",00:03:06.42,,
18:08:09.83,e2001d8712461320db93,-52,"171
",00:03:06.47,,
18:08:09.85,e2001d8712171320c120,-57,"171
",00:03:06.49,,
18:08:09.87,e2001d8712461320db93,-53,"174
",00:03:06.51,,
18:08:09.88,e2001d8712171320c120,-58,"171
",00:03:06.52,,
18:08:09.88,e2001d8712171320c120,-58,"171
",00:03:06.52,,
18:08:09.92,e2001d8712171320c120,-58,"174
",00:03:06.56,,
18:08:09.93,e2001d8712461320db93,-53,"168
",00:03:06.57,,
18:08:09.95,e2001d8712461320db93,-53,"171
",00:03:06.59,,
18:08:09.98,e2001d8712461320db93,-52,"171
",00:03:06.62,,
18:08:09.98,e2001d8712461320db93,-52,"171
",00:03:06.62,,
18:08:10.16,e2001d8712401320d4a0,-58,"177
",00:03:06.80,,
18:08:10.33,e2001d8712461320db93,-52,"171
",00:03:06.97,,
18:08:10.50,e2001d8712401320d4a0,-58,"177
",00:03:07.14,,
18:08:10.66,e2001d8712461320db93,-52,"171
",00:03:07.30,,
18:08:10.10,e2001d8712461320db93,-55,"174
",00:03:06.74,,
18:08:10.12,e2001d8712461320db93,-55,"171
",00:03:06.76,,
18:08:10.13,e2001d8712461320db93,-55,"171
",00:03:06.77,,
18:08:10.13,e2001d8712461320db93,-55,"171
",00:03:06.77,,
18:08:10.17,e2001d8712461320db93,-55,"174
",00:03:06.81,,
18:08:10.17,e2001d8712461320db93,-55,"174
",00:03:06.81,,
18:08:10.17,e2001d8712461320db93,-55,"174
",00:03:06.81,,
18:08:10.22,e2001d8712461320db93,-56,"171
",00:03:06.86,,
18:08:10.23,e2001d8712401320d4a0,-58,"171
",00:03:06.87,,
18:08:10.23,e2001d8712401320d4a0,-58,"171
",00:03:06.87,,
18:08:10.27,e2001d8712461320db93,-55,"171
",00:03:06.91,,
18:08:10.28,e2001d8712401320d4a0,-58,"174
",00:03:06.92,,
18:08:10.30,e2001d8712401320d4a0,-58,"171
",00:03:06.94,,
18:08:10.32,e2001d8712461320db93,-55,"171
",00:03:06.96,,
18:08:10.37,e2001d8712401320d4a0,-58,"174
",00:03:07.01,,
18:08:10.38,e2001d8712171320c120,-57,"174
",00:03:07.02,,
18:08:10.40,e2001d8712461320db93,-52,"174
",00:03:07.04,,
18:08:10.43,e2001d8712461320db93,-51,"174
",00:03:07.07,,
18:08:10.47,e2001d8712461320db93,-51,"171
",00:03:07.11,,
18:08:10.48,e2001d871271320b9f,-58,"171
",00:03:07.12,,
18:08:10.50,e2001d8712461320db93,-52,"174
",00:03:07.14,,
18:08:10.52,e2001d871271320b9f,-57,"168
",00:03:07.16,,
18:08:10.53,e2001d8712461320db93,-53,"168
",00:03:07.17,,
18:08:10.55,e2001d871271320b9f,-55,"171
",00:03:07.19,,
18:08:10.57,e2001d8712461320db93,-57,"174
",00:03:07.21,,
18:08:10.58,e2001d8712401320d4a0,-56,"171
",00:03:07.22,,
18:08:10.60,e2001d871271320b9f,-55,"174
",00:03:07.24,,
18:08:10.63,e2001d8712461320db93,-57,"174
",00:03:07.27,,
18:08:10.65,e2001d871271320b9f,-55,"171
",00:03:07.29,,
18:08:10.67,e2001d871271320b9f,-55,"171
",00:03:07.31,,
18:08:10.68,e2001d8712461320db93,-55,"171
",00:03:07.32,,
18:08:10.73,e2001d8712461320db93,-55,"171
",00:03:07.37,,
18:08:10.75,e2001d871271320b9f,-53,"174
",00:03:07.39,,
18:08:10.77,e2001d8712401320d4a0,-55,"174
",00:03:07.41,,
18:08:10.78,e2001d8712461320db93,-53,"174
",00:03:07.42,,
18:08:10.83,e2001d871271320b9f,-51,"174
",00:03:07.47,,
18:08:10.83,e2001d871271320b9f,-51,"174
",00:03:07.47,,
18:08:10.88,e2001d8712461320db93,-55,"171
",00:03:07.52,,
18:08:10.93,e2001d871271320b9f,-50,"171
",00:03:07.57,,
18:08:10.95,e2001d8712401320d4a0,-51,"171
",00:03:07.59,,
18:08:10.97,e2001d8712461320db93,-52,"171
",00:03:07.61,,
18:08:10.98,e2001d871271320b9f,-50,"174
",00:03:07.62,,
18:08:11.00,e2001d8712461320db93,-52,"171
",00:03:07.64,,
18:08:11.33,e2001d8712461320db93,-52,"171
",00:03:07.97,,
18:08:11.49,e2001d8712401320d4a0,-52,"174
",00:03:08.13,,
18:08:11.66,e2001d8712461320db93,-52,"174
",00:03:08.30,,
18:08:11.66,e2001d8712461320db93,-52,"174
",00:03:08.30,,
18:08:11.66,e2001d8712461320db93,-52,"174
",00:03:08.30,,
18:08:11.12,e2001d871271320b9f,-49,"171
",00:03:07.76,,
18:08:11.23,e2001d8712461320db93,-51,"174
",00:03:07.87,,
18:08:11.25,e2001d871271320b9f,-49,"171
",00:03:07.89,,
18:08:11.25,e2001d871271320b9f,-49,"171
",00:03:07.89,,
18:08:11.28,e2001d8712401320d4a0,-51,"174
",00:03:07.92,,
18:08:11.30,e2001d871271320b9f,-49,"174
",00:03:07.94,,
18:08:11.33,e2001d8712401320d4a0,-51,"171
",00:03:07.97,,
18:08:11.35,e2001d8712461320db93,-52,"174
",00:03:07.99,,
18:08:11.37,e2001d871271320b9f,-49,"174
",00:03:08.01,,
18:08:11.38,e2001d8712461320db93,-51,"171
",00:03:08.02,,
18:08:11.43,e2001d8712401320d4a0,-51,"174
",00:03:08.07,,
18:08:11.45,e2001d8712461320db93,-52,"171
",00:03:08.09,,
18:08:11.48,e2001d871271320b9f,-49,"174
",00:03:08.12,,
18:08:11.63,e2001d8712461320db93,-52,"174
",00:03:08.27,,
18:08:11.65,e2001d8712171320c120,-55,"171
",00:03:08.29,,
18:08:11.68,e2001d8712461320db93,-52,"174
",00:03:08.32,,
18:08:11.70,e2001d871271320b9f,-57,"171
",00:03:08.34,,
18:08:11.75,e2001d8712401320d4a0,-55,"171
",00:03:08.39,,
18:08:11.77,e2001d871271320b9f,-52,"171
",00:03:08.41,,
18:08:11.85,e2001d871271320b9f,-56,"171
",00:03:08.49,,
18:08:11.87,e2001d8712401320d4a0,-56,"174
",00:03:08.51,,
18:08:11.92,e2001d8712461320db93,-52,"171
",00:03:08.56,,
18:08:11.97,e2001d8712461320db93,-53,"174
",00:03:08.61,,
18:08:12.34,e2001d8712461320db93,-55,"174
",00:03:08.98,,
18:08:12.49,e2001d8712461320db93,-55,"174
",00:03:09.13,,
18:08:12.66,e2001d8712461320db93,-56,"174
",00:03:09.30,,
18:08:12.10,e2001d8712401320d4a0,-55,"168
",00:03:08.74,,
18:08:12.12,e2001d8712461320db93,-55,"171
",00:03:08.76,,
18:08:12.13,e2001d8712401320d4a0,-55,"171
",00:03:08.77,,
18:08:12.15,e2001d8712461320db93,-55,"171
",00:03:08.79,,
18:08:12.17,e2001d8712461320db93,-55,"174
",00:03:08.81,,
18:08:12.18,e2001d8712401320d4a0,-55,"174
",00:03:08.82,,
18:08:12.20,e2001d8712461320db93,-55,"171
",00:03:08.84,,
18:08:12.22,e2001d8712401320d4a0,-55,"174
",00:03:08.85,,
18:08:12.23,e2001d8712461320db93,-53,"171
",00:03:08.87,,
18:08:12.25,e2001d8712401320d4a0,-55,"171
",00:03:08.89,,
18:08:12.27,e2001d8712461320db93,-53,"174
",00:03:08.91,,
18:08:12.28,e2001d8712401320d4a0,-55,"171
",00:03:08.92,,
18:08:12.30,e2001d8712401320d4a0,-57,"174
",00:03:08.94,,
18:08:12.32,e2001d8712461320db93,-53,"171
",00:03:08.96,,
18:08:12.33,e2001d8712461320db93,-53,"168
",00:03:08.97,,
18:08:12.35,e2001d8712401320d4a0,-56,"174
",00:03:08.99,,
18:08:12.35,e2001d8712401320d4a0,-56,"174
",00:03:08.99,,
18:08:12.38,e2001d8712461320db93,-53,"174
",00:03:09.02,,
18:08:12.40,e2001d8712401320d4a0,-57,"174
",00:03:09.04,,
18:08:12.45,e2001d8712401320d4a0,-57,"0
",00:03:09.09,,
18:08:12.47,e2001d8712171320c120,-58,"171
",00:03:09.11,,
18:08:12.50,e2001d8712461320db93,-53,"171
",00:03:09.14,,
18:08:12.50,e2001d8712461320db93,-53,"171
",00:03:09.14,,
18:08:12.53,e2001d8712461320db93,-52,"168
",00:03:09.17,,
18:08:12.53,e2001d8712461320db93,-52,"168
",00:03:09.17,,
18:08:12.57,e2001d8712461320db93,-52,"171
",00:03:09.21,,
18:08:12.57,e2001d8712461320db93,-52,"171
",00:03:09.21,,
18:08:12.60,e2001d8712461320db93,-53,"168
",00:03:09.24,,
18:08:12.60,e2001d8712461320db93,-53,"168
",00:03:09.24,,
18:08:12.63,e2001d8712461320db93,-52,"171
",00:03:09.27,,
18:08:12.63,e2001d8712461320db93,-52,"171
",00:03:09.27,,
18:08:12.67,e2001d8712461320db93,-53,"168
",00:03:09.31,,
18:08:12.67,e2001d8712461320db93,-53,"168
",00:03:09.31,,
18:08:12.70,e2001d8712461320db93,-52,"174
",00:03:09.34,,
18:08:12.70,e2001d8712461320db93,-52,"174
",00:03:09.34,,
18:08:12.73,e2001d8712461320db93,-53,"171
",00:03:09.37,,
