time,activity,mean,variance,tag_id
08:18.0,5,-54,2,3
08:18.1,5,-55,0,2
08:18.1,5,-54,3,3
08:18.1,5,-53,1,4
08:18.2,5,-56,1,1
08:18.2,5,-53,5,3
08:18.2,5,-52,0,4
08:18.3,5,-55,0,2
08:19.1,5,-52,0,3
08:19.2,5,-52,0,4
08:19.3,5,-56,2,3
08:19.3,5,-54,1,4
08:19.4,5,-56,2,2
08:19.4,5,-56,1,4
08:19.6,5,-58,1,2
08:19.7,5,-55,0,3
08:19.8,5,-53,3,2
08:19.8,5,-56,1,3
08:19.8,5,-57,0,3
08:19.9,5,-56,0,3
08:20.1,5,-53,1,3
08:20.2,5,-57,0,1
08:20.3,5,-57,0,1
08:20.3,5,-54,1,3
08:20.3,5,-53,1,3
08:20.4,5,-53,1,3
08:20.4,5,-55,0,3
08:20.5,5,-57,0,2
08:20.6,5,-55,0,2
08:20.6,5,-55,0,3
08:20.7,5,-58,0,1
08:20.7,5,-55,6,2
08:20.7,5,-56,0,3
08:20.8,5,-53,2,3
08:20.9,5,-54,1,3
08:21.0,5,-55,7,4
08:21.1,5,-53,1,3
08:21.2,5,-53,3,2
08:21.2,5,-50,2,4
08:21.3,5,-53,1,3
08:21.4,5,-51,0,2
08:21.6,5,-53,2,2
08:21.6,5,-53,1,3
08:21.7,5,-51,2,4
08:31.6,6,-51,0,3
08:31.7,6,-54,3,3
08:31.8,6,-56,2,3
08:32.3,6,-54,1,3
08:32.4,6,-52,0,3
08:32.5,6,-52,0,3
08:32.6,6,-52,0,3
08:32.7,6,-52,0,3
08:32.7,6,-52,0,3
08:32.9,6,-52,0,3
08:33.0,6,-52,0,3
08:33.1,6,-52,0,3
08:33.2,6,-52,0,3
08:33.2,6,-52,0,3
08:33.3,6,-53,3,3
08:33.4,6,-52,0,3
08:33.5,6,-54,1,3
08:33.6,6,-58,0,3
08:33.7,6,-57,0,3
08:33.8,6,-56,0,3
08:34.0,6,-57,0,3
08:34.1,6,-55,1,3
08:34.2,6,-58,0,3
08:34.2,6,-52,1,3
08:34.3,6,-51,0,3
08:34.4,6,-52,0,3
08:34.5,6,-53,2,3
08:34.6,6,-55,0,3
08:34.7,6,-53,0,3
08:34.8,6,-54,1,3
08:34.9,6,-53,1,3
08:34.9,6,-55,0,3
08:35.1,6,-55,0,3
08:35.2,6,-53,2,3
08:35.3,6,-54,2,3
08:35.4,6,-56,1,3
08:35.4,6,-58,0,4
08:35.5,6,-55,0,3
08:35.5,6,-59,0,4
08:35.7,6,-57,0,3
08:35.8,6,-57,0,3
08:35.9,6,-57,0,3
08:36.1,6,-53,3,3
08:36.3,6,-54,2,3
08:36.3,6,-55,0,3
08:36.4,6,-56,1,3
08:36.5,6,-55,1,3
08:36.6,6,-56,7,3
08:36.7,6,-53,0,3
08:36.8,6,-53,1,3
08:36.9,6,-54,1,3
08:37.0,6,-52,0,3
08:37.2,6,-54,3,3
08:37.2,6,-57,1,3
08:37.5,6,-51,0,3
08:37.7,6,-55,5,3
08:37.8,6,-52,1,3
08:37.9,6,-51,0,3
08:37.9,6,-59,4,4
08:38.0,6,-52,0,3
08:38.2,6,-55,0,3
08:38.3,6,-57,0,3
08:38.4,6,-58,0,3
08:38.5,6,-57,0,3
08:38.6,6,-57,0,3
08:38.7,6,-56,0,3
08:38.8,6,-52,0,3
08:38.8,6,-55,0,3
08:38.8,6,-53,5,3
08:38.9,6,-54,3,3
08:39.2,6,-57,1,3
08:39.2,6,-57,0,3
08:39.5,6,-56,2,3
08:39.6,6,-51,0,3
08:39.7,6,-51,0,3
08:39.8,6,-54,1,3
08:39.9,6,-55,0,3
08:40.0,6,-55,0,3
08:40.1,6,-55,0,3
08:40.2,6,-55,0,3
08:40.3,6,-55,0,3
08:40.4,6,-53,0,3
08:40.5,6,-52,0,3
08:40.6,6,-55,1,3
08:40.8,6,-57,1,3
08:41.2,6,-55,0,3
08:41.3,6,-55,0,3
08:41.4,6,-57,0,3
08:41.5,6,-58,0,3
08:41.6,6,-56,2,3
08:41.7,6,-56,0,3
08:41.8,6,-55,0,3
08:41.9,6,-57,0,3
08:42.0,6,-56,1,3
08:42.2,6,-53,2,3
08:42.2,6,-53,4,3
08:42.3,6,-56,2,3
08:42.5,6,-56,0,3
08:42.6,6,-56,0,3
08:42.7,6,-54,1,3
08:42.7,6,-57,0,4
08:42.9,6,-55,4,3
08:43.0,6,-57,0,4
08:43.2,6,-52,4,3
08:43.3,6,-53,0,3
08:43.4,6,-55,0,3
08:43.5,6,-56,0,3
08:43.6,6,-56,1,3
08:43.6,6,-55,0,3
08:43.7,6,-51,2,3
08:43.7,6,-52,0,3
08:43.8,6,-52,1,3
08:43.9,6,-54,7,3
08:44.2,6,-57,0,3
08:44.2,6,-56,1,3
08:44.3,6,-55,0,3
08:44.4,6,-55,0,3
08:44.5,6,-58,0,3
08:44.5,6,-53,2,3
08:44.6,6,-51,0,3
08:44.7,6,-54,3,3
08:44.8,6,-57,3,3
08:44.9,6,-58,1,3
08:45.3,6,-57,0,3
08:45.4,6,-56,0,3
08:45.5,6,-55,0,3
08:45.6,6,-52,0,3
08:45.6,6,-52,1,3
08:45.8,6,-56,2,3
08:45.9,6,-58,0,3
08:46.1,6,-57,0,3
08:46.2,6,-55,0,3
08:46.3,6,-57,0,3
08:46.3,6,-56,0,3
08:46.4,6,-55,1,3
08:46.5,6,-51,0,3
08:46.6,6,-54,1,3
08:46.7,6,-55,0,3
08:46.8,6,-56,0,3
08:46.9,6,-56,0,3
08:47.0,6,-57,0,3
08:47.2,6,-56,1,3
08:47.2,6,-55,0,3
08:47.3,6,-55,0,3
08:47.4,6,-55,0,3
08:47.5,6,-57,0,3
08:47.6,6,-55,0,3
08:47.6,6,-55,0,3
08:47.7,6,-56,0,3
08:47.8,6,-56,0,3
08:47.9,6,-56,0,3
08:48.1,6,-56,0,3
08:48.2,6,-56,1,3
08:48.2,6,-57,0,3
08:48.3,6,-57,0,3
08:48.4,6,-58,0,3
08:48.5,6,-58,0,3
08:48.7,6,-58,0,3
08:48.8,6,-58,1,3
08:48.9,6,-58,0,3
08:49.0,6,-57,0,3
08:49.2,6,-55,1,3
08:49.3,6,-56,1,3
08:49.4,6,-57,0,3
08:49.5,6,-56,0,3
08:49.8,6,-57,0,3
08:54.2,7,-56,1,1
08:54.2,7,-57,0,3
08:54.3,7,-55,0,1
08:54.4,7,-56,0,1
08:54.5,7,-57,0,1
08:56.3,7,-53,0,1
08:56.3,7,-57,0,2
08:56.4,7,-52,0,1
08:56.4,7,-57,0,2
08:56.5,7,-53,1,1
08:56.6,7,-53,0,1
08:56.7,7,-56,8,1
08:56.7,7,-57,1,2
08:56.8,7,-56,3,1
08:56.9,7,-57,0,2
08:58.1,7,-57,0,3
08:58.2,7,-57,0,3
08:58.3,7,-57,0,3
08:58.4,7,-57,0,3
08:59.6,7,-57,3,1
08:59.8,7,-56,2,1
09:00.5,7,-58,0,3
09:00.8,7,-56,1,1
09:00.8,7,-58,0,3
09:01.2,7,-57,0,3
09:01.2,7,-57,0,3
09:01.4,7,-57,0,3
09:01.5,7,-58,0,3
09:01.5,7,-57,0,3
09:01.8,7,-57,0,3
09:01.9,7,-57,0,3
09:02.0,7,-57,0,3
09:02.1,7,-57,0,3
09:02.2,7,-57,0,3
09:02.3,7,-58,0,3
09:02.4,7,-57,0,3
09:02.5,7,-58,0,3
09:02.7,7,-58,0,3
09:02.9,7,-58,0,3
09:03.2,7,-58,0,3
09:03.5,7,-57,0,3
09:03.6,7,-57,0,3
09:03.7,7,-55,0,3
09:03.8,7,-55,0,3
09:03.9,7,-55,0,3
09:04.1,7,-55,0,3
09:04.2,7,-55,0,3
09:04.2,7,-55,0,3
09:04.3,7,-55,0,3
09:04.4,7,-55,0,3
09:04.5,7,-56,1,3
09:04.6,7,-56,0,3
09:04.7,7,-57,0,3
09:04.8,7,-58,0,3
09:05.5,7,-57,0,3
09:05.6,7,-56,0,3
09:05.7,7,-58,0,1
09:05.7,7,-55,0,3
09:05.8,7,-55,0,3
09:05.9,7,-55,0,3
09:06.2,7,-55,0,3
09:06.2,7,-55,0,3
09:06.3,7,-55,0,3
09:06.4,7,-55,1,3
09:06.5,7,-57,0,3
09:06.6,7,-57,0,3
09:06.7,7,-56,1,3
09:06.8,7,-56,0,3
09:06.9,7,-57,1,3
09:07.0,7,-55,0,3
09:07.0,7,-56,0,3
09:07.1,7,-57,0,3
09:07.2,7,-56,0,3
09:07.3,7,-56,0,3
09:07.4,7,-57,0,3
09:07.5,7,-57,0,3
09:07.6,7,-57,0,3
09:07.7,7,-55,0,3
09:07.8,7,-56,0,3
09:07.8,7,-55,0,3
09:07.9,7,-55,0,3
09:08.0,7,-55,0,3
09:08.2,7,-55,0,3
09:08.3,7,-55,0,3
09:08.4,7,-55,0,3
09:08.5,7,-58,0,3
09:08.7,7,-57,0,3
09:08.8,7,-55,0,3
09:08.8,7,-58,0,3
09:08.9,7,-57,0,1
09:09.8,7,-55,0,1
09:09.9,7,-54,1,1
09:10.0,7,-55,1,1
09:10.1,7,-56,0,1
09:10.2,7,-55,0,1
09:10.3,7,-55,0,1
09:10.4,7,-56,1,1
09:10.5,7,-56,0,1
09:10.6,7,-56,0,1
09:10.7,7,-54,1,1
09:10.8,7,-55,0,1
09:10.8,7,-56,1,3
09:10.8,7,-55,0,3
09:10.9,7,-53,1,1
09:10.9,7,-55,0,3
09:11.0,7,-55,0,3
09:11.2,7,-55,0,1
09:11.2,7,-55,0,3
09:11.2,7,-52,0,3
09:11.3,7,-55,0,1
09:11.3,7,-55,0,1
09:11.3,7,-52,0,3
09:11.4,7,-56,3,1
09:11.5,7,-55,0,3
09:11.6,7,-58,0,1
09:11.6,7,-57,0,1
09:11.6,7,-55,0,3
09:11.8,7,-56,0,1
09:11.8,7,-55,0,3
09:11.8,7,-55,0,3
09:11.9,7,-55,0,1
09:12.0,7,-54,1,1
09:12.0,7,-54,1,3
09:12.2,7,-52,0,1
09:12.2,7,-52,0,3
09:12.3,7,-53,0,1
09:12.3,7,-52,0,3
09:12.4,7,-56,7,1
09:12.5,7,-57,4,1
09:12.5,7,-56,2,3
09:12.6,7,-56,3,3
09:12.7,7,-55,0,1
09:12.8,7,-56,0,1
09:12.8,7,-56,0,3
09:12.9,7,-56,1,1
09:12.9,7,-55,1,3
09:13.0,7,-52,0,3
09:13.0,7,-55,0,3
09:13.2,7,-55,1,3
09:13.3,7,-55,0,3
09:13.4,7,-57,0,1
09:13.4,7,-55,0,3
09:13.5,7,-55,0,3
09:13.5,7,-54,1,3
09:13.7,7,-57,0,1
09:15.9,1,-56,5,1
09:15.9,1,-55,0,3
09:16.0,1,-51,1,3
09:16.1,1,-55,0,1
09:16.2,1,-56,0,1
09:16.2,1,-52,0,3
09:16.3,1,-53,0,3
09:16.4,1,-55,0,3
09:16.5,1,-56,0,3
09:16.6,1,-55,0,3
09:16.7,1,-56,1,3
09:16.8,1,-55,0,3
09:16.9,1,-56,0,3
09:17.0,1,-51,0,3
09:17.0,1,-54,4,3
09:17.1,1,-57,0,1
09:17.2,1,-51,0,3
09:17.3,1,-57,0,1
09:17.3,1,-51,0,3
09:17.4,1,-57,0,1
09:17.4,1,-52,1,3
09:17.5,1,-58,1,1
09:17.5,1,-51,0,3
09:17.5,1,-54,1,3
09:17.6,1,-54,1,3
09:17.7,1,-54,1,3
09:17.8,1,-52,0,3
09:17.9,1,-52,0,3
09:18.0,1,-55,1,1
09:18.0,1,-56,1,3
09:18.0,1,-52,0,3
09:18.0,1,-51,0,3
09:18.1,1,-57,1,1
09:18.1,1,-56,0,3
09:18.1,1,-52,0,3
09:18.1,1,-55,0,3
09:18.1,1,-55,0,3
09:18.1,1,-55,0,3
09:18.2,1,-56,1,3
09:18.3,1,-55,0,3
09:18.4,1,-56,2,1
09:19.1,1,-54,1,3
09:19.2,1,-54,1,3
09:19.2,1,-54,1,3
09:19.3,1,-53,1,3
09:19.4,1,-52,0,3
09:19.5,1,-51,0,3
09:19.6,1,-53,2,3
09:19.7,1,-57,0,1
09:19.7,1,-53,0,3
09:19.8,1,-55,0,3
09:19.9,1,-55,0,3
09:20.1,1,-57,0,3
09:20.2,1,-56,1,3
09:20.2,1,-56,1,3
09:20.3,1,-54,1,3
09:20.4,1,-55,0,3
09:20.5,1,-55,0,3
09:20.6,1,-55,0,3
09:20.7,1,-55,0,3
09:20.8,1,-57,0,1
09:20.8,1,-52,0,3
09:20.9,1,-58,0,1
09:20.9,1,-52,0,3
09:21.1,1,-52,0,3
09:21.2,1,-52,0,3
09:21.3,1,-55,0,3
09:21.4,1,-53,2,3
09:21.5,1,-52,0,3
09:21.6,1,-54,1,3
09:21.7,1,-52,0,3
09:21.7,1,-55,0,3
09:21.8,1,-55,0,3
09:21.9,1,-54,1,3
09:22.0,1,-52,0,3
09:22.1,1,-52,0,3
09:22.2,1,-52,0,3
09:22.3,1,-51,1,3
09:22.4,1,-55,1,1
09:22.4,1,-51,0,3
09:22.5,1,-51,0,3
09:22.6,1,-51,0,3
09:22.7,1,-51,0,3
09:22.8,1,-51,0,3
09:22.9,1,-52,0,3
09:23.0,1,-53,0,3
09:23.2,1,-52,0,3
09:23.3,1,-54,1,3
09:23.4,1,-53,1,3
09:23.5,1,-52,0,3
09:23.6,1,-51,0,3
09:23.6,1,-51,0,3
09:23.7,1,-53,0,3
09:23.8,1,-52,0,3
09:23.8,1,-51,0,3
09:24.0,1,-51,0,3
09:24.1,1,-54,1,3
09:24.2,1,-52,0,3
09:24.2,1,-53,2,3
09:24.3,1,-52,1,3
09:24.4,1,-51,0,3
09:24.5,1,-53,0,3
09:24.6,1,-54,1,3
09:24.7,1,-52,0,3
09:24.8,1,-51,0,3
09:24.9,1,-52,0,3
09:25.0,1,-55,0,3
09:25.2,1,-53,0,3
09:25.2,1,-52,0,3
09:25.3,1,-51,0,3
09:25.4,1,-52,0,3
09:25.5,1,-54,2,3
09:25.5,1,-53,2,3
09:25.6,1,-55,0,3
09:25.7,1,-53,0,3
09:25.8,1,-52,0,3
09:25.9,1,-53,1,3
09:26.0,1,-53,1,3
09:26.2,1,-55,0,3
09:26.3,1,-53,4,3
09:26.4,1,-50,0,3
09:26.4,1,-51,0,3
09:26.5,1,-52,0,3
09:26.6,1,-51,0,3
09:26.7,1,-52,0,3
09:26.8,1,-53,0,3
09:26.8,1,-52,0,3
09:26.9,1,-52,0,3
09:27.0,1,-52,0,3
09:27.1,1,-53,0,3
09:27.2,1,-54,1,3
09:27.3,1,-52,1,3
09:27.4,1,-53,0,1
09:27.5,1,-53,1,1
09:27.5,1,-52,0,3
09:27.7,1,-55,0,1
09:27.7,1,-52,0,3
09:27.8,1,-53,0,1
09:27.8,1,-52,0,3
09:27.9,1,-54,5,1
09:27.9,1,-53,3,3
09:28.0,1,-54,1,3
09:28.1,1,-56,0,1
09:28.1,1,-53,1,3
09:28.2,1,-56,0,1
09:28.2,1,-55,0,1
09:28.2,1,-53,1,3
09:28.3,1,-56,1,1
09:28.4,1,-53,1,3
09:28.5,1,-57,4,1
09:28.5,1,-54,1,3
09:28.6,1,-56,0,1
09:28.6,1,-52,0,3
09:28.7,1,-54,1,3
09:28.8,1,-57,1,1
09:28.8,1,-55,0,3
10:32.5,4,-52,0,3
10:32.6,4,-52,0,3
10:32.7,4,-51,0,3
10:32.8,4,-57,0,1
10:32.9,4,-55,0,1
10:32.9,4,-51,0,3
10:33.2,4,-55,0,1
10:33.2,4,-51,0,3
10:33.3,4,-55,0,1
10:33.3,4,-55,0,1
10:33.3,4,-51,0,3
10:33.4,4,-55,0,1
10:33.4,4,-50,2,3
10:33.5,4,-50,0,3
10:33.6,4,-52,0,1
10:33.6,4,-50,0,3
10:33.7,4,-55,0,1
10:33.7,4,-51,0,3
10:33.8,4,-57,1,1
10:33.8,4,-52,0,3
10:33.9,4,-52,0,3
10:34.1,4,-55,0,3
10:34.2,4,-53,2,3
10:34.2,4,-55,0,3
10:34.3,4,-56,0,3
10:34.4,4,-55,0,3
10:34.5,4,-55,0,3
10:34.6,4,-55,0,3
10:34.7,4,-55,0,3
10:34.8,4,-54,3,3
10:34.9,4,-52,0,3
10:35.0,4,-51,0,3
10:35.1,4,-57,0,1
10:35.1,4,-52,0,3
10:35.2,4,-57,0,1
10:35.3,4,-52,0,3
10:35.4,4,-55,0,1
10:35.4,4,-52,0,3
10:35.5,4,-52,4,1
10:35.6,4,-51,0,1
10:35.6,4,-49,0,3
10:35.7,4,-50,0,3
10:35.8,4,-51,0,1
10:35.8,4,-50,1,3
10:35.9,4,-54,1,1
10:36.0,4,-56,1,1
10:36.0,4,-51,0,3
10:36.1,4,-52,0,3
10:36.2,4,-53,0,3
10:36.3,4,-53,0,3
10:36.4,4,-53,0,3
10:36.5,4,-53,0,3
10:36.6,4,-53,0,3
10:36.7,4,-51,0,3
10:36.7,4,-53,0,3
10:36.8,4,-54,2,3
10:36.9,4,-56,0,3
10:37.0,4,-55,0,3
10:37.2,4,-52,0,3
10:37.3,4,-58,1,1
10:37.3,4,-52,0,3
10:37.4,4,-51,1,3
10:37.5,4,-53,8,1
10:37.5,4,-50,0,3
10:37.6,4,-49,0,3
10:37.7,4,-52,0,1
10:37.7,4,-54,1,3
10:37.8,4,-52,0,1
10:37.8,4,-49,0,3
10:37.9,4,-54,1,1
10:37.9,4,-55,0,1
10:37.9,4,-51,0,3
10:38.0,4,-51,0,3
10:38.2,4,-51,0,3
10:38.3,4,-52,0,3
10:38.4,4,-53,0,3
10:38.4,4,-57,0,3
10:38.5,4,-51,0,3
10:38.7,4,-57,0,1
10:38.9,4,-57,0,1
10:38.9,4,-55,0,3
10:39.0,4,-57,0,1
10:39.0,4,-53,1,3
10:39.1,4,-55,0,3
10:39.2,4,-54,1,3
10:39.3,4,-52,0,3
10:39.4,4,-52,0,3
10:39.5,4,-57,0,1
10:39.6,4,-55,0,1
10:39.6,4,-51,0,3
10:39.7,4,-54,1,1
10:39.7,4,-51,0,3
10:39.8,4,-53,1,1
10:39.8,4,-50,0,3
10:39.9,4,-50,0,3
10:40.0,4,-53,0,1
10:40.0,4,-49,0,3
10:40.1,4,-52,0,1
10:40.1,4,-49,0,3
10:40.2,4,-52,0,1
10:40.2,4,-49,0,3
10:40.3,4,-54,1,1
10:40.3,4,-50,0,3
10:40.4,4,-56,1,1
10:40.4,4,-51,0,3
10:40.6,4,-57,0,1
10:40.6,4,-51,0,3
10:40.7,4,-52,0,3
10:40.8,4,-53,3,3
10:40.9,4,-55,0,3
10:41.0,4,-55,0,3
10:41.1,4,-52,0,3
10:41.2,4,-52,0,3
10:41.3,4,-52,0,3
10:41.4,4,-52,0,3
10:41.5,4,-53,2,3
10:41.5,4,-52,0,3
10:41.6,4,-51,0,3
10:41.7,4,-51,0,3
10:41.8,4,-56,0,1
10:41.8,4,-55,0,1
10:41.8,4,-51,0,3
10:41.9,4,-50,0,3
10:42.0,4,-55,0,1
10:42.2,4,-52,0,1
10:42.2,4,-49,0,3
10:42.3,4,-52,0,1
10:42.3,4,-49,0,3
10:42.4,4,-55,8,1
10:42.4,4,-50,1,3
10:42.5,4,-50,0,3
10:42.5,4,-51,0,3
10:42.6,4,-57,0,1
10:42.7,4,-52,0,3
10:42.8,4,-52,0,1
10:42.8,4,-53,0,3
10:42.8,4,-54,1,3
10:42.9,4,-55,0,3
10:43.1,4,-55,0,3
10:43.2,4,-55,0,3
10:43.3,4,-55,4,3
10:43.3,4,-54,1,3
10:43.4,4,-55,0,3
10:43.5,4,-54,1,3
10:43.6,4,-54,1,3
10:43.7,4,-54,1,3
10:43.8,4,-52,0,3
10:43.9,4,-51,0,3
10:44.0,4,-56,1,1
10:44.0,4,-51,0,3
10:44.1,4,-55,0,1
10:44.2,4,-55,0,1
10:44.2,4,-51,0,3
10:44.3,4,-55,0,1
10:44.3,4,-51,0,3
10:44.4,4,-54,1,1
10:44.4,4,-51,0,3
10:44.6,4,-55,0,1
10:44.6,4,-52,0,3
10:44.7,4,-55,1,1
10:44.7,4,-51,0,3
10:44.8,4,-51,0,3
10:44.9,4,-57,0,1
10:44.9,4,-52,0,3
10:45.1,4,-58,0,1
10:45.2,4,-52,0,3
10:45.3,4,-52,0,3
10:45.4,4,-52,0,3
10:45.5,4,-58,0,1
10:45.5,4,-52,0,3
10:45.6,4,-52,0,3
10:45.7,4,-52,0,3
10:45.8,4,-54,1,3
10:45.9,4,-53,1,3
10:46.0,4,-52,1,3
10:46.1,4,-56,1,1
10:46.2,4,-55,0,1
10:46.2,4,-50,0,3
10:46.3,4,-53,1,1
10:46.3,4,-50,0,3
10:46.4,4,-53,0,1
10:46.4,4,-50,0,3
10:46.5,4,-52,0,1
10:46.6,4,-50,0,3
10:46.7,4,-52,0,1
10:46.7,4,-50,0,3
10:46.8,4,-54,1,1
10:46.8,4,-51,0,3
10:46.8,4,-51,0,3
10:46.9,4,-55,0,1
10:46.9,4,-51,0,3
10:47.1,4,-57,0,1
10:47.2,4,-52,0,3
10:47.3,4,-53,0,3
10:47.4,4,-54,1,3
10:47.5,4,-52,0,3
10:47.5,4,-55,0,3
10:47.6,4,-55,0,3
10:47.7,4,-55,0,3
10:47.8,4,-55,4,3
10:47.8,4,-55,0,3
10:47.9,4,-55,0,3
10:48.1,4,-51,0,3
10:48.2,4,-58,1,1
10:48.3,4,-56,1,1
10:48.3,4,-52,0,3
10:48.3,4,-50,0,3
10:48.4,4,-55,0,1
10:48.4,4,-50,0,3
10:48.5,4,-55,0,1
10:48.5,4,-51,0,3
10:48.6,4,-51,0,3
10:48.7,4,-55,0,1
10:48.7,4,-51,0,3
10:48.8,4,-55,0,1
10:48.8,4,-52,0,3
10:48.9,4,-57,1,1
10:48.9,4,-52,0,3
10:49.1,4,-57,1,1
10:49.1,4,-50,1,3
10:49.3,4,-51,0,3
10:49.3,4,-52,0,3
10:49.4,4,-53,0,3
10:49.5,4,-53,1,3
10:49.6,4,-54,1,3
10:49.7,4,-49,0,3
10:49.7,4,-55,4,3
10:49.8,4,-56,1,3
10:49.9,4,-54,1,3
10:50.0,4,-51,1,3
10:50.2,4,-49,0,3
10:50.3,4,-49,0,3
10:50.4,4,-49,0,3
10:50.5,4,-49,1,3
10:50.6,4,-51,0,3
10:50.7,4,-50,0,3
10:50.7,4,-51,0,3
10:50.7,4,-53,5,3
10:50.8,4,-55,0,3
10:50.9,4,-55,0,3
10:51.1,4,-55,0,3
10:51.2,4,-55,0,3
10:51.3,4,-55,0,3
10:51.3,4,-55,0,3
10:51.4,4,-53,1,2
10:51.5,4,-57,0,3
10:51.6,4,-58,0,1
10:51.7,4,-54,3,2
10:51.9,4,-57,0,1
10:51.9,4,-55,0,2
10:52.1,4,-51,0,2
10:52.2,4,-55,0,4
10:52.3,4,-57,0,3
10:52.4,4,-52,0,2
10:52.4,4,-55,0,4
10:52.6,4,-57,0,3
10:52.7,4,-55,0,4
10:52.8,4,-58,0,1
10:52.8,4,-53,1,2
10:52.9,4,-56,1,4
10:53.0,4,-52,0,2
10:53.0,4,-57,0,3
10:53.2,4,-52,0,2
10:53.6,4,-54,1,2
10:53.7,4,-56,1,3
11:01.5,5,-57,0,2
11:01.5,5,-58,0,3
11:01.6,5,-56,2,2
11:01.7,5,-54,6,4
11:01.8,5,-54,1,2
11:01.9,5,-53,4,3
11:01.9,5,-52,0,4
11:02.0,5,-54,3,2
11:02.1,5,-56,2,3
11:02.2,5,-51,0,2
11:02.2,5,-51,1,4
11:02.3,5,-53,5,2
11:02.4,5,-51,0,4
11:02.5,5,-54,1,2
11:02.5,5,-58,0,3
11:02.5,5,-51,0,4
11:02.7,5,-54,3,2
11:02.7,5,-56,0,3
11:02.9,5,-55,1,3
11:02.9,5,-53,1,4
11:03.0,5,-53,2,2
11:03.0,5,-55,4,4
11:03.1,5,-52,1,2
11:03.2,5,-57,0,3
11:03.3,5,-54,1,2
11:03.4,5,-57,1,2
11:03.4,5,-55,0,3
11:03.5,5,-55,0,3
11:03.6,5,-55,6,1
11:03.6,5,-55,0,3
11:03.7,5,-56,0,2
11:03.8,5,-53,2,3
11:03.8,5,-52,0,3
11:03.9,5,-56,7,1
11:04.0,5,-57,1,2
11:04.1,5,-55,0,3
11:04.2,5,-56,1,2
11:04.3,5,-56,2,2
11:04.3,5,-57,0,3
11:04.5,5,-54,5,2
11:04.6,5,-55,0,2
11:04.6,5,-56,0,4
11:04.7,5,-54,1,3
11:04.7,5,-56,2,3
11:04.7,5,-53,3,4
11:04.8,5,-58,0,2
11:04.9,5,-54,1,2
11:05.0,5,-54,1,2
11:05.1,5,-55,0,2
11:05.1,5,-52,0,4
11:05.2,5,-56,1,2
11:05.2,5,-52,0,4
11:05.3,5,-54,3,4
11:05.5,5,-56,3,2
11:05.5,5,-56,4,4
11:05.6,5,-54,1,2
11:05.6,5,-56,13,3
11:05.8,5,-56,1,2
11:05.8,5,-55,1,3
11:06.0,5,-55,0,3
11:06.2,5,-57,0,1
11:06.2,5,-55,0,3
11:06.3,5,-55,1,1
11:06.3,5,-55,1,3
11:06.4,5,-56,0,3
11:06.5,5,-55,0,3
11:06.5,5,-57,0,3
11:06.6,5,-56,3,3
11:06.7,5,-56,0,2
11:06.7,5,-56,1,3
11:06.9,5,-53,1,2
11:07.2,5,-52,0,2
11:07.2,5,-52,0,4
11:07.3,5,-53,1,2
11:07.4,5,-52,0,4
11:07.5,5,-52,0,2
11:07.5,5,-55,8,3
11:07.5,5,-52,0,4
11:07.6,5,-52,0,2
11:07.6,5,-58,0,3
11:07.8,5,-53,2,2
11:07.8,5,-52,0,4
11:07.8,5,-54,3,4
11:07.9,5,-56,0,3
11:08.0,5,-54,1,2
11:08.1,5,-54,10,2
11:08.2,5,-57,4,3
11:08.2,5,-54,1,4
11:08.2,5,-55,0,4
11:08.4,5,-57,0,2
11:08.6,5,-57,3,2
11:08.6,5,-58,0,3
11:08.7,5,-55,0,2
11:08.7,5,-53,0,3
11:08.8,5,-53,1,3
11:08.9,5,-55,0,1
11:09.0,5,-55,0,2
11:09.2,5,-56,2,1
11:09.2,5,-55,0,3
11:09.3,5,-54,1,2
11:09.4,5,-57,1,3
11:09.5,5,-55,0,2
11:09.5,5,-56,1,3
11:09.6,5,-53,2,2
11:09.7,5,-53,1,3
11:09.7,5,-54,1,4
11:09.8,5,-54,1,2
11:09.8,5,-53,2,2
11:09.8,5,-58,1,3
11:10.2,5,-59,2,1
11:10.2,5,-53,1,2
11:10.4,5,-52,0,2
11:10.4,5,-51,0,4
11:10.5,5,-54,1,2
11:10.5,5,-52,0,4
11:10.6,5,-53,2,4
11:10.7,5,-52,4,2
11:10.7,5,-52,0,4
11:10.8,5,-54,7,3
11:10.8,5,-52,0,4
11:11.1,5,-59,4,2
11:11.1,5,-58,0,3
11:11.2,5,-56,2,3
11:11.3,5,-55,0,3
11:11.4,5,-57,1,1
11:11.4,5,-55,0,3
11:11.5,5,-56,1,2
11:11.5,5,-55,0,3
11:11.6,5,-55,0,1
11:11.6,5,-55,4,3
11:11.7,5,-56,1,3
11:11.8,5,-56,0,3
11:11.9,5,-52,0,3
11:12.0,5,-54,1,3
11:12.1,5,-59,2,2
11:12.2,5,-56,0,3
11:12.2,5,-55,1,4
11:12.4,5,-54,1,2
11:12.4,5,-56,4,3
11:12.4,5,-55,1,4
11:12.5,5,-55,3,2
11:12.6,5,-53,3,4
11:12.7,5,-54,3,2
11:12.8,5,-57,0,3
11:12.8,5,-51,2,4
11:12.9,5,-51,0,2
11:12.9,5,-51,1,4
11:13.1,5,-51,0,2
11:13.1,5,-54,5,3
11:13.5,5,-52,0,4
11:13.6,5,-51,0,2
11:13.8,5,-52,0,2
11:13.8,5,-56,3,3
11:13.9,5,-56,0,2
11:13.9,5,-56,0,3
11:14.0,5,-57,1,2
