,time,activity,mean,variance
931,07:37.7,5,-49,0
932,07:37.8,5,-49,0
933,07:37.9,5,-49,0
934,07:38.0,5,-51,1
935,07:38.1,5,-50,2
936,07:38.4,5,-51,0
937,07:38.5,5,-51,0
938,07:38.8,5,-52,0
939,07:39.3,5,-51,0
940,07:39.6,5,-51,0
941,07:39.7,5,-50,0
942,07:39.8,5,-49,0
943,07:39.9,5,-49,0
944,07:40.8,5,-49,0
945,07:40.2,5,-50,1
946,07:40.3,5,-50,0
947,07:40.4,5,-50,0
948,07:40.5,5,-51,0
949,07:40.6,5,-52,0
950,07:40.7,5,-52,0
951,07:40.8,5,-51,1
952,07:41.1,5,-51,0
953,07:41.6,5,-52,0
954,07:41.8,5,-51,0
955,07:42.7,5,-52,0
956,07:42.2,5,-52,0
957,07:42.3,5,-52,0
958,07:42.4,5,-52,0
959,07:42.5,5,-52,0
960,07:42.6,5,-51,0
961,07:42.7,5,-51,0
962,07:42.8,5,-51,0
963,07:42.9,5,-51,0
964,07:43.3,5,-51,0
965,07:43.2,5,-51,0
966,07:43.3,5,-52,0
967,07:43.4,5,-52,0
968,07:43.5,5,-51,0
969,07:43.9,5,-52,0
970,07:44.1,5,-51,0
971,07:44.6,5,-52,0
972,07:44.7,5,-52,0
973,07:45.0,5,-51,0
974,07:45.1,5,-52,0
975,07:45.3,5,-52,0
976,07:45.4,5,-51,0
977,07:45.4,5,-51,0
978,07:45.5,5,-51,0
979,07:45.6,5,-52,0
980,07:45.7,5,-52,0
981,07:45.8,5,-52,0
982,07:45.9,5,-52,0
983,07:46.2,5,-52,0
984,07:46.1,5,-52,0
985,07:46.4,5,-52,0
986,07:46.6,5,-54,1
987,07:46.9,5,-52,5
988,07:47.1,5,-51,0
989,07:47.4,5,-51,0
990,07:47.5,5,-53,1
991,07:47.7,5,-52,0
992,07:47.8,5,-52,0
993,07:47.9,5,-52,0
994,07:48.0,5,-51,0
995,07:48.1,5,-52,0
996,07:48.3,5,-51,0
997,07:48.3,5,-51,0
998,07:48.4,5,-52,0
999,07:48.6,5,-53,1
1000,07:48.7,5,-52,0
1001,07:48.8,5,-51,0
1002,07:49.2,5,-54,1
1003,07:49.1,5,-53,2
1004,07:49.4,5,-51,0
1005,07:49.6,5,-53,2
1006,07:49.9,5,-54,3
1007,07:50.4,5,-54,1
1008,07:50.5,5,-55,0
1009,07:50.6,5,-53,0
1010,07:50.7,5,-52,0
1011,07:50.9,5,-52,0
1012,07:51.7,5,-52,0
1013,07:51.2,5,-52,0
1014,07:51.3,5,-55,0
1015,07:51.4,5,-55,0
1016,07:51.6,5,-52,5
1017,07:51.8,5,-52,0
1018,07:52.4,5,-53,0
1019,07:52.7,5,-52,0
1020,07:52.8,5,-53,5
1021,07:53.6,5,-52,0
1022,07:53.2,5,-51,0
1023,07:53.3,5,-51,0
1024,07:53.4,5,-51,0
1025,07:53.5,5,-51,0
1026,07:53.6,5,-52,0
1027,07:53.7,5,-51,0
1028,07:53.8,5,-51,0
1029,07:53.9,5,-51,0
1030,07:54.2,5,-52,0
1031,07:54.1,5,-53,1
1032,07:54.2,5,-52,1
1033,07:54.3,5,-51,0
1034,07:54.5,5,-52,0
1035,07:54.7,5,-52,0
1036,07:55.0,5,-52,0
1037,07:55.4,5,-53,2
1038,07:55.6,5,-53,1
1039,07:55.7,5,-52,0
1040,07:55.8,5,-51,0
1041,07:55.9,5,-51,0
1042,07:56.7,5,-51,0
1043,07:56.2,5,-51,0
1044,07:56.3,5,-52,0
1045,07:56.4,5,-51,0
1046,07:56.5,5,-51,0
1047,07:56.6,5,-52,0
1048,07:56.7,5,-54,3
1049,07:56.8,5,-52,0
1050,07:57.1,5,-55,1
1051,07:57.3,5,-54,3
1052,07:57.8,5,-52,0
1053,07:58.0,5,-53,1
1054,07:58.1,5,-51,0
1055,07:58.4,5,-53,1
1056,07:58.4,5,-52,0
1057,07:58.6,5,-52,0
1058,07:58.7,5,-52,0
1059,07:58.8,5,-52,0
1060,07:58.9,5,-52,0
1061,07:59.0,5,-52,0
1062,07:59.8,5,-52,0
1063,07:59.2,5,-52,0
1064,07:59.3,5,-53,1
1065,07:59.4,5,-55,0
1066,07:59.6,5,-51,2
1067,07:59.9,5,-52,0
1068,08:00.0,5,-52,0
1069,08:00.3,5,-53,0
1070,08:00.6,5,-53,1
1071,08:01.0,5,-55,0
1072,08:01.1,5,-53,1
1073,08:01.3,5,-52,0
1074,08:01.4,5,-52,0
1075,08:01.5,5,-52,0
1076,08:01.6,5,-52,0
1077,08:01.8,5,-52,0
1078,08:01.9,5,-55,0
1079,08:02.0,5,-55,0
1080,08:02.1,5,-52,1
1081,08:02.3,5,-55,5
1082,08:02.4,5,-55,4
1083,08:02.8,5,-52,0
1084,08:03.1,5,-52,0
1085,08:03.3,5,-55,1
1086,08:03.5,5,-54,7
1087,08:03.6,5,-51,0
1088,08:03.7,5,-54,3
1089,08:03.8,5,-53,0
1090,08:04.2,5,-53,0
1091,08:04.1,5,-55,0
1092,08:04.2,5,-53,1
1093,08:04.3,5,-53,0
1094,08:04.4,5,-52,0
1095,08:04.6,5,-52,0
1096,08:04.7,5,-52,0
1097,08:04.8,5,-54,1
1098,08:04.9,5,-54,3
1099,08:05.7,5,-52,5
1100,08:05.2,5,-56,1
1101,08:05.4,5,-55,0
1102,08:05.7,5,-54,3
1103,08:06.0,5,-53,0
1104,08:06.2,5,-56,1
1105,08:06.5,5,-55,0
1106,08:06.6,5,-55,0
1107,08:06.8,5,-53,0
1108,08:06.9,5,-55,0
1109,08:07.2,5,-55,0
1110,08:07.2,5,-55,0
1111,08:07.3,5,-55,0
1112,08:07.4,5,-55,0
1113,08:07.5,5,-53,2
1114,08:07.6,5,-53,2
1115,08:07.8,5,-55,0
1116,08:08.1,5,-53,1
1117,08:08.6,5,-51,0
1118,08:08.9,5,-55,7
1119,08:09.3,5,-54,3
1120,08:09.3,5,-52,0
1121,08:09.4,5,-53,2
1122,08:09.5,5,-55,0
1123,08:09.6,5,-55,0
1124,08:09.7,5,-55,0
1125,08:09.8,5,-53,2
1126,08:09.9,5,-52,0
1127,08:10.3,5,-53,3
1128,08:10.1,5,-55,0
1129,08:10.2,5,-55,0
1130,08:10.4,5,-51,0
1131,08:10.5,5,-54,7
1132,08:10.6,5,-55,1
1133,08:10.8,5,-53,2
1134,08:11.0,5,-52,0
1135,08:11.2,5,-51,0
1136,08:11.5,5,-52,0
1137,08:11.9,5,-53,2
1138,08:12.5,5,-55,0
1139,08:12.2,5,-55,0
1140,08:12.2,5,-53,0
1141,08:12.3,5,-53,0
1142,08:12.5,5,-52,0
1143,08:12.6,5,-52,0
1144,08:12.7,5,-53,0
1145,08:12.8,5,-55,0
1146,08:13.0,5,-55,0
1147,08:13.3,5,-54,6
1148,08:13.7,5,-57,0
1149,08:14.7,5,-55,1
1150,08:14.3,5,-55,0
1151,08:14.5,5,-55,0
1152,08:14.6,5,-55,0
1153,08:14.7,5,-55,0
1154,08:14.8,5,-53,1
1155,08:15.0,5,-53,1
1156,08:15.2,5,-55,0
1157,08:15.3,5,-56,2
1158,08:15.4,5,-58,0
1159,08:15.5,5,-56,2
1160,08:15.6,5,-52,0
1161,08:15.7,5,-56,7
1162,08:16.8,5,-52,0
1163,08:16.2,5,-52,0
1164,08:16.4,5,-53,3
1165,08:16.7,5,-52,1
1166,08:16.8,5,-53,5
1167,08:16.9,5,-56,0
1168,08:17.5,5,-55,0
1169,08:17.1,5,-53,1
1170,08:17.3,5,-53,0
1171,08:17.4,5,-52,0
1172,08:17.5,5,-52,0
1173,08:17.6,5,-52,0
1174,08:17.7,5,-52,0
1175,08:17.8,5,-55,0
1176,08:17.9,5,-56,1
1177,08:18.0,5,-54,2
1178,08:18.2,5,-53,5
1179,08:18.1,5,-54,3
1180,08:19.1,5,-52,0
1181,08:19.3,5,-56,2
1182,08:19.7,5,-55,0
1183,08:19.8,5,-56,1
1184,08:19.8,5,-57,0
1185,08:19.9,5,-56,0
1186,08:20.3,5,-54,1
1187,08:20.1,5,-53,1
1188,08:20.3,5,-53,1
1189,08:20.4,5,-53,1
1190,08:20.4,5,-55,0
1191,08:20.6,5,-55,0
1192,08:20.7,5,-56,0
1193,08:20.8,5,-53,2
1194,08:20.9,5,-54,1
1195,08:21.1,5,-53,1
1196,08:21.3,5,-53,1
1197,08:21.6,5,-53,1
1198,08:31.6,6,-51,0
1199,08:31.7,6,-54,3
1200,08:31.8,6,-56,2
1201,08:32.3,6,-54,1
1202,08:32.4,6,-52,0
1203,08:32.5,6,-52,0
1204,08:32.6,6,-52,0
1205,08:32.7,6,-52,0
1206,08:32.7,6,-52,0
1207,08:32.9,6,-52,0
1208,08:33.0,6,-52,0
1209,08:33.2,6,-52,0
1210,08:33.1,6,-52,0
1211,08:33.2,6,-52,0
1212,08:33.3,6,-53,3
1213,08:33.4,6,-52,0
1214,08:33.5,6,-54,1
1215,08:33.6,6,-58,0
1216,08:33.7,6,-57,0
1217,08:33.8,6,-56,0
1218,08:34.0,6,-57,0
1219,08:34.2,6,-58,0
1220,08:34.1,6,-55,1
1221,08:34.2,6,-52,1
1222,08:34.3,6,-51,0
1223,08:34.4,6,-52,0
1224,08:34.5,6,-53,2
1225,08:34.6,6,-55,0
1226,08:34.7,6,-53,0
1227,08:34.8,6,-54,1
1228,08:34.9,6,-53,1
1229,08:34.9,6,-55,0
1230,08:35.5,6,-55,0
1231,08:35.1,6,-55,0
1232,08:35.2,6,-53,2
1233,08:35.3,6,-54,2
1234,08:35.4,6,-56,1
1235,08:35.7,6,-57,0
1236,08:35.8,6,-57,0
1237,08:35.9,6,-57,0
1238,08:36.5,6,-55,1
1239,08:36.1,6,-53,3
1240,08:36.3,6,-54,2
1241,08:36.3,6,-55,0
1242,08:36.4,6,-56,1
1243,08:36.6,6,-56,7
1244,08:36.7,6,-53,0
1245,08:36.8,6,-53,1
1246,08:36.9,6,-54,1
1247,08:37.0,6,-52,0
1248,08:37.5,6,-51,0
1249,08:37.2,6,-54,3
1250,08:37.2,6,-57,1
1251,08:37.7,6,-55,5
1252,08:37.8,6,-52,1
1253,08:37.9,6,-51,0
1254,08:38.0,6,-52,0
1255,08:38.8,6,-52,0
1256,08:38.2,6,-55,0
1257,08:38.3,6,-57,0
1258,08:38.4,6,-58,0
1259,08:38.5,6,-57,0
1260,08:38.6,6,-57,0
1261,08:38.7,6,-56,0
1262,08:38.8,6,-55,0
1263,08:38.8,6,-53,5
1264,08:38.9,6,-54,3
1265,08:39.2,6,-57,1
1266,08:39.2,6,-57,0
1267,08:39.5,6,-56,2
1268,08:39.6,6,-51,0
1269,08:39.7,6,-51,0
1270,08:39.8,6,-54,1
1271,08:39.9,6,-55,0
1272,08:40.0,6,-55,0
1273,08:40.1,6,-55,0
1274,08:40.2,6,-55,0
1275,08:40.3,6,-55,0
1276,08:40.4,6,-53,0
1277,08:40.5,6,-52,0
1278,08:40.6,6,-55,1
1279,08:40.8,6,-57,1
1280,08:41.2,6,-55,0
1281,08:41.3,6,-55,0
1282,08:41.4,6,-57,0
1283,08:41.5,6,-58,0
1284,08:41.6,6,-56,2
1285,08:41.7,6,-56,0
1286,08:41.8,6,-55,0
1287,08:41.9,6,-57,0
1288,08:42.0,6,-56,1
1289,08:42.7,6,-54,1
1290,08:42.2,6,-53,2
1291,08:42.2,6,-53,4
1292,08:42.3,6,-56,2
1293,08:42.5,6,-56,0
1294,08:42.6,6,-56,0
1295,08:42.9,6,-55,4
1296,08:43.7,6,-51,2
1297,08:43.2,6,-52,4
1298,08:43.3,6,-53,0
1299,08:43.4,6,-55,0
1300,08:43.5,6,-56,0
1301,08:43.6,6,-56,1
1302,08:43.6,6,-55,0
1303,08:43.7,6,-52,0
1304,08:43.8,6,-52,1
1305,08:43.9,6,-54,7
1306,08:44.2,6,-57,0
1307,08:44.2,6,-56,1
1308,08:44.3,6,-55,0
1309,08:44.4,6,-55,0
1310,08:44.5,6,-58,0
1311,08:44.5,6,-53,2
1312,08:44.6,6,-51,0
1313,08:44.7,6,-54,3
1314,08:44.8,6,-57,3
1315,08:44.9,6,-58,1
1316,08:45.3,6,-57,0
1317,08:45.4,6,-56,0
1318,08:45.5,6,-55,0
1319,08:45.6,6,-52,0
1320,08:45.6,6,-52,1
1321,08:45.8,6,-56,2
1322,08:45.9,6,-58,0
1323,08:46.3,6,-57,0
1324,08:46.1,6,-57,0
1325,08:46.2,6,-55,0
1326,08:46.3,6,-56,0
1327,08:46.4,6,-55,1
1328,08:46.5,6,-51,0
1329,08:46.6,6,-54,1
1330,08:46.7,6,-55,0
1331,08:46.8,6,-56,0
1332,08:46.9,6,-56,0
1333,08:47.0,6,-57,0
1334,08:47.5,6,-57,0
1335,08:47.2,6,-56,1
1336,08:47.2,6,-55,0
1337,08:47.3,6,-55,0
1338,08:47.4,6,-55,0
1339,08:47.6,6,-55,0
1340,08:47.6,6,-55,0
1341,08:47.7,6,-56,0
1342,08:47.8,6,-56,0
1343,08:47.9,6,-56,0
1344,08:48.2,6,-56,1
1345,08:48.1,6,-56,0
1346,08:48.2,6,-57,0
1347,08:48.3,6,-57,0
1348,08:48.4,6,-58,0
1349,08:48.5,6,-58,0
1350,08:48.7,6,-58,0
1351,08:48.8,6,-58,1
1352,08:48.9,6,-58,0
1353,08:49.0,6,-57,0
1354,08:49.8,6,-57,0
1355,08:49.2,6,-55,1
1356,08:49.3,6,-56,1
1357,08:49.4,6,-57,0
1358,08:49.5,6,-56,0
1359,08:54.2,7,-57,0
1360,08:58.1,7,-57,0
1361,08:58.2,7,-57,0
1362,08:58.3,7,-57,0
1363,08:58.4,7,-57,0
1364,09:00.5,7,-58,0
1365,09:00.8,7,-58,0
1366,09:01.5,7,-58,0
1367,09:01.2,7,-57,0
1368,09:01.2,7,-57,0
1369,09:01.4,7,-57,0
1370,09:01.5,7,-57,0
1371,09:01.8,7,-57,0
1372,09:01.9,7,-57,0
1373,09:02.0,7,-57,0
1374,09:02.1,7,-57,0
1375,09:02.2,7,-57,0
1376,09:02.3,7,-58,0
1377,09:02.4,7,-57,0
1378,09:02.5,7,-58,0
1379,09:02.7,7,-58,0
1380,09:02.9,7,-58,0
1381,09:03.2,7,-58,0
1382,09:03.5,7,-57,0
1383,09:03.6,7,-57,0
1384,09:03.7,7,-55,0
1385,09:03.8,7,-55,0
1386,09:03.9,7,-55,0
1387,09:04.2,7,-55,0
1388,09:04.1,7,-55,0
1389,09:04.2,7,-55,0
1390,09:04.3,7,-55,0
1391,09:04.4,7,-55,0
1392,09:04.5,7,-56,1
1393,09:04.6,7,-56,0
1394,09:04.7,7,-57,0
1395,09:04.8,7,-58,0
1396,09:05.5,7,-57,0
1397,09:05.6,7,-56,0
1398,09:05.7,7,-55,0
1399,09:05.8,7,-55,0
1400,09:05.9,7,-55,0
1401,09:06.2,7,-55,0
1402,09:07.0,7,-55,0
1403,09:06.2,7,-55,0
1404,09:06.3,7,-55,0
1405,09:06.4,7,-55,1
1406,09:06.5,7,-57,0
1407,09:06.6,7,-57,0
1408,09:06.7,7,-56,1
1409,09:06.8,7,-56,0
1410,09:06.9,7,-57,1
1411,09:07.0,7,-56,0
1412,09:07.8,7,-56,0
1413,09:07.1,7,-57,0
1414,09:07.2,7,-56,0
1415,09:07.3,7,-56,0
1416,09:07.4,7,-57,0
1417,09:07.5,7,-57,0
1418,09:07.6,7,-57,0
1419,09:07.7,7,-55,0
1420,09:07.8,7,-55,0
1421,09:07.9,7,-55,0
1422,09:08.0,7,-55,0
1423,09:08.8,7,-55,0
1424,09:08.2,7,-55,0
1425,09:08.3,7,-55,0
1426,09:08.4,7,-55,0
1427,09:08.5,7,-58,0
1428,09:08.7,7,-57,0
1429,09:08.8,7,-58,0
1430,09:10.8,7,-56,1
1431,09:10.8,7,-55,0
1432,09:10.9,7,-55,0
1433,09:11.0,7,-55,0
1434,09:11.2,7,-55,0
1435,09:11.2,7,-52,0
1436,09:11.3,7,-52,0
1437,09:11.5,7,-55,0
1438,09:11.6,7,-55,0
1439,09:11.8,7,-55,0
1440,09:11.8,7,-55,0
1441,09:12.0,7,-54,1
1442,09:13.0,7,-52,0
1443,09:12.2,7,-52,0
1444,09:12.3,7,-52,0
1445,09:12.5,7,-56,2
1446,09:12.6,7,-56,3
1447,09:12.8,7,-56,0
1448,09:12.9,7,-55,1
1449,09:13.0,7,-55,0
1450,09:13.5,7,-55,0
1451,09:13.2,7,-55,1
1452,09:13.3,7,-55,0
1453,09:13.4,7,-55,0
1454,09:13.5,7,-54,1
1455,09:15.9,1,-55,0
1456,09:16.0,1,-51,1
1457,09:17.0,1,-51,0
1458,09:16.2,1,-52,0
1459,09:16.3,1,-53,0
1460,09:16.4,1,-55,0
1461,09:16.5,1,-56,0
1462,09:16.6,1,-55,0
1463,09:16.7,1,-56,1
1464,09:16.8,1,-55,0
1465,09:16.9,1,-56,0
1466,09:17.0,1,-54,4
1467,09:17.5,1,-51,0
1468,09:17.2,1,-51,0
1469,09:17.3,1,-51,0
1470,09:17.4,1,-52,1
1471,09:17.5,1,-54,1
1472,09:17.6,1,-54,1
1473,09:17.7,1,-54,1
1474,09:17.8,1,-52,0
1475,09:17.9,1,-52,0
1476,09:18.0,1,-56,1
1477,09:18.1,1,-56,0
1478,09:18.2,1,-56,1
1479,09:18.3,1,-55,0
1480,09:18.0,1,-52,0
1481,09:18.0,1,-51,0
1482,09:18.1,1,-52,0
1483,09:18.1,1,-55,0
1484,09:18.1,1,-55,0
1485,09:18.1,1,-55,0
1486,09:19.2,1,-54,1
1487,09:19.1,1,-54,1
1488,09:19.2,1,-54,1
1489,09:19.3,1,-53,1
1490,09:19.4,1,-52,0
1491,09:19.5,1,-51,0
1492,09:19.6,1,-53,2
1493,09:19.7,1,-53,0
1494,09:19.8,1,-55,0
1495,09:19.9,1,-55,0
1496,09:20.2,1,-56,1
1497,09:20.1,1,-57,0
1498,09:20.2,1,-56,1
1499,09:20.3,1,-54,1
1500,09:20.4,1,-55,0
1501,09:20.5,1,-55,0
1502,09:20.6,1,-55,0
1503,09:20.7,1,-55,0
1504,09:20.8,1,-52,0
1505,09:20.9,1,-52,0
1506,09:21.7,1,-52,0
1507,09:21.1,1,-52,0
1508,09:21.2,1,-52,0
1509,09:21.3,1,-55,0
1510,09:21.4,1,-53,2
1511,09:21.5,1,-52,0
1512,09:21.6,1,-54,1
1513,09:21.7,1,-55,0
1514,09:21.8,1,-55,0
1515,09:21.9,1,-54,1
1516,09:22.0,1,-52,0
1517,09:22.1,1,-52,0
1518,09:22.2,1,-52,0
1519,09:22.3,1,-51,1
1520,09:22.4,1,-51,0
1521,09:22.5,1,-51,0
1522,09:22.6,1,-51,0
1523,09:22.7,1,-51,0
1524,09:22.8,1,-51,0
1525,09:22.9,1,-52,0
1526,09:23.0,1,-53,0
1527,09:23.7,1,-53,0
1528,09:23.2,1,-52,0
1529,09:23.3,1,-54,1
1530,09:23.4,1,-53,1
1531,09:23.5,1,-52,0
1532,09:23.6,1,-51,0
1533,09:23.6,1,-51,0
1534,09:23.8,1,-52,0
1535,09:23.8,1,-51,0
1536,09:24.0,1,-51,0
1537,09:24.2,1,-52,0
1538,09:24.1,1,-54,1
1539,09:24.2,1,-53,2
1540,09:24.3,1,-52,1
1541,09:24.4,1,-51,0
1542,09:24.5,1,-53,0
1543,09:24.6,1,-54,1
1544,09:24.7,1,-52,0
1545,09:24.8,1,-51,0
1546,09:24.9,1,-52,0
1547,09:25.0,1,-55,0
1548,09:25.5,1,-54,2
1549,09:25.2,1,-53,0
1550,09:25.2,1,-52,0
1551,09:25.3,1,-51,0
1552,09:25.4,1,-52,0
1553,09:25.5,1,-53,2
1554,09:25.6,1,-55,0
1555,09:25.7,1,-53,0
1556,09:25.8,1,-52,0
1557,09:25.9,1,-53,1
1558,09:26.0,1,-53,1
1559,09:26.8,1,-53,0
1560,09:26.2,1,-55,0
1561,09:26.3,1,-53,4
1562,09:26.4,1,-50,0
1563,09:26.4,1,-51,0
1564,09:26.5,1,-52,0
1565,09:26.6,1,-51,0
1566,09:26.7,1,-52,0
1567,09:26.8,1,-52,0
1568,09:26.9,1,-52,0
1569,09:27.0,1,-52,0
1570,09:27.1,1,-53,0
1571,09:27.2,1,-54,1
1572,09:27.3,1,-52,1
1573,09:27.5,1,-52,0
1574,09:27.7,1,-52,0
1575,09:27.8,1,-52,0
1576,09:27.9,1,-53,3
1577,09:28.0,1,-54,1
1578,09:28.1,1,-53,1
1579,09:28.2,1,-53,1
1580,09:28.4,1,-53,1
1581,09:28.5,1,-54,1
1582,09:28.6,1,-52,0
1583,09:28.7,1,-54,1
1584,09:28.8,1,-55,0
1585,10:32.5,4,-52,0
1586,10:32.6,4,-52,0
1587,10:32.7,4,-51,0
1588,10:32.9,4,-51,0
1589,10:33.5,4,-50,0
1590,10:33.2,4,-51,0
1591,10:33.3,4,-51,0
1592,10:33.4,4,-50,2
1593,10:33.6,4,-50,0
1594,10:33.7,4,-51,0
1595,10:33.8,4,-52,0
1596,10:33.9,4,-52,0
1597,10:34.2,4,-53,2
1598,10:34.1,4,-55,0
1599,10:34.2,4,-55,0
1600,10:34.3,4,-56,0
1601,10:34.4,4,-55,0
1602,10:34.5,4,-55,0
1603,10:34.6,4,-55,0
1604,10:34.7,4,-55,0
1605,10:34.8,4,-54,3
1606,10:34.9,4,-52,0
1607,10:35.0,4,-51,0
1608,10:35.1,4,-52,0
1609,10:35.3,4,-52,0
1610,10:35.4,4,-52,0
1611,10:35.6,4,-49,0
1612,10:35.7,4,-50,0
1613,10:35.8,4,-50,1
1614,10:36.0,4,-51,0
1615,10:36.7,4,-51,0
1616,10:36.1,4,-52,0
1617,10:36.2,4,-53,0
1618,10:36.3,4,-53,0
1619,10:36.4,4,-53,0
1620,10:36.5,4,-53,0
1621,10:36.6,4,-53,0
1622,10:36.7,4,-53,0
1623,10:36.8,4,-54,2
1624,10:36.9,4,-56,0
1625,10:37.0,4,-55,0
1626,10:37.7,4,-54,1
1627,10:37.2,4,-52,0
1628,10:37.3,4,-52,0
1629,10:37.4,4,-51,1
1630,10:37.5,4,-50,0
1631,10:37.6,4,-49,0
1632,10:37.8,4,-49,0
1633,10:37.9,4,-51,0
1634,10:38.0,4,-51,0
1635,10:38.5,4,-51,0
1636,10:38.2,4,-51,0
1637,10:38.3,4,-52,0
1638,10:38.4,4,-53,0
1639,10:38.4,4,-57,0
1640,10:38.9,4,-55,0
1641,10:39.0,4,-53,1
1642,10:39.1,4,-55,0
1643,10:39.2,4,-54,1
1644,10:39.3,4,-52,0
1645,10:39.4,4,-52,0
1646,10:39.6,4,-51,0
1647,10:39.7,4,-51,0
1648,10:39.8,4,-50,0
1649,10:39.9,4,-50,0
1650,10:40.0,4,-49,0
1651,10:40.1,4,-49,0
1652,10:40.2,4,-49,0
1653,10:40.3,4,-50,0
1654,10:40.4,4,-51,0
1655,10:40.6,4,-51,0
1656,10:40.7,4,-52,0
1657,10:40.8,4,-53,3
1658,10:40.9,4,-55,0
1659,10:41.0,4,-55,0
1660,10:41.5,4,-53,2
1661,10:41.1,4,-52,0
1662,10:41.2,4,-52,0
1663,10:41.3,4,-52,0
1664,10:41.4,4,-52,0
1665,10:41.5,4,-52,0
1666,10:41.6,4,-51,0
1667,10:41.7,4,-51,0
1668,10:41.8,4,-51,0
1669,10:41.9,4,-50,0
1670,10:42.5,4,-50,0
1671,10:42.2,4,-49,0
1672,10:42.3,4,-49,0
1673,10:42.4,4,-50,1
1674,10:42.5,4,-51,0
1675,10:42.7,4,-52,0
1676,10:42.8,4,-53,0
1677,10:42.8,4,-54,1
1678,10:42.9,4,-55,0
1679,10:43.3,4,-55,4
1680,10:43.1,4,-55,0
1681,10:43.2,4,-55,0
1682,10:43.3,4,-54,1
1683,10:43.4,4,-55,0
1684,10:43.5,4,-54,1
1685,10:43.6,4,-54,1
1686,10:43.7,4,-54,1
1687,10:43.8,4,-52,0
1688,10:43.9,4,-51,0
1689,10:44.0,4,-51,0
1690,10:44.2,4,-51,0
1691,10:44.3,4,-51,0
1692,10:44.4,4,-51,0
1693,10:44.6,4,-52,0
1694,10:44.7,4,-51,0
1695,10:44.8,4,-51,0
1696,10:44.9,4,-52,0
1697,10:45.5,4,-52,0
1698,10:45.2,4,-52,0
1699,10:45.3,4,-52,0
1700,10:45.4,4,-52,0
1701,10:45.6,4,-52,0
1702,10:45.7,4,-52,0
1703,10:45.8,4,-54,1
1704,10:45.9,4,-53,1
1705,10:46.0,4,-52,1
1706,10:46.8,4,-51,0
1707,10:46.2,4,-50,0
1708,10:46.3,4,-50,0
1709,10:46.4,4,-50,0
1710,10:46.6,4,-50,0
1711,10:46.7,4,-50,0
1712,10:46.8,4,-51,0
1713,10:46.9,4,-51,0
1714,10:47.5,4,-52,0
1715,10:47.2,4,-52,0
1716,10:47.3,4,-53,0
1717,10:47.4,4,-54,1
1718,10:47.5,4,-55,0
1719,10:47.6,4,-55,0
1720,10:47.7,4,-55,0
1721,10:47.8,4,-55,4
1722,10:47.8,4,-55,0
1723,10:47.9,4,-55,0
1724,10:48.3,4,-52,0
1725,10:48.1,4,-51,0
1726,10:48.3,4,-50,0
1727,10:48.4,4,-50,0
1728,10:48.5,4,-51,0
1729,10:48.6,4,-51,0
1730,10:48.7,4,-51,0
1731,10:48.8,4,-52,0
1732,10:48.9,4,-52,0
1733,10:49.7,4,-49,0
1734,10:49.1,4,-50,1
1735,10:49.3,4,-51,0
1736,10:49.3,4,-52,0
1737,10:49.4,4,-53,0
1738,10:49.5,4,-53,1
1739,10:49.6,4,-54,1
1740,10:49.7,4,-55,4
1741,10:49.8,4,-56,1
1742,10:49.9,4,-54,1
1743,10:50.0,4,-51,1
1744,10:50.7,4,-50,0
1745,10:50.2,4,-49,0
1746,10:50.3,4,-49,0
1747,10:50.4,4,-49,0
1748,10:50.5,4,-49,1
1749,10:50.6,4,-51,0
1750,10:50.7,4,-51,0
1751,10:50.7,4,-53,5
1752,10:50.8,4,-55,0
1753,10:50.9,4,-55,0
1754,10:51.3,4,-55,0
1755,10:51.1,4,-55,0
1756,10:51.2,4,-55,0
1757,10:51.3,4,-55,0
1758,10:51.5,4,-57,0
1759,10:52.3,4,-57,0
1760,10:52.6,4,-57,0
1761,10:53.0,4,-57,0
1762,10:53.7,4,-56,1
1763,11:01.5,5,-58,0
1764,11:01.9,5,-53,4
1765,11:02.1,5,-56,2
1766,11:02.5,5,-58,0
1767,11:02.7,5,-56,0
1768,11:02.9,5,-55,1
1769,11:03.8,5,-53,2
1770,11:03.2,5,-57,0
1771,11:03.4,5,-55,0
1772,11:03.5,5,-55,0
1773,11:03.6,5,-55,0
1774,11:03.8,5,-52,0
1775,11:04.7,5,-54,1
1776,11:04.1,5,-55,0
1777,11:04.3,5,-57,0
1778,11:04.7,5,-56,2
1779,11:05.6,5,-56,13
1780,11:05.8,5,-55,1
1781,11:06.0,5,-55,0
1782,11:06.5,5,-55,0
1783,11:06.2,5,-55,0
1784,11:06.3,5,-55,1
1785,11:06.4,5,-56,0
1786,11:06.5,5,-57,0
1787,11:06.6,5,-56,3
1788,11:06.7,5,-56,1
1789,11:07.5,5,-55,8
1790,11:07.6,5,-58,0
1791,11:07.9,5,-56,0
1792,11:08.2,5,-57,4
1793,11:08.6,5,-58,0
1794,11:08.7,5,-53,0
1795,11:08.8,5,-53,1
1796,11:09.7,5,-53,1
1797,11:09.2,5,-55,0
1798,11:09.4,5,-57,1
1799,11:09.5,5,-56,1
1800,11:09.8,5,-58,1
1801,11:10.8,5,-54,7
1802,11:11.1,5,-58,0
1803,11:11.2,5,-56,2
1804,11:11.3,5,-55,0
1805,11:11.4,5,-55,0
1806,11:11.5,5,-55,0
1807,11:11.6,5,-55,4
1808,11:11.7,5,-56,1
