time,id,RSSI,phase,,,
08:40.7,e2001d8712461320db93,-55,"174
",,,
08:40.1,e2001d8712461320db93,-55,"168
",,,
08:40.1,e2001d8712461320db93,-55,"168
",,,
08:40.1,e2001d8712461320db93,-55,"168
",,,
08:40.1,e2001d8712461320db93,-55,"168
",,,
08:40.2,e2001d8712461320db93,-55,"168
",,,
08:40.2,e2001d8712461320db93,-55,"168
",,,
08:40.2,e2001d8712461320db93,-55,"174
",,,
08:40.2,e2001d8712461320db93,-55,"174
",,,
08:40.2,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"171
",,,
08:40.3,e2001d8712461320db93,-55,"171
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.3,e2001d8712461320db93,-55,"174
",,,
08:40.4,e2001d8712461320db93,-53,"171
",,,
08:40.4,e2001d8712461320db93,-53,"171
",,,
08:40.4,e2001d8712461320db93,-53,"171
",,,
08:40.4,e2001d8712461320db93,-53,"174
",,,
08:40.5,e2001d8712461320db93,-52,"174
",,,
08:40.5,e2001d8712461320db93,-52,"174
",,,
08:40.5,e2001d8712461320db93,-52,"174
",,,
08:40.5,e2001d8712461320db93,-52,"174
",,,
08:40.5,e2001d8712461320db93,-53,"171
",,,
08:40.5,e2001d8712461320db93,-53,"171
",,,
08:40.6,e2001d8712461320db93,-55,"0
",,,
08:40.6,e2001d8712461320db93,-55,"0
",,,
08:40.6,e2001d8712461320db93,-55,"171
",,,
08:40.6,e2001d8712461320db93,-55,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.6,e2001d8712461320db93,-57,"171
",,,
08:40.8,e2001d8712461320db93,-58,"174
",,,
08:40.8,e2001d8712461320db93,-58,"174
",,,
08:40.9,e2001d8712461320db93,-58,"171
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d871271320b9f,-61,"174
",,,
08:41.2,e2001d8712461320db93,-56,"174
",,,
08:41.2,e2001d8712461320db93,-56,"174
",,,
08:41.2,e2001d8712461320db93,-56,"174
",,,
08:41.2,e2001d8712461320db93,-55,"171
",,,
08:41.3,e2001d8712461320db93,-55,"171
",,,
08:41.3,e2001d8712461320db93,-55,"171
",,,
08:41.3,e2001d8712461320db93,-55,"174
",,,
08:41.3,e2001d8712461320db93,-55,"168
",,,
08:41.3,e2001d8712461320db93,-55,"168
",,,
08:41.4,e2001d8712461320db93,-55,"171
",,,
08:41.4,e2001d8712461320db93,-55,"174
",,,
08:41.4,e2001d8712461320db93,-57,"174
",,,
08:41.4,e2001d8712461320db93,-57,"174
",,,
08:41.5,e2001d8712461320db93,-58,"171
",,,
08:41.5,e2001d8712461320db93,-58,"171
",,,
08:41.5,e2001d8712461320db93,-58,"174
",,,
08:41.5,e2001d8712461320db93,-58,"168
",,,
08:41.5,e2001d8712461320db93,-58,"168
",,,
08:41.6,e2001d8712461320db93,-58,"168
",,,
08:41.6,e2001d8712461320db93,-58,"171
",,,
08:41.6,e2001d8712461320db93,-58,"171
",,,
08:41.6,e2001d8712461320db93,-58,"174
",,,
08:41.6,e2001d8712461320db93,-55,"177
",,,
08:41.7,e2001d8712461320db93,-56,"168
",,,
08:41.7,e2001d8712461320db93,-56,"168
",,,
08:41.7,e2001d8712461320db93,-56,"171
",,,
08:41.7,e2001d8712461320db93,-56,"171
",,,
08:41.7,e2001d8712461320db93,-56,"171
",,,
08:41.7,e2001d8712461320db93,-56,"171
",,,
08:41.7,e2001d8712461320db93,-56,"174
",,,
08:41.7,e2001d8712461320db93,-56,"174
",,,
08:41.8,e2001d8712461320db93,-56,"171
",,,
08:41.8,e2001d8712461320db93,-56,"171
",,,
08:41.8,e2001d8712461320db93,-55,"171
",,,
08:41.8,e2001d8712461320db93,-55,"171
",,,
08:41.9,e2001d8712461320db93,-55,"174
",,,
08:41.9,e2001d8712461320db93,-57,"174
",,,
08:41.9,e2001d8712461320db93,-57,"171
",,,
08:41.9,e2001d8712461320db93,-57,"171
",,,
08:41.9,e2001d8712461320db93,-57,"171
",,,
08:42.0,e2001d8712461320db93,-57,"171
",,,
08:42.0,e2001d8712461320db93,-56,"171
",,,
08:42.0,e2001d8712461320db93,-56,"171
",,,
08:42.3,e2001d8712461320db93,-55,"174
",,,
08:42.7,e2001d8712461320db93,-55,"174
",,,
08:42.7,e2001d8712461320db93,-55,"174
",,,
08:42.1,e2001d8712461320db93,-55,"174
",,,
08:42.1,e2001d8712461320db93,-55,"174
",,,
08:42.1,e2001d8712461320db93,-53,"168
",,,
08:42.1,e2001d8712461320db93,-53,"168
",,,
08:42.2,e2001d8712461320db93,-55,"174
",,,
08:42.2,e2001d8712461320db93,-55,"174
",,,
08:42.2,e2001d8712461320db93,-53,"168
",,,
08:42.2,e2001d8712461320db93,-53,"168
",,,
08:42.2,e2001d8712461320db93,-52,"174
",,,
08:42.3,e2001d8712461320db93,-51,"174
",,,
08:42.3,e2001d8712461320db93,-53,"171
",,,
08:42.3,e2001d8712461320db93,-53,"171
",,,
08:42.3,e2001d8712461320db93,-55,"174
",,,
08:42.3,e2001d8712461320db93,-55,"174
",,,
08:42.3,e2001d8712461320db93,-55,"174
",,,
08:42.3,e2001d8712461320db93,-55,"174
",,,
08:42.4,e2001d8712461320db93,-57,"174
",,,
08:42.4,e2001d8712461320db93,-57,"174
",,,
08:42.4,e2001d8712461320db93,-57,"174
",,,
08:42.4,e2001d8712461320db93,-58,"171
",,,
08:42.5,e2001d8712461320db93,-57,"174
",,,
08:42.5,e2001d8712461320db93,-57,"0
",,,
08:42.5,e2001d8712461320db93,-57,"0
",,,
08:42.5,e2001d8712461320db93,-56,"171
",,,
08:42.5,e2001d8712461320db93,-56,"171
",,,
08:42.6,e2001d8712461320db93,-56,"177
",,,
08:42.6,e2001d8712461320db93,-56,"177
",,,
08:42.6,e2001d8712461320db93,-56,"174
",,,
08:42.6,e2001d8712461320db93,-56,"174
",,,
08:42.6,e2001d8712461320db93,-56,"174
",,,
08:42.6,e2001d8712461320db93,-56,"174
",,,
08:42.7,e2001d871271320b9f,-59,"171
",,,
08:42.7,e2001d871271320b9f,-59,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.7,e2001d871271320b9f,-58,"171
",,,
08:42.9,e2001d8712461320db93,-57,"174
",,,
08:42.9,e2001d8712461320db93,-57,"174
",,,
08:42.9,e2001d8712461320db93,-57,"174
",,,
08:42.9,e2001d8712461320db93,-57,"171
",,,
08:42.9,e2001d871271320b9f,-58,"174
",,,
08:43.0,e2001d8712461320db93,-55,"171
",,,
08:43.0,e2001d871271320b9f,-57,"174
",,,
08:43.0,e2001d8712461320db93,-53,"174
",,,
08:43.0,e2001d871271320b9f,-57,"174
",,,
08:43.0,e2001d871271320b9f,-57,"174
",,,
08:43.5,e2001d871271320b9f,-57,"171
",,,
08:43.7,e2001d8712461320db93,-53,"171
",,,
08:43.8,e2001d8712461320db93,-51,"174
",,,
08:43.1,e2001d871271320b9f,-57,"174
",,,
08:43.1,e2001d8712461320db93,-50,"168
",,,
08:43.2,e2001d871271320b9f,-57,"174
",,,
08:43.2,e2001d8712461320db93,-51,"171
",,,
08:43.2,e2001d871271320b9f,-57,"171
",,,
08:43.2,e2001d8712461320db93,-52,"174
",,,
08:43.2,e2001d8712461320db93,-52,"174
",,,
08:43.2,e2001d8712461320db93,-55,"174
",,,
08:43.2,e2001d8712461320db93,-55,"174
",,,
08:43.3,e2001d8712461320db93,-53,"168
",,,
08:43.3,e2001d8712461320db93,-53,"168
",,,
08:43.3,e2001d8712461320db93,-53,"174
",,,
08:43.3,e2001d8712461320db93,-53,"174
",,,
08:43.3,e2001d8712461320db93,-53,"174
",,,
08:43.3,e2001d8712461320db93,-53,"174
",,,
08:43.4,e2001d8712461320db93,-55,"174
",,,
08:43.4,e2001d8712461320db93,-55,"174
",,,
08:43.4,e2001d8712461320db93,-55,"171
",,,
08:43.4,e2001d8712461320db93,-55,"171
",,,
08:43.4,e2001d8712461320db93,-56,"168
",,,
08:43.5,e2001d8712461320db93,-56,"174
",,,
08:43.5,e2001d8712461320db93,-56,"174
",,,
08:43.5,e2001d8712461320db93,-56,"174
",,,
08:43.5,e2001d8712461320db93,-57,"168
",,,
08:43.6,e2001d8712461320db93,-57,"174
",,,
08:43.6,e2001d8712461320db93,-57,"171
",,,
08:43.6,e2001d8712461320db93,-55,"171
",,,
08:43.6,e2001d8712461320db93,-55,"174
",,,
08:43.6,e2001d8712461320db93,-55,"174
",,,
08:43.7,e2001d8712461320db93,-55,"174
",,,
08:43.7,e2001d8712461320db93,-55,"174
",,,
08:43.7,e2001d8712461320db93,-55,"171
",,,
08:43.7,e2001d8712461320db93,-55,"171
",,,
08:43.7,e2001d8712461320db93,-53,"174
",,,
08:43.7,e2001d8712461320db93,-53,"174
",,,
08:43.8,e2001d8712461320db93,-52,"174
",,,
08:43.8,e2001d8712461320db93,-52,"174
",,,
08:43.8,e2001d8712461320db93,-52,"171
",,,
08:43.8,e2001d8712461320db93,-52,"171
",,,
08:43.8,e2001d8712461320db93,-53,"171
",,,
08:43.9,e2001d8712461320db93,-52,"174
",,,
08:43.9,e2001d8712461320db93,-51,"171
",,,
08:43.9,e2001d8712461320db93,-51,"171
",,,
08:43.9,e2001d8712461320db93,-51,"168
",,,
08:43.9,e2001d8712461320db93,-51,"168
",,,
08:43.9,e2001d8712461320db93,-55,"174
",,,
08:43.9,e2001d8712461320db93,-55,"174
",,,
08:44.0,e2001d8712401320d4a0,-58,"174
",,,
08:44.0,e2001d8712461320db93,-56,"174
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.1,e2001d8712461320db93,-58,"171
",,,
08:44.1,e2001d8712461320db93,-58,"174
",,,
08:44.1,e2001d8712461320db93,-58,"174
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-57,"171
",,,
08:44.2,e2001d8712461320db93,-56,"171
",,,
08:44.2,e2001d8712461320db93,-55,"171
",,,
08:44.2,e2001d8712461320db93,-55,"171
",,,
08:44.3,e2001d8712461320db93,-55,"168
",,,
08:44.3,e2001d8712461320db93,-55,"168
",,,
08:44.3,e2001d8712461320db93,-55,"174
",,,
08:44.3,e2001d8712461320db93,-55,"174
",,,
08:44.3,e2001d8712461320db93,-55,"171
",,,
08:44.3,e2001d8712461320db93,-55,"171
",,,
08:44.4,e2001d8712461320db93,-56,"171
",,,
08:44.4,e2001d8712461320db93,-56,"171
",,,
08:44.4,e2001d8712461320db93,-55,"171
",,,
08:44.4,e2001d8712461320db93,-55,"171
",,,
08:44.4,e2001d8712461320db93,-56,"174
",,,
08:44.4,e2001d8712461320db93,-56,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.5,e2001d8712461320db93,-58,"174
",,,
08:44.6,e2001d8712461320db93,-55,"174
",,,
08:44.6,e2001d8712461320db93,-55,"174
",,,
08:44.6,e2001d8712461320db93,-55,"174
",,,
08:44.6,e2001d8712461320db93,-53,"171
",,,
08:44.6,e2001d8712461320db93,-52,"171
",,,
08:44.6,e2001d8712461320db93,-51,"174
",,,
08:44.6,e2001d8712461320db93,-51,"174
",,,
08:44.7,e2001d8712461320db93,-52,"171
",,,
08:44.7,e2001d8712461320db93,-52,"171
",,,
08:44.7,e2001d8712461320db93,-52,"174
",,,
08:44.7,e2001d8712461320db93,-52,"174
",,,
08:44.7,e2001d8712461320db93,-52,"171
",,,
08:44.7,e2001d8712461320db93,-52,"171
",,,
08:44.8,e2001d8712461320db93,-55,"171
",,,
08:44.8,e2001d8712461320db93,-55,"171
",,,
08:44.8,e2001d8712461320db93,-55,"168
",,,
08:44.8,e2001d8712461320db93,-55,"168
",,,
08:44.8,e2001d8712461320db93,-55,"168
",,,
08:44.9,e2001d8712461320db93,-58,"171
",,,
08:44.9,e2001d8712461320db93,-58,"171
",,,
08:44.9,e2001d8712461320db93,-59,"177
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:44.9,e2001d8712461320db93,-59,"171
",,,
08:45.2,e2001d8712461320db93,-57,"171
",,,
08:45.2,e2001d8712461320db93,-57,"171
",,,
08:45.3,e2001d8712461320db93,-57,"171
",,,
08:45.3,e2001d8712461320db93,-57,"171
",,,
08:45.3,e2001d8712461320db93,-57,"174
",,,
08:45.3,e2001d8712461320db93,-57,"174
",,,
08:45.3,e2001d8712461320db93,-58,"174
",,,
08:45.3,e2001d8712461320db93,-58,"174
",,,
08:45.4,e2001d8712461320db93,-57,"171
",,,
08:45.4,e2001d8712461320db93,-57,"171
",,,
08:45.4,e2001d8712461320db93,-57,"171
",,,
08:45.4,e2001d8712461320db93,-57,"171
",,,
08:45.4,e2001d8712461320db93,-56,"171
",,,
08:45.4,e2001d8712461320db93,-56,"171
",,,
08:45.5,e2001d8712461320db93,-55,"171
",,,
08:45.5,e2001d8712461320db93,-55,"171
",,,
08:45.5,e2001d8712461320db93,-55,"174
",,,
08:45.5,e2001d8712461320db93,-55,"174
",,,
08:45.5,e2001d8712461320db93,-55,"174
",,,
08:45.5,e2001d8712461320db93,-55,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-52,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.6,e2001d8712461320db93,-53,"174
",,,
08:45.7,e2001d8712461320db93,-51,"174
",,,
08:45.7,e2001d8712461320db93,-51,"174
",,,
08:45.7,e2001d8712461320db93,-52,"171
",,,
08:45.8,e2001d8712461320db93,-55,"174
",,,
08:45.8,e2001d8712461320db93,-55,"174
",,,
08:45.8,e2001d8712461320db93,-57,"171
",,,
08:45.8,e2001d8712461320db93,-57,"171
",,,
08:45.8,e2001d8712461320db93,-58,"174
",,,
08:45.9,e2001d8712461320db93,-58,"168
",,,
08:45.9,e2001d8712461320db93,-58,"168
",,,
08:46.0,e2001d8712461320db93,-58,"171
",,,
08:46.0,e2001d8712461320db93,-58,"171
",,,
08:46.0,e2001d8712461320db93,-58,"174
",,,
08:46.0,e2001d8712461320db93,-58,"174
",,,
08:46.3,e2001d8712461320db93,-57,"171
",,,
08:46.3,e2001d8712461320db93,-57,"171
",,,
08:46.7,e2001d8712461320db93,-57,"177
",,,
08:46.7,e2001d8712461320db93,-57,"177
",,,
08:46.1,e2001d8712461320db93,-57,"168
",,,
08:46.1,e2001d8712461320db93,-57,"168
",,,
08:46.1,e2001d8712461320db93,-57,"171
",,,
08:46.1,e2001d8712461320db93,-57,"171
",,,
08:46.2,e2001d8712461320db93,-57,"174
",,,
08:46.2,e2001d8712461320db93,-57,"174
",,,
08:46.2,e2001d8712461320db93,-57,"174
",,,
08:46.2,e2001d8712461320db93,-57,"171
",,,
08:46.2,e2001d8712461320db93,-55,"171
",,,
08:46.3,e2001d8712461320db93,-55,"171
",,,
08:46.3,e2001d8712461320db93,-55,"171
",,,
08:46.3,e2001d8712461320db93,-55,"171
",,,
08:46.3,e2001d8712461320db93,-56,"171
",,,
08:46.3,e2001d8712461320db93,-56,"171
",,,
08:46.3,e2001d8712461320db93,-57,"171
",,,
08:46.3,e2001d8712461320db93,-57,"171
",,,
08:46.4,e2001d8712461320db93,-57,"171
",,,
08:46.4,e2001d8712461320db93,-57,"171
",,,
08:46.4,e2001d8712461320db93,-57,"171
",,,
08:46.4,e2001d8712461320db93,-57,"171
",,,
08:46.4,e2001d8712461320db93,-55,"174
",,,
08:46.4,e2001d8712461320db93,-55,"174
",,,
08:46.5,e2001d8712461320db93,-55,"174
",,,
08:46.5,e2001d8712461320db93,-55,"174
",,,
08:46.5,e2001d8712461320db93,-52,"168
",,,
08:46.5,e2001d8712461320db93,-52,"168
",,,
08:46.5,e2001d8712461320db93,-51,"174
",,,
08:46.5,e2001d8712461320db93,-51,"174
",,,
08:46.5,e2001d8712461320db93,-51,"174
",,,
08:46.6,e2001d8712461320db93,-51,"174
",,,
08:46.6,e2001d8712461320db93,-53,"171
",,,
08:46.6,e2001d8712461320db93,-55,"168
",,,
08:46.6,e2001d8712461320db93,-55,"168
",,,
08:46.7,e2001d8712461320db93,-55,"168
",,,
08:46.7,e2001d8712461320db93,-55,"168
",,,
08:46.7,e2001d8712461320db93,-55,"171
",,,
08:46.7,e2001d8712461320db93,-55,"171
",,,
08:46.7,e2001d8712461320db93,-55,"174
",,,
08:46.7,e2001d8712461320db93,-55,"174
",,,
08:46.7,e2001d8712461320db93,-55,"171
",,,
08:46.7,e2001d8712461320db93,-55,"171
",,,
08:46.8,e2001d8712461320db93,-56,"171
",,,
08:46.8,e2001d8712461320db93,-56,"171
",,,
08:46.8,e2001d8712461320db93,-56,"171
",,,
08:46.9,e2001d8712461320db93,-56,"171
",,,
08:46.9,e2001d8712461320db93,-56,"171
",,,
08:46.9,e2001d8712461320db93,-56,"171
",,,
08:46.9,e2001d8712461320db93,-57,"174
",,,
08:46.9,e2001d8712461320db93,-57,"174
",,,
08:46.9,e2001d8712461320db93,-56,"174
",,,
08:47.0,e2001d8712461320db93,-57,"174
",,,
08:47.0,e2001d8712461320db93,-57,"171
",,,
08:47.0,e2001d8712461320db93,-57,"171
",,,
08:47.3,e2001d8712461320db93,-57,"171
",,,
08:47.5,e2001d8712461320db93,-57,"174
",,,
08:47.5,e2001d8712461320db93,-57,"174
",,,
08:47.8,e2001d8712461320db93,-57,"171
",,,
08:47.8,e2001d8712461320db93,-57,"171
",,,
08:47.1,e2001d8712461320db93,-57,"177
",,,
08:47.1,e2001d8712461320db93,-57,"177
",,,
08:47.1,e2001d8712461320db93,-57,"174
",,,
08:47.1,e2001d8712461320db93,-57,"174
",,,
08:47.1,e2001d8712461320db93,-57,"174
",,,
08:47.2,e2001d8712461320db93,-57,"171
",,,
08:47.2,e2001d8712461320db93,-55,"174
",,,
08:47.2,e2001d8712461320db93,-55,"174
",,,
08:47.2,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.3,e2001d8712461320db93,-55,"174
",,,
08:47.4,e2001d8712461320db93,-55,"174
",,,
08:47.4,e2001d8712461320db93,-55,"174
",,,
08:47.4,e2001d8712461320db93,-55,"174
",,,
08:47.4,e2001d8712461320db93,-55,"174
",,,
08:47.4,e2001d8712461320db93,-55,"171
",,,
08:47.4,e2001d8712461320db93,-55,"171
",,,
08:47.5,e2001d8712461320db93,-55,"171
",,,
08:47.5,e2001d8712461320db93,-55,"171
",,,
08:47.5,e2001d8712461320db93,-55,"168
",,,
08:47.5,e2001d8712461320db93,-55,"168
",,,
08:47.5,e2001d8712461320db93,-55,"174
",,,
08:47.5,e2001d8712461320db93,-55,"174
",,,
08:47.6,e2001d8712461320db93,-55,"171
",,,
08:47.6,e2001d8712461320db93,-55,"168
",,,
08:47.6,e2001d8712461320db93,-56,"174
",,,
08:47.6,e2001d8712461320db93,-56,"174
",,,
08:47.6,e2001d8712461320db93,-56,"174
",,,
08:47.7,e2001d8712461320db93,-55,"174
",,,
08:47.7,e2001d8712461320db93,-55,"174
",,,
08:47.7,e2001d8712461320db93,-56,"168
",,,
08:47.7,e2001d8712461320db93,-56,"168
",,,
08:47.7,e2001d8712461320db93,-56,"168
",,,
08:47.7,e2001d8712461320db93,-56,"168
",,,
08:47.8,e2001d8712461320db93,-56,"171
",,,
08:47.8,e2001d8712461320db93,-56,"171
",,,
08:47.8,e2001d8712461320db93,-57,"171
",,,
08:47.8,e2001d8712461320db93,-56,"168
",,,
08:47.8,e2001d8712461320db93,-56,"171
",,,
08:47.8,e2001d8712461320db93,-56,"171
",,,
08:47.9,e2001d8712461320db93,-57,"171
",,,
08:47.9,e2001d8712461320db93,-57,"171
",,,
08:47.9,e2001d8712461320db93,-56,"171
",,,
08:47.9,e2001d8712461320db93,-56,"171
",,,
08:47.9,e2001d8712461320db93,-56,"168
",,,
08:47.9,e2001d8712461320db93,-56,"168
",,,
08:48.0,e2001d8712461320db93,-57,"171
",,,
08:48.0,e2001d8712461320db93,-57,"171
",,,
08:48.2,e2001d8712461320db93,-57,"174
",,,
08:48.2,e2001d8712461320db93,-57,"174
",,,
08:48.5,e2001d8712461320db93,-55,"174
",,,
08:48.5,e2001d8712461320db93,-55,"174
",,,
08:48.8,e2001d8712461320db93,-56,"171
",,,
08:48.8,e2001d8712461320db93,-56,"171
",,,
08:48.1,e2001d8712461320db93,-56,"174
",,,
08:48.1,e2001d8712461320db93,-56,"174
",,,
08:48.1,e2001d8712461320db93,-57,"171
",,,
08:48.1,e2001d8712461320db93,-57,"171
",,,
08:48.1,e2001d8712461320db93,-57,"171
",,,
08:48.2,e2001d8712461320db93,-57,"168
",,,
08:48.2,e2001d8712461320db93,-58,"174
",,,
08:48.2,e2001d8712461320db93,-58,"168
",,,
08:48.3,e2001d8712461320db93,-57,"168
",,,
08:48.3,e2001d8712461320db93,-57,"174
",,,
08:48.3,e2001d8712461320db93,-57,"174
",,,
08:48.4,e2001d8712461320db93,-58,"174
",,,
08:48.4,e2001d8712461320db93,-58,"171
",,,
08:48.4,e2001d8712461320db93,-58,"174
",,,
08:48.5,e2001d8712461320db93,-58,"174
",,,
08:48.5,e2001d8712461320db93,-58,"174
",,,
08:48.5,e2001d8712461320db93,-58,"174
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.5,e2001d8712461320db93,-58,"171
",,,
08:48.7,e2001d8712461320db93,-58,"174
",,,
08:48.7,e2001d8712461320db93,-58,"174
",,,
08:48.7,e2001d8712461320db93,-59,"171
",,,
08:48.7,e2001d8712461320db93,-59,"171
",,,
08:48.8,e2001d8712461320db93,-58,"174
",,,
08:48.8,e2001d8712461320db93,-58,"174
",,,
08:48.8,e2001d8712461320db93,-58,"174
",,,
08:48.8,e2001d8712461320db93,-59,"174
",,,
08:48.8,e2001d8712461320db93,-58,"171
",,,
08:48.9,e2001d8712461320db93,-57,"174
",,,
08:48.9,e2001d8712461320db93,-58,"168
",,,
08:48.9,e2001d8712461320db93,-58,"168
",,,
08:48.9,e2001d8712461320db93,-58,"174
",,,
08:48.9,e2001d8712461320db93,-58,"174
",,,
08:48.9,e2001d8712461320db93,-58,"174
",,,
08:48.9,e2001d8712461320db93,-58,"174
",,,
08:49.0,e2001d8712461320db93,-57,"171
",,,
08:49.0,e2001d8712461320db93,-57,"171
",,,
08:49.2,e2001d8712461320db93,-58,"171
",,,
08:49.2,e2001d8712461320db93,-58,"171
",,,
08:49.5,e2001d8712461320db93,-57,"171
",,,
08:49.5,e2001d8712461320db93,-57,"171
",,,
08:49.8,e2001d8712461320db93,-57,"168
",,,
08:49.8,e2001d8712461320db93,-57,"168
",,,
08:49.1,e2001d8712461320db93,-57,"174
",,,
08:49.1,e2001d8712461320db93,-57,"174
",,,
08:49.2,e2001d8712461320db93,-57,"174
",,,
08:49.2,e2001d8712461320db93,-57,"174
",,,
08:49.2,e2001d8712461320db93,-57,"174
",,,
08:49.2,e2001d8712461320db93,-55,"171
",,,
08:49.2,e2001d8712461320db93,-55,"171
",,,
08:49.2,e2001d8712461320db93,-55,"171
",,,
08:49.3,e2001d8712461320db93,-55,"174
",,,
08:49.3,e2001d8712461320db93,-57,"174
",,,
08:49.3,e2001d8712461320db93,-57,"174
",,,
08:49.3,e2001d8712461320db93,-57,"174
",,,
08:49.4,e2001d8712461320db93,-57,"171
",,,
08:49.4,e2001d8712461320db93,-57,"171
",,,
08:49.4,e2001d8712461320db93,-57,"174
",,,
08:49.4,e2001d8712461320db93,-57,"174
",,,
08:49.5,e2001d8712461320db93,-56,"171
",,,
08:49.5,e2001d8712461320db93,-56,"171
",,,
08:49.5,e2001d8712461320db93,-57,"174
",,,
08:49.5,e2001d8712461320db93,-57,"174
",,,
08:49.5,e2001d8712461320db93,-57,"174
",,,
08:49.5,e2001d8712461320db93,-57,"174
",,,
08:49.6,e2001d8712461320db93,-57,"171
",,,
08:49.6,e2001d8712461320db93,-57,"171
",,,
08:49.6,e2001d8712461320db93,-57,"174
",,,
08:49.6,e2001d8712461320db93,-57,"174
",,,
08:49.6,e2001d8712461320db93,-57,"174
",,,
08:49.6,e2001d8712461320db93,-57,"174
",,,
