, ,run,activity,time,id,RSSI,phase
6008,,7,4,14 0 40 27627,2,-52,171
6009,,7,4,14 0 40 27644,4,-52,174
6010,,7,4,14 0 40 27660,4,-52,177
6011,,7,4,14 0 40 27677,3,-52,171
6012,,7,4,14 0 40 27693,2,-52,174
6013,,7,4,14 0 40 27727,2,-55,171
6014,,7,4,14 0 40 27744,4,-52,168
6015,,7,4,14 0 40 27759,3,-51,174
6016,,7,4,14 0 40 27793,4,-53,174
6017,,7,4,14 0 40 27810,3,-52,171
6018,,7,4,14 0 40 27843,2,-56,174
6019,,7,4,14 0 40 27876,3,-52,174
6020,,7,4,14 0 40 27893,4,-51,174
6021,,7,4,14 0 40 27910,4,-53,171
6022,,7,4,14 0 40 27927,3,-52,171
6023,,7,4,14 0 40 27976,4,-53,171
6024,,7,4,14 0 40 27994,3,-51,174
6025,,7,4,14 0 40 28010,3,-53,171
6026,,7,4,14 0 40 28026,4,-53,171
6027,,7,4,14 0 40 28043,4,-53,171
6028,,7,4,14 0 40 28077,3,-53,171
6029,,7,4,14 0 40 28092,4,-52,174
6030,,7,4,14 0 40 28110,3,-55,168
6031,,7,4,14 0 40 28144,4,-55,174
6032,,7,4,14 0 40 28160,3,-53,174
6033,,7,4,14 0 40 28193,3,-53,174
6034,,7,4,14 0 40 28210,4,-52,174
6035,,7,4,14 0 40 28243,3,-52,171
6036,,7,4,14 0 40 28260,4,-53,174
6037,,7,4,14 0 40 28294,3,-53,171
6038,,7,4,14 0 40 28326,4,-52,171
6039,,7,4,14 0 41 28343,4,-52,174
6040,,7,4,14 0 41 28376,3,-53,174
6041,,7,4,14 0 41 28410,3,-53,171
6042,,7,4,14 0 41 28426,4,-52,168
6043,,7,4,14 0 41 28460,4,-52,171
6044,,7,4,14 0 41 28477,4,-55,174
6045,,7,4,14 0 41 28509,4,-55,171
6046,,7,4,14 0 41 28544,4,-55,171
6047,,7,4,14 0 41 28576,4,-55,174
6048,,7,4,14 0 41 28610,4,-55,171
6049,,7,4,14 0 41 28642,4,-55,174
6050,,7,4,14 0 41 28676,4,-55,168
6051,,7,4,14 0 41 28709,4,-55,177
6052,,7,4,14 0 41 28743,4,-52,174
6053,,7,4,14 0 41 28760,4,-52,174
6054,,7,4,14 0 41 28810,4,-52,171
6055,,7,4,14 0 41 28844,4,-52,168
6056,,7,4,14 0 41 28876,4,-52,174
6057,,7,4,14 0 41 28910,4,-52,174
6058,,7,4,14 0 41 28942,4,-52,171
6059,,7,4,14 0 41 28976,4,-52,174
6060,,7,4,14 0 41 29009,4,-52,174
6061,,7,4,14 0 41 29044,4,-52,171
6062,,7,4,14 0 41 29077,4,-52,174
6063,,7,4,14 0 41 29110,4,-52,171
6064,,7,4,14 0 41 29144,2,-57,174
6065,,7,4,14 0 41 29160,4,-52,171
6066,,7,4,14 0 41 29210,2,-55,171
6067,,7,4,14 0 41 29226,4,-52,174
6068,,7,4,14 0 41 29261,2,-55,171
6069,,7,4,14 0 41 29277,4,-52,171
6070,,7,4,14 0 41 29309,2,-55,171
6071,,7,4,14 0 41 29327,4,-52,171
6072,,7,4,14 0 42 29360,4,-53,174
6073,,7,4,14 0 42 29377,2,-55,168
6074,,7,4,14 0 42 29427,2,-55,168
6075,,7,4,14 0 42 29442,4,-52,171
6076,,7,4,14 0 42 29476,2,-55,174
6077,,7,4,14 0 42 29494,4,-55,174
6078,,7,4,14 0 42 29526,2,-55,171
6079,,7,4,14 0 42 29544,4,-55,174
6080,,7,4,14 0 42 29560,2,-55,174
6081,,7,4,14 0 42 29610,4,-55,174
6082,,7,4,14 0 42 29627,2,-55,174
6083,,7,4,14 0 42 29694,2,-55,168
6084,,7,4,14 0 42 29710,4,-53,174
6085,,7,4,14 0 42 29743,2,-56,171
6086,,7,4,14 0 42 29760,4,-52,174
6087,,7,4,14 0 42 29777,2,-57,174
6088,,7,4,14 0 42 29794,4,-53,174
6089,,7,4,14 0 42 29827,4,-52,171
6090,,7,4,14 0 42 29860,2,-57,174
6091,,7,4,14 0 42 29893,4,-52,174
6092,,7,5,14 0 44 31792,3,-55,168
6093,,7,5,14 0 44 31809,4,-47,171
6094,,7,5,14 0 44 31826,2,-56,171
6095,,7,5,14 0 44 31843,4,-49,174
6096,,7,5,14 0 44 31860,2,-57,171
6097,,7,5,14 0 44 31894,3,-53,168
6098,,7,5,14 0 44 31910,4,-49,174
6099,,7,5,14 0 44 31927,3,-53,171
6100,,7,5,14 0 44 31961,3,-53,171
6101,,7,5,14 0 44 31994,4,-49,174
6102,,7,5,14 0 44 32027,4,-49,174
