,run,activity,time,id,RSSI,phase
34,7,6,16 53 40 58271,1,-56,174
36,7,6,16 53 40 58304,1,-55,168
38,7,6,16 53 40 58338,1,-58,171
41,7,6,16 53 40 58388,1,-58,171
43,7,6,16 53 40 58438,1,-56,174
45,7,6,16 53 40 58471,1,-57,171
47,7,6,16 53 40 58504,1,-57,171
49,7,6,16 53 41 58538,1,-57,174
51,7,6,16 53 41 58571,1,-57,174
53,7,6,16 53 41 58604,1,-55,171
55,7,6,16 53 41 58638,1,-55,168
57,7,6,16 53 41 58671,1,-56,174
60,7,6,16 53 41 58721,1,-56,174
61,7,6,16 53 41 58738,1,-53,174
62,7,6,16 53 41 58754,1,-55,168
63,7,6,16 53 41 58771,1,-55,168
65,7,6,16 53 41 58821,1,-55,174
66,7,6,16 53 41 58854,1,-55,171
67,7,6,16 53 41 58888,1,-55,177
68,7,6,16 53 41 58921,1,-55,168
70,7,6,16 53 41 58954,1,-55,174
71,7,6,16 53 41 58988,1,-56,171
72,7,6,16 53 41 59004,1,-57,171
77,7,6,16 53 41 59088,1,-57,168
79,7,6,16 53 41 59121,1,-57,174
82,7,6,16 53 41 59188,1,-57,168
85,7,6,16 53 41 59238,1,-57,174
87,7,6,16 53 41 59271,1,-57,171
89,7,6,16 53 41 59304,1,-57,168
91,7,6,16 53 41 59338,1,-55,174
93,7,6,16 53 41 59371,1,-55,171
95,7,6,16 53 41 59421,1,-55,174
96,7,6,16 53 41 59454,1,-55,168
98,7,6,16 53 41 59488,1,-55,174
100,7,6,16 53 42 59521,1,-55,171
0,7,7,16 53 43 61054,1,-55,168
1,7,7,16 53 43 61088,1,-55,171
3,7,7,16 53 43 61121,1,-55,171
5,7,7,16 53 43 61155,1,-57,171
7,7,7,16 53 43 61188,1,-58,168
9,7,7,16 53 43 61221,1,-57,174
11,7,7,16 53 43 61254,1,-55,171
13,7,7,16 53 43 61288,1,-55,174
16,7,7,16 53 43 61338,1,-55,171
18,7,7,16 53 43 61371,1,-55,171
20,7,7,16 53 43 61404,1,-55,174
22,7,7,16 53 43 61437,1,-53,171
24,7,7,16 53 43 61472,1,-53,177
26,7,7,16 53 43 61504,1,-52,168
28,7,7,16 53 44 61538,1,-53,174
30,7,7,16 53 44 61571,1,-52,174
32,7,7,16 53 44 61604,1,-53,174
34,7,7,16 53 44 61638,1,-52,171
35,7,7,16 53 44 61671,1,-53,174
36,7,7,16 53 44 61688,1,-52,168
38,7,7,16 53 44 61721,1,-51,171
40,7,7,16 53 44 61771,3,-57,168
41,7,7,16 53 44 61787,1,-51,171
42,7,7,16 53 44 61804,3,-56,171
43,7,7,16 53 44 61822,1,-52,174
45,7,7,16 53 44 61855,1,-51,174
46,7,7,16 53 44 61871,3,-55,177
47,7,7,16 53 44 61888,1,-52,174
48,7,7,16 53 44 61904,3,-52,171
51,7,7,16 53 44 61955,3,-53,168
52,7,7,16 53 44 61988,3,-52,171
53,7,7,16 53 44 62021,3,-52,174
54,7,7,16 53 44 62038,1,-53,171
55,7,7,16 53 44 62054,3,-51,171
56,7,7,16 53 44 62071,3,-51,174
57,7,7,16 53 44 62087,1,-53,174
58,7,7,16 53 44 62104,3,-51,171
59,7,7,16 53 44 62121,1,-55,174
61,7,7,16 53 44 62154,1,-55,171
62,7,7,16 53 44 62171,3,-51,174
63,7,7,16 53 44 62187,3,-51,174
64,7,7,16 53 44 62204,1,-55,171
66,7,7,16 53 44 62238,1,-57,174
67,7,7,16 53 44 62255,3,-51,174
68,7,7,16 53 44 62271,3,-51,174
69,7,7,16 53 44 62288,1,-55,168
72,7,7,16 53 44 62338,3,-51,171
73,7,7,16 53 44 62355,1,-55,171
74,7,7,16 53 44 62388,1,-56,174
76,7,7,16 53 44 62421,1,-56,171
77,7,7,16 53 44 62437,3,-51,171
78,7,7,16 53 44 62471,1,-56,174
79,7,7,16 53 44 62488,3,-51,171
80,7,7,16 53 44 62505,3,-51,174
81,7,7,16 53 45 62522,1,-55,171
82,7,7,16 53 45 62538,1,-55,171
83,7,7,16 53 45 62555,3,-51,171
85,7,7,16 53 45 62588,3,-51,171
86,7,7,16 53 45 62605,1,-55,171
88,7,7,16 53 45 62638,3,-51,174
89,7,7,16 53 45 62654,1,-55,171
91,7,7,16 53 45 62688,1,-56,174
92,7,7,16 53 45 62705,3,-50,168
93,7,7,16 53 45 62737,1,-55,174
96,7,7,16 53 45 62788,1,-55,171
97,7,7,16 53 45 62805,3,-51,174
98,7,7,16 53 45 62821,3,-52,174
99,7,7,16 53 45 62838,1,-53,171
100,7,7,16 53 45 62871,1,-55,171
101,7,7,16 53 45 62888,3,-51,174
102,7,7,16 53 45 62905,1,-55,168
103,7,7,16 53 45 62921,3,-52,174
104,7,7,16 53 45 62954,3,-51,174
105,7,7,16 53 45 62971,1,-57,171
106,7,7,16 53 45 62987,3,-51,174
108,7,7,16 53 45 63021,1,-57,171
110,7,7,16 53 45 63054,1,-58,177
111,7,7,16 53 45 63072,3,-51,174
112,7,7,16 53 45 63087,3,-50,174
113,7,7,16 53 45 63104,1,-57,163
115,7,7,16 53 45 63138,3,-50,171
116,7,7,16 53 45 63155,1,-57,168
118,7,7,16 53 45 63187,1,-57,171
119,7,7,16 53 45 63205,3,-51,174
120,7,7,16 53 45 63238,1,-57,177
121,7,7,16 53 45 63254,3,-51,171
122,7,7,16 53 45 63271,3,-51,174
123,7,7,16 53 45 63288,1,-57,171
125,7,7,16 53 45 63321,3,-51,174
126,7,7,16 53 45 63338,1,-58,171
128,7,7,16 53 45 63371,3,-51,174
129,7,7,16 53 45 63388,1,-57,171
131,7,7,16 53 45 63422,3,-51,168
132,7,7,16 53 45 63438,1,-57,171
133,7,7,16 53 45 63472,1,-57,171
134,7,7,16 53 45 63488,3,-51,171
135,7,7,16 53 45 63504,3,-51,171
136,7,7,16 53 46 63521,1,-57,174
137,7,7,16 53 46 63538,3,-51,174
138,7,7,16 53 46 63555,1,-57,168
141,7,7,16 53 46 63605,1,-57,171
0,7,8,16 53 48 65888,3,-51,171
1,7,8,16 53 48 65921,1,-55,174
2,7,8,16 53 48 65954,1,-53,174
3,7,8,16 53 48 65988,1,-53,174
4,7,8,16 53 48 66005,1,-53,174
5,7,8,16 53 48 66021,3,-52,174
7,7,8,16 53 48 66054,3,-52,174
8,7,8,16 53 48 66071,1,-52,174
9,7,8,16 53 48 66088,3,-52,168
10,7,8,16 53 48 66104,1,-52,174
11,7,8,16 53 48 66121,3,-53,171
12,7,8,16 53 48 66137,1,-51,171
14,7,8,16 53 48 66171,1,-52,171
15,7,8,16 53 48 66188,3,-55,174
17,7,8,16 53 48 66221,1,-51,174
19,7,8,16 53 48 66254,1,-51,171
21,7,8,16 53 48 66288,3,-55,168
22,7,8,16 53 48 66304,1,-52,174
24,7,8,16 53 48 66338,3,-55,171
25,7,8,16 53 48 66355,1,-52,174
26,7,8,16 53 48 66371,3,-56,174
27,7,8,16 53 48 66387,1,-52,171
28,7,8,16 53 48 66405,1,-52,171
29,7,8,16 53 48 66421,3,-57,168
31,7,8,16 53 48 66454,1,-53,171
32,7,8,16 53 48 66471,3,-57,174
34,7,8,16 53 49 66522,3,-58,174
35,7,8,16 53 49 66538,1,-55,174
36,7,8,16 53 49 66555,1,-56,168
37,7,8,16 53 49 66571,1,-55,174
39,7,8,16 53 49 66605,2,-58,171
40,7,8,16 53 49 66622,1,-55,174
42,7,8,16 53 49 66655,1,-53,174
44,7,8,16 53 49 66688,1,-52,174
45,7,8,16 53 49 66704,2,-55,174
46,7,8,16 53 49 66722,2,-53,174
47,7,8,16 53 49 66737,1,-53,171
49,7,8,16 53 49 66772,2,-53,174
50,7,8,16 53 49 66788,1,-52,168
51,7,8,16 53 49 66805,1,-53,171
52,7,8,16 53 49 66821,2,-52,171
54,7,8,16 53 49 66854,1,-53,174
55,7,8,16 53 49 66872,2,-53,174
56,7,8,16 53 49 66888,1,-55,171
57,7,8,16 53 49 66921,2,-55,174
58,7,8,16 53 49 66938,1,-53,171
59,7,8,16 53 49 66955,2,-56,177
60,7,8,16 53 49 66971,1,-53,174
61,7,8,16 53 49 66988,2,-57,174
62,7,8,16 53 49 67005,1,-55,171
64,7,8,16 53 49 67038,2,-57,168
65,7,8,16 53 49 67055,1,-53,174
66,7,8,16 53 49 67071,1,-55,171
68,7,8,16 53 49 67104,1,-55,171
70,7,8,16 53 49 67138,1,-55,168
72,7,8,16 53 49 67171,1,-55,171
73,7,8,16 53 49 67205,1,-55,174
75,7,8,16 53 49 67238,1,-53,171
77,7,8,16 53 49 67271,1,-53,174
78,7,8,16 53 49 67288,1,-53,168
79,7,8,16 53 49 67304,1,-53,174
81,7,8,16 53 49 67338,1,-53,174
83,7,8,16 53 49 67388,1,-53,174
84,7,8,16 53 49 67422,1,-53,171
85,7,8,16 53 49 67438,1,-53,171
87,7,8,16 53 49 67471,1,-53,174
89,7,8,16 53 49 67504,1,-53,168
91,7,8,16 53 50 67538,1,-53,171
93,7,8,16 53 50 67571,1,-53,174
95,7,8,16 53 50 67605,1,-53,174
98,7,8,16 53 50 67655,1,-53,171
99,7,8,16 53 50 67672,1,-52,174
100,7,8,16 53 50 67705,1,-52,174
102,7,8,16 53 50 67738,1,-53,171
103,7,8,16 53 50 67755,2,-57,174
105,7,8,16 53 50 67788,2,-57,174
106,7,8,16 53 50 67805,1,-52,171
107,7,8,16 53 50 67821,1,-53,174
109,7,8,16 53 50 67854,1,-53,174
110,7,8,16 53 50 67872,2,-58,171
111,7,8,16 53 50 67905,1,-53,171
112,7,8,16 53 50 67938,1,-53,174
113,7,8,16 53 50 67972,1,-52,174
114,7,8,16 53 50 68004,1,-53,171
115,7,8,16 53 50 68038,1,-53,174
117,7,8,16 53 50 68070,1,-53,171
119,7,8,16 53 50 68105,1,-53,171
121,7,8,16 53 50 68138,1,-52,177
124,7,8,16 53 50 68188,1,-55,174
128,7,8,16 53 50 68255,1,-53,168
130,7,8,16 53 50 68288,2,-58,171
131,7,8,16 53 50 68305,1,-55,171
132,7,8,16 53 50 68322,1,-55,171
133,7,8,16 53 50 68338,2,-58,174
136,7,8,16 53 50 68388,1,-55,174
137,7,8,16 53 50 68405,2,-57,174
138,7,8,16 53 50 68422,1,-55,174
0,7,9,16 53 52 69788,1,-53,174
1,7,9,16 53 52 69805,2,-56,171
3,7,9,16 53 52 69838,2,-56,171
4,7,9,16 53 52 69855,1,-53,171
6,7,9,16 53 52 69888,1,-53,171
7,7,9,16 53 52 69922,1,-52,171
8,7,9,16 53 52 69938,1,-52,174
9,7,9,16 53 52 69955,2,-57,171
10,7,9,16 53 52 69972,1,-52,171
11,7,9,16 53 52 69988,2,-55,171
13,7,9,16 53 52 70022,1,-52,174
14,7,9,16 53 52 70038,2,-55,174
16,7,9,16 53 52 70072,2,-57,174
17,7,9,16 53 52 70088,1,-52,168
18,7,9,16 53 52 70105,1,-52,171
19,7,9,16 53 52 70121,1,-51,174
21,7,9,16 53 52 70172,1,-51,171
22,7,9,16 53 52 70188,2,-57,171
23,7,9,16 53 52 70205,1,-51,171
24,7,9,16 53 52 70222,2,-57,165
26,7,9,16 53 52 70255,1,-50,174
27,7,9,16 53 52 70272,1,-49,174
28,7,9,16 53 52 70288,2,-59,171
30,7,9,16 53 52 70322,1,-49,174
32,7,9,16 53 52 70355,1,-49,174
34,7,9,16 53 52 70388,1,-49,168
35,7,9,16 53 52 70405,2,-58,174
38,7,9,16 53 52 70455,2,-57,168
39,7,9,16 53 52 70472,1,-49,174
40,7,9,16 53 52 70487,2,-57,174
41,7,9,16 53 52 70505,1,-49,171
42,7,9,16 53 53 70521,1,-49,174
43,7,9,16 53 53 70538,2,-58,168
45,7,9,16 53 53 70588,2,-57,168
46,7,9,16 53 53 70605,1,-49,174
47,7,9,16 53 53 70621,2,-58,174
48,7,9,16 53 53 70638,1,-49,174
49,7,9,16 53 53 70705,1,-47,174
50,7,9,16 53 53 70722,2,-53,171
51,7,9,16 53 53 70888,1,-49,174
52,7,9,16 53 53 70904,2,-56,171
55,7,9,16 53 53 70971,1,-49,174
56,7,9,16 53 53 70988,2,-56,174
59,7,9,16 53 53 71038,1,-49,174
60,7,9,16 53 53 71054,2,-55,171
63,7,9,16 53 53 71105,3,-57,174
64,7,9,16 53 53 71122,1,-47,171
65,7,9,16 53 53 71155,1,-49,174
66,7,9,16 53 53 71171,2,-56,171
67,7,9,16 53 53 71189,1,-49,171
68,7,9,16 53 53 71205,2,-57,177
69,7,9,16 53 53 71221,3,-57,168
71,7,9,16 53 53 71255,1,-49,174
72,7,9,16 53 53 71288,3,-58,168
74,7,9,16 53 53 71321,1,-49,171
75,7,9,16 53 53 71338,3,-57,174
77,7,9,16 53 53 71372,1,-49,171
78,7,9,16 53 53 71388,3,-57,174
79,7,9,16 53 53 71405,3,-58,171
80,7,9,16 53 53 71421,1,-49,174
81,7,9,16 53 53 71438,1,-49,174
82,7,9,16 53 53 71454,3,-57,168
84,7,9,16 53 53 71488,3,-57,174
85,7,9,16 53 53 71505,1,-49,174
86,7,9,16 53 54 71522,1,-49,171
87,7,9,16 53 54 71538,3,-57,168
89,7,9,16 53 54 71571,3,-56,174
90,7,9,16 53 54 71588,1,-49,174
91,7,9,16 53 54 71605,1,-49,174
93,7,9,16 53 54 71638,3,-57,171
94,7,9,16 53 54 71655,1,-49,174
95,7,9,16 53 54 71671,3,-57,0
96,7,9,16 53 54 71688,1,-49,174
97,7,9,16 53 54 71705,1,-49,171
98,7,9,16 53 54 71722,3,-57,168
100,7,9,16 53 54 71755,1,-50,171
101,7,9,16 53 54 71772,3,-57,171
104,7,9,16 53 54 71822,3,-57,174
105,7,9,16 53 54 71838,1,-49,174
107,7,9,16 53 54 71872,1,-49,171
108,7,9,16 53 54 71888,3,-56,171
109,7,9,16 53 54 71939,3,-56,171
111,7,9,16 53 54 71972,1,-49,174
112,7,9,16 53 54 71988,3,-55,171
113,7,9,16 53 54 72005,1,-49,171
114,7,9,16 53 54 72022,3,-57,0
117,7,9,16 53 54 72072,3,-56,174
118,7,9,16 53 54 72088,1,-49,174
119,7,9,16 53 54 72105,1,-49,174
120,7,9,16 53 54 72120,3,-55,171
121,7,9,16 53 54 72138,1,-49,174
122,7,9,16 53 54 72155,3,-55,171
124,7,9,16 53 54 72188,3,-56,168
125,7,9,16 53 54 72205,1,-49,174
126,7,9,16 53 54 72222,1,-49,174
127,7,9,16 53 54 72238,3,-57,174
128,7,9,16 53 54 72255,3,-58,171
129,7,9,16 53 54 72272,1,-50,171
130,7,9,16 53 54 72288,1,-50,174
131,7,9,16 53 54 72305,3,-57,174
134,7,9,16 53 54 72354,3,-57,177
135,7,9,16 53 54 72371,1,-50,174
136,7,9,16 53 54 72388,1,-50,174
137,7,9,16 53 54 72405,3,-57,171
138,7,9,16 53 54 72422,3,-57,171
139,7,9,16 53 54 72438,1,-49,174
0,7,10,16 53 58 75889,2,-58,171
1,7,10,16 53 58 75905,3,-55,171
2,7,10,16 53 58 75922,1,-50,174
4,7,10,16 53 58 75955,3,-55,171
5,7,10,16 53 58 75972,2,-58,174
8,7,10,16 53 58 76022,1,-49,174
9,7,10,16 53 58 76038,3,-55,174
11,7,10,16 53 58 76072,2,-58,174
12,7,10,16 53 58 76088,1,-49,174
14,7,10,16 53 58 76122,3,-55,171
16,7,10,16 53 58 76155,2,-58,171
18,7,10,16 53 58 76188,3,-55,171
19,7,10,16 53 58 76205,1,-49,171
20,7,10,16 53 58 76222,3,-55,168
22,7,10,16 53 58 76255,3,-55,171
23,7,10,16 53 58 76272,1,-50,171
24,7,10,16 53 58 76289,1,-49,174
25,7,10,16 53 58 76305,3,-55,171
27,7,10,16 53 58 76338,3,-55,171
28,7,10,16 53 58 76355,1,-50,171
29,7,10,16 53 58 76371,1,-51,174
30,7,10,16 53 58 76388,3,-55,171
31,7,10,16 53 58 76405,3,-57,171
32,7,10,16 53 58 76421,1,-50,171
33,7,10,16 53 58 76439,1,-50,174
34,7,10,16 53 58 76455,3,-57,168
36,7,10,16 53 58 76488,1,-49,174
37,7,10,16 53 58 76505,3,-58,168
39,7,10,16 53 59 76538,1,-50,171
41,7,10,16 53 59 76572,1,-50,168
42,7,10,16 53 59 76605,1,-49,174
43,7,10,16 53 59 76622,1,-49,168
45,7,10,16 53 59 76655,1,-49,171
47,7,10,16 53 59 76688,1,-49,171
49,7,10,16 53 59 76722,1,-49,174
52,7,10,16 53 59 76772,1,-49,171
53,7,10,16 53 59 76787,3,-57,174
54,7,10,16 53 59 76805,1,-49,171
55,7,10,16 53 59 76821,3,-55,171
56,7,10,16 53 59 76838,1,-49,174
57,7,10,16 53 59 76872,1,-49,171
58,7,10,16 53 59 76888,3,-55,174
59,7,10,16 53 59 76905,1,-49,174
60,7,10,16 53 59 76921,3,-55,174
61,7,10,16 53 59 76939,1,-49,174
62,7,10,16 53 59 76955,3,-55,174
64,7,10,16 53 59 76988,1,-49,171
66,7,10,16 53 59 77022,3,-55,174
68,7,10,16 53 59 77072,3,-56,171
69,7,10,16 53 59 77088,1,-49,168
70,7,10,16 53 59 77105,1,-49,174
71,7,10,16 53 59 77122,3,-55,174
72,7,10,16 53 59 77139,3,-56,174
73,7,10,16 53 59 77155,1,-49,171
74,7,10,16 53 59 77172,1,-49,174
75,7,10,16 53 59 77188,3,-55,174
78,7,10,16 53 59 77238,2,-57,171
79,7,10,16 53 59 77255,3,-55,171
80,7,10,16 53 59 77288,1,-49,174
81,7,10,16 53 59 77305,2,-55,171
83,7,10,16 53 59 77339,2,-56,174
84,7,10,16 53 59 77355,3,-55,171
85,7,10,16 53 59 77388,3,-55,171
86,7,10,16 53 59 77405,2,-55,168
88,7,10,16 53 59 77455,1,-49,171
89,7,10,16 53 59 77472,3,-52,174
90,7,10,16 53 59 77505,3,-52,174
91,7,10,16 54 0 77522,2,-53,174
92,7,10,16 54 0 77539,3,-53,174
93,7,10,16 54 0 77556,1,-47,171
94,7,10,16 54 0 77571,2,-55,171
95,7,10,16 54 0 77588,1,-49,171
96,7,10,16 54 0 77605,3,-52,0
97,7,10,16 54 0 77622,1,-49,174
98,7,10,16 54 0 77637,3,-52,174
99,7,10,16 54 0 77655,2,-52,174
100,7,10,16 54 0 77672,1,-49,174
101,7,10,16 54 0 77689,3,-55,174
102,7,10,16 54 0 77705,2,-52,174
103,7,10,16 54 0 77722,1,-49,174
104,7,10,16 54 0 77755,2,-55,171
105,7,10,16 54 0 77771,3,-52,174
106,7,10,16 54 0 77789,1,-47,171
107,7,10,16 54 0 77805,3,-53,171
108,7,10,16 54 0 77822,2,-55,171
109,7,10,16 54 0 77855,3,-53,171
110,7,10,16 54 0 77872,1,-49,174
111,7,10,16 54 0 77922,3,-53,171
112,7,10,16 54 0 77939,1,-49,174
113,7,10,16 54 0 77954,3,-52,174
114,7,10,16 54 0 77988,1,-49,174
115,7,10,16 54 0 78005,3,-52,174
117,7,10,16 54 0 78039,1,-49,171
118,7,10,16 54 0 78055,3,-52,174
119,7,10,16 54 0 78088,1,-49,171
120,7,10,16 54 0 78105,2,-57,171
122,7,10,16 54 0 78138,3,-53,171
123,7,10,16 54 0 78155,1,-49,171
124,7,10,16 54 0 78171,2,-57,174
125,7,10,16 54 0 78188,3,-53,174
127,7,10,16 54 0 78239,1,-49,168
128,7,10,16 54 0 78255,3,-52,174
129,7,10,16 54 0 78288,3,-55,171
130,7,10,16 54 0 78305,2,-55,174
131,7,10,16 54 0 78322,1,-47,174
132,7,10,16 54 0 78338,3,-53,174
133,7,10,16 54 0 78355,2,-53,174
136,7,10,16 54 0 78405,2,-53,174
137,7,10,16 54 0 78422,3,-52,174
138,7,10,16 54 0 78455,3,-52,171
139,7,10,16 54 0 78472,1,-47,174
140,7,10,16 54 0 78488,2,-53,171
141,7,10,16 54 0 78505,1,-47,171
142,7,10,16 54 1 78539,1,-47,174
143,7,10,16 54 1 78555,3,-53,174
145,7,10,16 54 1 78588,2,-53,168
147,7,10,16 54 1 78639,1,-47,171
148,7,10,16 54 1 78706,2,-53,171
149,7,10,16 54 1 78789,3,-53,174
150,7,10,16 54 1 78805,1,-49,174
151,7,10,16 54 1 78855,1,-49,171
152,7,10,16 54 1 78872,2,-55,174
153,7,10,16 54 1 78888,3,-53,174
155,7,10,16 54 1 78921,3,-53,174
156,7,10,16 54 1 78938,1,-47,174
157,7,10,16 54 1 78972,3,-52,174
158,7,10,16 54 1 78988,2,-55,171
160,7,10,16 54 1 79022,1,-49,171
161,7,10,16 54 1 79039,3,-53,171
162,7,10,16 54 1 79072,3,-52,168
164,7,10,16 54 1 79105,1,-47,171
165,7,10,16 54 1 79121,3,-52,174
166,7,10,16 54 1 79171,1,-49,171
167,7,10,16 54 1 79188,3,-52,171
168,7,10,16 54 1 79222,1,-47,174
169,7,10,16 54 1 79239,1,-47,174
170,7,10,16 54 1 79271,1,-47,174
0,7,11,16 54 3 80822,3,-52,171
1,7,11,16 54 3 80839,1,-49,174
2,7,11,16 54 3 80889,3,-55,174
3,7,11,16 54 3 80905,3,-53,171
4,7,11,16 54 3 80922,2,-53,177
5,7,11,16 54 3 80955,3,-52,174
6,7,11,16 54 3 80972,2,-52,174
7,7,11,16 54 3 81005,1,-47,171
8,7,11,16 54 3 81022,2,-53,171
9,7,11,16 54 3 81055,1,-47,168
10,7,11,16 54 3 81072,2,-52,174
11,7,11,16 54 3 81088,3,-53,174
12,7,11,16 54 3 81122,2,-53,174
13,7,11,16 54 3 81138,1,-47,171
14,7,11,16 54 3 81172,2,-52,168
15,7,11,16 54 3 81189,1,-49,174
16,7,11,16 54 3 81204,2,-53,174
17,7,11,16 54 3 81221,1,-49,174
18,7,11,16 54 3 81238,3,-53,171
20,7,11,16 54 3 81272,3,-55,171
21,7,11,16 54 3 81288,1,-49,174
22,7,11,16 54 3 81339,3,-55,168
23,7,11,16 54 3 81355,2,-55,171
25,7,11,16 54 3 81388,2,-55,174
26,7,11,16 54 3 81405,1,-49,174
27,7,11,16 54 3 81439,2,-55,171
28,7,11,16 54 3 81455,1,-49,171
29,7,11,16 54 3 81472,3,-53,174
30,7,11,16 54 3 81488,2,-56,171
32,7,11,16 54 4 81522,1,-49,171
33,7,11,16 54 4 81539,2,-56,171
34,7,11,16 54 4 81555,3,-55,174
35,7,11,16 54 4 81572,1,-49,174
36,7,11,16 54 4 81605,3,-55,171
37,7,11,16 54 4 81622,2,-55,171
38,7,11,16 54 4 81655,3,-55,168
39,7,11,16 54 4 81672,1,-49,171
40,7,11,16 54 4 81688,2,-55,174
42,7,11,16 54 4 81722,3,-55,171
43,7,11,16 54 4 81739,1,-49,171
44,7,11,16 54 4 81755,2,-55,174
46,7,11,16 54 4 81788,1,-49,174
48,7,11,16 54 4 81822,3,-55,168
49,7,11,16 54 4 81872,2,-55,171
50,7,11,16 54 4 81888,1,-47,171
51,7,11,16 54 4 81922,1,-47,174
52,7,11,16 54 4 81938,2,-55,168
53,7,11,16 54 4 81955,3,-53,174
55,7,11,16 54 4 81988,1,-49,174
56,7,11,16 54 4 82005,2,-53,174
57,7,11,16 54 4 82022,2,-55,171
58,7,11,16 54 4 82039,1,-49,171
59,7,11,16 54 4 82089,1,-49,174
60,7,11,16 54 4 82104,2,-55,174
61,7,11,16 54 4 82122,2,-55,174
62,7,11,16 54 4 82139,1,-47,174
63,7,11,16 54 4 82172,3,-52,174
64,7,11,16 54 4 82189,1,-47,174
67,7,11,16 54 4 82239,2,-52,174
69,7,11,16 54 4 82289,3,-52,174
70,7,11,16 54 4 82339,3,-52,171
71,7,11,16 54 4 82355,1,-47,174
72,7,11,16 54 4 82372,2,-51,174
75,7,11,16 54 4 82422,3,-52,174
76,7,11,16 54 4 82439,1,-47,174
77,7,11,16 54 4 82472,1,-47,174
78,7,11,16 54 4 82489,3,-51,174
79,7,11,16 54 4 82505,1,-47,174
80,7,11,16 54 5 82555,2,-51,171
82,7,11,16 54 5 82605,1,-47,171
83,7,11,16 54 5 82705,3,-52,174
84,7,11,16 54 5 82722,1,-47,171
85,7,11,16 54 5 82739,2,-52,171
87,7,11,16 54 5 82772,2,-52,174
88,7,11,16 54 5 82789,1,-47,174
89,7,11,16 54 5 82822,2,-53,171
90,7,11,16 54 5 82855,3,-52,174
91,7,11,16 54 5 82872,3,-52,174
0,9,1,16 55 59 26338,2,-56,171
3,9,1,16 55 59 26389,2,-57,174
4,9,1,16 55 59 26405,1,-46,174
5,9,1,16 55 59 26438,3,-55,174
7,9,1,16 55 59 26472,3,-55,168
8,9,1,16 55 59 26489,1,-46,171
9,9,1,16 55 59 26505,1,-46,174
10,9,1,16 55 59 26522,3,-55,168
12,9,1,16 55 59 26555,1,-46,168
13,9,1,16 55 59 26572,3,-53,171
16,9,1,16 55 59 26622,3,-55,171
17,9,1,16 55 59 26638,1,-46,174
18,9,1,16 55 59 26805,3,-57,174
19,9,1,16 55 59 26822,1,-47,171
20,9,1,16 55 59 26839,2,-57,177
22,9,1,16 55 59 26872,1,-47,174
23,9,1,16 55 59 26889,3,-56,174
24,9,1,16 55 59 26905,2,-57,171
26,9,1,16 55 59 26939,1,-47,171
27,9,1,16 56 0 26955,3,-56,171
29,9,1,16 56 0 26989,2,-57,174
30,9,1,16 56 0 27006,1,-49,168
31,9,1,16 56 0 27022,2,-57,171
32,9,1,16 56 0 27038,1,-49,174
33,9,1,16 56 0 27055,3,-56,171
34,9,1,16 56 0 27072,2,-57,174
36,9,1,16 56 0 27106,2,-58,171
37,9,1,16 56 0 27122,1,-49,171
38,9,1,16 56 0 27139,3,-56,174
39,9,1,16 56 0 27155,1,-49,171
40,9,1,16 56 0 27173,2,-57,171
41,9,1,16 56 0 27189,3,-55,171
43,9,1,16 56 0 27239,3,-56,171
44,9,1,16 56 0 27255,1,-49,171
45,9,1,16 56 0 27288,3,-55,171
46,9,1,16 56 0 27306,2,-58,171
48,9,1,16 56 0 27339,1,-47,171
49,9,1,16 56 0 27355,2,-58,174
50,9,1,16 56 0 27406,3,-55,171
51,9,1,16 56 0 27422,1,-46,168
52,9,1,16 56 0 27455,2,-55,174
54,9,1,16 56 0 27488,1,-46,174
55,9,1,16 56 0 27505,3,-55,171
56,9,1,16 56 0 27522,2,-55,174
58,9,1,16 56 0 27555,3,-55,171
59,9,1,16 56 0 27572,1,-47,174
61,9,1,16 56 0 27623,3,-56,174
64,9,1,16 56 0 27672,1,-47,174
65,9,1,16 56 0 27689,3,-55,171
66,9,1,16 56 0 27705,2,-58,174
68,9,1,16 56 0 27739,1,-47,174
69,9,1,16 56 0 27755,3,-56,174
70,9,1,16 56 0 27772,2,-57,171
73,9,1,16 56 0 27822,1,-47,174
74,9,1,16 56 0 27839,3,-55,168
75,9,1,16 56 0 27872,3,-55,174
76,9,1,16 56 0 27889,2,-57,174
78,9,1,16 56 0 27922,1,-47,171
79,9,1,16 56 0 27938,3,-55,171
80,9,1,16 56 1 27956,2,-58,174
82,9,1,16 56 1 27989,3,-55,174
84,9,1,16 56 1 28022,1,-47,174
85,9,1,16 56 1 28055,3,-55,174
86,9,1,16 56 1 28072,1,-47,174
87,9,1,16 56 1 28105,1,-47,171
88,9,1,16 56 1 28122,2,-57,171
89,9,1,16 56 1 28139,1,-47,174
92,9,1,16 56 1 28189,2,-56,171
0,9,2,16 56 2 29456,3,-56,168
2,9,2,16 56 2 29489,3,-56,174
3,9,2,16 56 2 29506,1,-47,174
6,9,2,16 56 2 29555,1,-47,174
7,9,2,16 56 2 29572,3,-55,171
8,9,2,16 56 2 29589,1,-47,171
9,9,2,16 56 2 29623,1,-46,174
10,9,2,16 56 2 29639,3,-57,171
11,9,2,16 56 2 29656,3,-55,174
12,9,2,16 56 2 29672,1,-46,171
13,9,2,16 56 2 29689,3,-56,171
14,9,2,16 56 2 29706,1,-46,174
15,9,2,16 56 2 29739,1,-46,174
