, ,run,activity,time,id,RSSI,phase
8590,,9,7,14 15 53 51192,4,-49,174
8592,,9,7,14 15 53 51226,4,-49,174
8594,,9,7,14 15 53 51260,4,-49,171
8597,,9,7,14 15 53 51326,4,-49,174
8598,,9,7,14 15 53 51342,4,-49,174
8600,,9,7,14 15 53 51393,4,-50,174
8601,,9,7,14 15 53 51426,4,-50,174
8604,,9,7,14 15 53 51493,4,-49,174
8605,,9,7,14 15 53 51508,4,-49,174
8608,,9,7,14 15 53 51558,4,-49,174
8612,,9,7,14 15 53 51642,4,-50,174
8617,,9,7,14 15 53 51759,4,-49,174
8620,,9,7,14 15 53 51826,4,-49,174
8622,,9,7,14 15 53 51860,4,-51,174
8625,,9,7,14 15 53 51926,4,-50,174
8629,,9,7,14 15 53 52009,4,-50,174
8634,,9,7,14 15 54 52109,4,-50,174
8827,,9,10,14 16 10 68677,4,-49,174
8829,,9,10,14 16 10 68727,4,-49,171
8833,,9,10,14 16 10 68810,4,-49,174
8835,,9,10,14 16 10 68859,4,-49,168
8839,,9,10,14 16 10 68943,4,-49,171
8843,,9,10,14 16 10 69010,4,-49,174
8847,,9,10,14 16 11 69092,4,-47,174
8849,,9,10,14 16 11 69127,4,-49,174
8853,,9,10,14 16 11 69227,4,-47,171
8856,,9,10,14 16 11 69293,4,-47,174
8857,,9,10,14 16 11 69326,4,-49,174
8860,,9,10,14 16 11 69377,4,-49,171
8861,,9,10,14 16 11 69393,4,-49,177
8864,,9,10,14 16 11 69443,4,-49,174
8866,,9,10,14 16 11 69492,4,-49,174
8868,,9,10,14 16 11 69527,4,-49,171
8869,,9,10,14 16 11 69544,4,-49,171
8871,,9,10,14 16 11 69610,4,-49,174
8873,,9,10,14 16 11 69659,4,-50,174
8875,,9,10,14 16 11 69694,4,-49,174
8877,,9,10,14 16 11 69727,4,-49,171
8881,,9,10,14 16 11 69793,4,-49,171
8884,,9,10,14 16 11 69860,4,-49,174
8886,,9,10,14 16 11 69910,4,-49,168
8890,,9,10,14 16 11 70010,4,-47,171
8895,,9,10,14 16 12 70093,4,-49,174
8896,,9,10,14 16 12 70110,4,-51,174
8901,,9,10,14 16 12 70227,4,-49,174
8904,,9,10,14 16 12 70276,4,-50,171
8905,,9,10,14 16 12 70309,4,-50,174
8908,,9,10,14 16 12 70393,4,-49,171
8911,,9,10,14 16 12 70443,4,-50,168
8912,,9,10,14 16 12 70476,4,-50,174
8915,,9,10,14 16 12 70527,4,-51,174
8918,,9,10,14 16 12 70609,4,-50,174
8923,,9,10,14 16 12 70725,4,-49,171
8926,,9,10,14 16 12 70777,4,-49,174
8930,,9,10,14 16 12 70844,4,-49,174
8934,,9,10,14 16 12 70910,4,-49,177
8941,,9,10,14 16 13 71077,4,-49,171
8943,,9,10,14 16 13 71110,4,-50,171
8947,,9,10,14 16 13 71175,4,-49,171
8950,,9,10,14 16 13 71227,4,-49,174
8956,,9,10,14 16 13 71393,4,-49,171
8958,,9,10,14 16 13 71443,4,-49,171
8959,,9,10,14 16 13 71477,4,-49,171
8962,,9,10,14 16 13 71544,4,-46,174
8965,,9,10,14 16 13 71593,4,-49,171
9161,,10,2,14 18 35 24385,4,-49,177
9162,,10,2,14 18 35 24418,4,-49,174
9165,,10,2,14 18 35 24485,4,-50,174
9167,,10,2,14 18 35 24534,4,-51,171
9169,,10,2,14 18 35 24585,4,-51,174
9171,,10,2,14 18 35 24634,4,-51,174
9173,,10,2,14 18 35 24685,4,-51,171
9174,,10,2,14 18 35 24718,4,-51,174
9177,,10,2,14 18 35 24785,4,-50,171
9178,,10,2,14 18 35 24801,4,-51,168
9181,,10,2,14 18 35 24885,4,-49,171
9183,,10,2,14 18 35 24918,4,-50,171
9185,,10,2,14 18 35 24951,4,-49,174
9189,,10,2,14 18 35 25019,4,-49,174
9191,,10,2,14 18 35 25052,4,-47,171
9193,,10,2,14 18 36 25101,4,-49,171
9196,,10,2,14 18 36 25185,4,-49,174
9199,,10,2,14 18 36 25234,4,-49,174
9203,,10,2,14 18 36 25318,4,-47,174
9205,,10,2,14 18 36 25368,4,-49,171
9208,,10,2,14 18 36 25417,4,-49,171
9212,,10,2,14 18 36 25502,4,-49,174
9214,,10,2,14 18 36 25568,4,-47,174
9218,,10,2,14 18 36 25668,4,-47,168
9219,,10,2,14 18 36 25702,4,-47,174
9221,,10,2,14 18 36 25750,4,-47,174
9225,,10,2,14 18 36 25835,4,-47,174
9228,,10,2,14 18 36 25902,4,-47,174
9231,,10,2,14 18 36 25951,4,-49,174
9234,,10,2,14 18 36 26035,4,-47,171
9237,,10,2,14 18 36 26085,4,-49,171
9240,,10,2,14 18 37 26168,4,-47,174
9244,,10,2,14 18 37 26235,4,-47,171
9247,,10,2,14 18 37 26285,4,-49,174
9249,,10,2,14 18 37 26335,4,-49,174
9341,,10,4,14 18 43 32302,4,-47,171
9344,,10,4,14 18 43 32352,4,-49,174
9348,,10,4,14 18 43 32434,4,-49,171
9353,,10,4,14 18 43 32535,4,-47,174
9356,,10,4,14 18 43 32601,4,-49,174
9361,,10,4,14 18 43 32685,4,-49,174
9365,,10,4,14 18 43 32768,4,-51,174
9368,,10,4,14 18 43 32819,4,-51,171
9374,,10,4,14 18 43 32934,4,-52,174
9376,,10,4,14 18 43 32985,4,-51,174
9377,,10,4,14 18 43 33002,4,-52,174
9378,,10,4,14 18 43 33035,4,-52,177
9379,,10,4,14 18 43 33068,4,-53,174
9381,,10,4,14 18 44 33117,4,-51,171
9382,,10,4,14 18 44 33151,4,-52,171
9383,,10,4,14 18 44 33185,4,-52,174
9385,,10,4,14 18 44 33235,4,-52,171
9386,,10,4,14 18 44 33268,4,-51,174
9389,,10,4,14 18 44 33334,4,-51,174
9390,,10,4,14 18 44 33368,4,-50,171
9391,,10,4,14 18 44 33402,4,-51,174
9393,,10,4,14 18 44 33451,4,-50,174
9394,,10,4,14 18 44 33485,4,-51,174
9395,,10,4,14 18 44 33518,4,-52,174
9396,,10,4,14 18 44 33551,4,-51,168
9397,,10,4,14 18 44 33584,4,-52,174
9399,,10,4,14 18 44 33635,4,-51,174
9402,,10,4,14 18 44 33701,4,-51,171
9404,,10,4,14 18 44 33768,4,-49,174
9406,,10,4,14 18 44 33802,4,-51,168
9411,,10,4,14 18 44 33902,4,-51,171
9413,,10,4,14 18 44 33951,4,-52,171
9418,,10,4,14 18 44 34051,4,-51,174
9420,,10,4,14 18 44 34085,4,-51,171
9422,,10,4,14 18 45 34135,4,-49,174
9425,,10,4,14 18 45 34185,4,-49,174
9427,,10,4,14 18 45 34234,4,-49,171
9428,,10,4,14 18 45 34252,4,-49,174
9431,,10,4,14 18 45 34301,4,-49,174
9433,,10,4,14 18 45 34351,4,-49,171
9434,,10,4,14 18 45 34368,4,-49,174
9608,,10,7,14 18 54 43101,4,-49,171
9609,,10,7,14 18 54 43134,4,-50,171
9612,,10,7,14 18 54 43185,4,-51,174
9613,,10,7,14 18 54 43219,4,-50,174
9615,,10,7,14 18 54 43251,4,-51,171
9618,,10,7,14 18 54 43319,4,-50,174
9620,,10,7,14 18 54 43369,4,-51,171
9621,,10,7,14 18 54 43385,4,-51,174
9624,,10,7,14 18 54 43451,4,-52,171
9626,,10,7,14 18 54 43501,4,-53,174
9629,,10,7,14 18 54 43585,4,-52,174
9632,,10,7,14 18 54 43636,4,-51,174
9635,,10,7,14 18 54 43701,4,-49,171
9638,,10,7,14 18 54 43785,4,-51,174
9640,,10,7,14 18 54 43818,4,-50,174
9644,,10,7,14 18 54 43902,4,-49,174
9648,,10,7,14 18 54 43984,4,-49,174
9651,,10,7,14 18 54 44036,4,-51,171
9653,,10,7,14 18 54 44085,4,-51,174
9657,,10,7,14 18 55 44169,4,-50,174
9659,,10,7,14 18 55 44202,4,-51,174
9660,,10,7,14 18 55 44235,4,-51,174
9663,,10,7,14 18 55 44318,4,-50,174
9664,,10,7,14 18 55 44335,4,-51,174
9665,,10,7,14 18 55 44352,4,-51,174
9666,,10,7,14 18 55 44385,4,-52,171
9667,,10,7,14 18 55 44435,4,-51,174
9668,,10,7,14 18 55 44453,4,-51,174
9669,,10,7,14 18 55 44486,4,-52,174
9672,,10,7,14 18 55 44535,4,-51,171
9673,,10,7,14 18 55 44552,4,-52,171
9676,,10,7,14 18 55 44652,4,-49,174
9677,,10,7,14 18 55 44668,4,-50,171
9680,,10,7,14 18 55 44736,4,-49,174
9681,,10,7,14 18 55 44752,4,-49,174
9685,,10,7,14 18 55 44852,4,-47,171
9688,,10,7,14 18 55 44918,4,-49,174
9690,,10,7,14 18 55 44969,4,-49,177
9693,,10,7,14 18 55 45035,4,-49,174
9694,,10,7,14 18 55 45068,4,-50,174
9698,,10,7,14 18 56 45152,4,-49,171
9701,,10,7,14 18 56 45219,4,-49,171
9882,,10,10,14 19 5 54869,4,-47,174
9884,,10,10,14 19 5 54903,4,-47,174
9887,,10,10,14 19 5 54969,4,-47,174
9889,,10,10,14 19 5 55019,4,-47,174
9894,,10,10,14 19 6 55135,4,-46,174
9897,,10,10,14 19 6 55185,4,-47,171
9905,,10,10,14 19 6 55386,4,-49,171
9908,,10,10,14 19 6 55436,4,-49,174
9912,,10,10,14 19 6 55535,4,-49,168
9915,,10,10,14 19 6 55619,4,-49,174
9916,,10,10,14 19 6 55636,4,-49,171
9918,,10,10,14 19 6 55686,4,-49,171
9922,,10,10,14 19 6 55769,4,-49,171
9924,,10,10,14 19 6 55820,4,-49,174
9925,,10,10,14 19 6 55835,4,-49,171
9928,,10,10,14 19 6 55902,4,-49,174
9929,,10,10,14 19 6 55936,4,-49,174
9932,,10,10,14 19 6 56019,4,-50,171
9933,,10,10,14 19 6 56053,4,-50,174
9936,,10,10,14 19 7 56119,4,-50,174
9940,,10,10,14 19 7 56203,4,-49,171
9942,,10,10,14 19 7 56253,4,-49,174
9947,,10,10,14 19 7 56368,4,-49,174
9948,,10,10,14 19 7 56385,4,-49,171
9952,,10,10,14 19 7 56470,4,-49,174
9953,,10,10,14 19 7 56502,4,-49,171
9956,,10,10,14 19 7 56552,4,-49,174
9957,,10,10,14 19 7 56586,4,-50,171
9960,,10,10,14 19 7 56652,4,-50,174
9964,,10,10,14 19 7 56735,4,-51,174
9967,,10,10,14 19 7 56819,4,-49,174
9971,,10,10,14 19 7 56919,4,-49,174
9975,,10,10,14 19 7 57002,4,-47,171
